111001110001010111,1217,299,107.9,1075830784.0,0.3,96825344.0
100111000011110000,10629,299,31.0,3155472384.0,0.2,97755136.0
011111110001100011,8276,299,33.6,1600061440.0,0.3,96989184.0
000111011001001011,5208,299,67.6,1206214656.0,0.3,98013184.0
010101110000011011,4534,299,46.0,1339899904.0,0.3,97366016.0
110110001101110000,12327,299,16.7,3923505152.0,0.2,98385920.0
011110001101111011,9254,299,26.9,2203504640.0,0.5,98299904.0
110111100000100010,11581,299,20.4,2349301760.0,0.4,97857536.0
100011100000100010,6024,299,31.5,1782218752.0,0.3,97468416.0
110110101101110000,12426,299,22.2,3821178880.0,0.4,97488896.0
101100001101110000,10705,299,21.6,3220676608.0,0.2,97378304.0
011111101000111011,9976,299,24.9,2250334208.0,0.2,98127872.0
000001010110001011,3302,299,83.0,1179308032.0,0.3,98586624.0
011011101010100011,5087,299,34.5,1500999680.0,0.2,97439744.0
100111011110101001,10874,299,28.3,2554687488.0,0.4,97918976.0
001101000011101001,6077,299,34.8,1835397120.0,0.2,97611776.0
010111101001100011,6834,299,35.1,1484177408.0,0.4,98168832.0
100111011101100000,10087,299,28.8,2422996992.0,0.2,97566720.0
101101101100100000,9944,299,30.9,2572533760.0,0.3,98545664.0
100111101010110001,10590,299,22.4,2862809088.0,0.3,97660928.0
101101101010100000,9317,299,20.1,2622914560.0,0.2,97988608.0
100101110111110110,3604,299,104.9,1214439424.0,0.3,97185792.0
001011011000100011,3436,299,46.3,1328615424.0,0.2,98357248.0
011111110000111011,9797,299,22.7,2128220160.0,0.3,97697792.0
011111101101110011,9660,299,29.1,1974849536.0,0.2,97161216.0
110001110000110000,8231,299,22.8,2907463680.0,0.3,97439744.0
011111110101100011,8620,299,27.9,1657905152.0,0.3,96985088.0
100001100000100010,5757,299,32.6,1714745344.0,0.4,97193984.0
111011000111100101,8840,299,41.5,1554288640.0,0.2,97619968.0
100011011000100000,6577,299,31.6,2066771968.0,0.2,97566720.0
101111100100000000,10084,299,35.2,1904742400.0,0.4,97689600.0
110110101010100000,10747,299,22.5,2930933760.0,0.2,97230848.0
110110001101111000,12944,299,22.0,4628242432.0,0.2,98136064.0
111011101010101010,10350,299,24.7,2613960704.0,0.3,97521664.0
100111100101111001,11639,299,28.6,3525148672.0,0.2,97886208.0
011111110000010011,7209,299,45.0,1380806656.0,0.4,98197504.0
111111100011100100,12009,299,30.1,1840427008.0,0.3,97865728.0
100111111001001001,8910,299,44.3,1696313344.0,0.4,97304576.0
110001110111101000,11303,299,22.3,2774175744.0,0.3,97316864.0
111101100000100000,11115,299,19.9,2992668672.0,0.2,97964032.0
100100010000011101,3712,299,56.4,1205059584.0,0.3,97832960.0
100111101010111000,11143,299,22.4,3709960192.0,0.1,97181696.0
100101000011101000,8593,299,22.4,2534866944.0,0.2,98193408.0
000001000001101110,1056,299,76.2,1086697472.0,0.2,97923072.0
100101110111010110,2974,299,82.5,1107701760.0,0.2,97378304.0
111011101010100000,10039,299,27.0,2861826048.0,0.2,98230272.0
111111100100001001,12235,299,31.2,2348527616.0,0.3,97271808.0
111111001101100000,13074,299,21.3,3363536896.0,0.3,97742848.0
101101001010111000,11045,299,21.0,3958026240.0,0.3,97873920.0
111001010110001001,9533,299,29.1,2072133632.0,0.2,96952320.0
100010111101000000,6258,299,45.5,1502060544.0,0.1,97435648.0
111011101101110000,11974,299,26.6,3796553728.0,0.4,97665024.0
000001100111010001,5783,299,81.7,1254596608.0,0.3,97370112.0
111111110111100000,13423,299,25.8,3114795008.0,0.4,97689600.0
110111101100000110,3107,299,103.6,1077211136.0,0.3,97886208.0
111100001101100000,11330,299,33.0,3056832512.0,0.3,96960512.0
100110001001111001,10350,299,21.3,3422707712.0,0.2,97730560.0
100111101001111000,11289,299,19.8,3749011456.0,0.4,97103872.0
111001101100100000,10181,299,23.1,2832785408.0,0.3,98058240.0
100111011001001001,8936,299,33.5,1647677440.0,0.3,98127872.0
111011000001100010,9701,299,26.4,2353455104.0,0.5,97464320.0
010111101100110011,8043,299,33.1,1783926784.0,0.3,97624064.0
111011000100100010,10534,299,32.3,2428641280.0,0.3,97443840.0
010111110000011011,6407,299,41.3,1376460800.0,0.3,97501184.0
100010101011101000,7342,299,30.0,2308833280.0,0.3,97386496.0
100110001001000000,7492,299,43.6,1654431744.0,0.3,98455552.0
110001001010101000,8898,299,19.0,2787803136.0,0.2,97579008.0
