Time, W_CPU, W_MEM, D_CPU, D_MEM
138,55.7,1333886976.0,0.4,50458624.0
139,54.0,1334210560.0,0.5,50458624.0
140,52.4,1333833728.0,0.3,50458624.0
141,57.0,1334595584.0,0.3,50458624.0
142,56.2,1333870592.0,0.4,50458624.0
143,55.8,1334525952.0,0.5,63807488.0
144,54.6,1334915072.0,0.4,63807488.0
145,55.5,1341501440.0,0.6,50458624.0
146,53.3,1333276672.0,0.3,65044480.0
147,55.0,1333616640.0,0.4,64843776.0
148,53.8,1333395456.0,0.4,50458624.0
149,54.4,1334956032.0,0.4,64995328.0
150,56.5,1339506688.0,0.4,62566400.0
151,53.1,1344028672.0,0.4,64208896.0
152,55.4,1345060864.0,0.4,62566400.0
153,54.1,1336115200.0,0.5,77266944.0
154,54.8,1336320000.0,0.4,50458624.0
155,56.0,1336328192.0,0.4,50458624.0
156,53.5,1338376192.0,0.4,64700416.0
157,53.8,1338400768.0,0.4,50458624.0
158,53.1,1338404864.0,0.3,50458624.0
159,56.3,1338421248.0,0.4,65208320.0
160,53.9,1340547072.0,0.5,50458624.0
161,55.8,1340551168.0,0.4,65216512.0
162,57.2,1340608512.0,0.4,65216512.0
163,51.8,1340616704.0,0.4,50458624.0
164,55.0,1340624896.0,0.4,50458624.0
165,57.2,1340633088.0,0.4,50458624.0
166,49.6,1340678144.0,0.4,50458624.0
167,56.2,1344192512.0,0.4,62566400.0
168,56.2,1344917504.0,0.4,90263552.0
169,52.0,1352101888.0,0.4,94900224.0
170,57.9,1344401408.0,0.5,50458624.0
171,55.7,1344401408.0,0.2,79507456.0
172,50.8,1351610368.0,0.5,50458624.0
173,56.9,1359998976.0,0.6,50458624.0
174,54.1,1350619136.0,0.5,50458624.0
175,52.3,1350676480.0,0.5,50458624.0
176,52.7,1336176640.0,0.3,62574592.0
177,58.5,1345085440.0,0.3,64634880.0
178,52.3,1345376256.0,0.5,50462720.0
179,56.8,1346953216.0,0.4,50462720.0
180,56.4,1335468032.0,0.5,50462720.0
181,50.8,1356222464.0,0.2,50462720.0
182,55.9,1346600960.0,0.5,50462720.0
183,55.7,1347653632.0,0.5,50462720.0
184,49.8,1347936256.0,0.3,50462720.0
185,53.6,1356713984.0,0.5,50462720.0
186,55.6,1346387968.0,0.4,62574592.0
187,53.2,1353068544.0,0.4,64643072.0
188,55.5,1368682496.0,0.5,50462720.0
189,53.7,1364721664.0,0.3,50462720.0
190,50.5,1374359552.0,0.5,50462720.0
191,55.1,1374658560.0,0.4,50462720.0
192,53.9,1368797184.0,0.5,50462720.0
193,52.0,1369071616.0,0.4,50462720.0
194,53.3,1368813568.0,0.3,50462720.0
195,56.5,1369595904.0,0.4,50462720.0
196,50.4,1369325568.0,0.4,50462720.0
197,56.7,1363259392.0,0.3,50462720.0
198,53.5,1354833920.0,0.4,50462720.0
199,52.9,1355866112.0,0.5,62578688.0
200,52.5,1356271616.0,0.5,64917504.0
201,58.1,1356660736.0,0.4,50466816.0
202,48.3,1369063424.0,0.3,62582784.0
203,55.4,1369952256.0,0.5,65323008.0
204,54.6,1361711104.0,0.5,50466816.0
205,54.0,1351876608.0,0.4,62582784.0
206,54.6,1352785920.0,0.5,65331200.0
207,55.9,1356689408.0,0.3,50466816.0
208,53.3,1360277504.0,0.6,77447168.0
209,55.6,1360646144.0,0.3,89890816.0
210,55.3,1366458368.0,0.4,91054080.0
211,50.4,1366716416.0,0.4,50466816.0
212,55.6,1357070336.0,0.5,92839936.0
213,55.2,1352298496.0,0.4,65196032.0
214,52.1,1350488064.0,0.5,62513152.0
215,58.0,1352835072.0,0.4,65335296.0
216,54.1,1351094272.0,0.4,91385856.0
217,51.3,1361428480.0,0.3,50466816.0
218,55.8,1357496320.0,0.4,79486976.0
219,54.5,1350561792.0,0.5,50466816.0
220,49.2,1353605120.0,0.3,50466816.0
221,57.8,1358368768.0,0.4,50466816.0
222,55.1,1358397440.0,0.4,64847872.0
223,49.9,1362726912.0,0.6,50466816.0
224,58.9,1362776064.0,0.4,65454080.0
225,55.1,1369309184.0,0.4,64471040.0
226,50.8,1365131264.0,0.4,77946880.0
227,56.2,1370066944.0,0.4,50466816.0
228,53.7,1369554944.0,0.5,50466816.0
229,50.4,1369575424.0,0.2,64630784.0
230,57.8,1366011904.0,0.5,65134592.0
231,54.2,1366024192.0,0.4,65720320.0
232,52.7,1369038848.0,0.4,50466816.0
233,56.7,1360076800.0,0.5,62582784.0
234,55.1,1361367040.0,0.5,62586880.0
235,49.3,1361375232.0,0.6,50466816.0
236,58.2,1361412096.0,0.3,50470912.0
237,54.4,1373499392.0,0.4,50470912.0
238,48.9,1364996096.0,0.5,50470912.0
239,57.5,1370075136.0,0.3,50470912.0
240,55.5,1370091520.0,0.6,50470912.0
241,47.5,1373614080.0,0.4,50470912.0
242,58.2,1386586112.0,0.4,50470912.0
243,53.2,1385299968.0,0.2,62590976.0
244,50.4,1371598848.0,0.4,65912832.0
245,54.9,1374117888.0,0.5,50470912.0
246,56.8,1380507648.0,0.4,50470912.0
247,49.1,1384124416.0,0.4,50470912.0
248,59.6,1365630976.0,0.4,50470912.0
249,54.3,1365544960.0,0.5,50470912.0
250,49.7,1357082624.0,0.4,50470912.0
251,56.3,1370771456.0,0.3,50470912.0
252,55.6,1358041088.0,0.4,50470912.0
253,50.9,1369980928.0,0.4,50470912.0
254,54.9,1370259456.0,0.5,50470912.0
255,55.3,1378430976.0,0.4,50470912.0
256,50.6,1380311040.0,0.4,65540096.0
257,56.5,1382330368.0,0.3,50470912.0
258,56.0,1368297472.0,0.5,50470912.0
259,47.8,1365061632.0,0.3,50470912.0
260,58.5,1365340160.0,0.6,50470912.0
261,53.9,1371131904.0,0.3,50470912.0
262,50.9,1361281024.0,0.4,50470912.0
263,54.6,1361551360.0,0.6,50470912.0
264,53.8,1359060992.0,0.5,64196608.0
265,50.3,1361178624.0,0.3,64552960.0
266,55.1,1373364224.0,0.5,80523264.0
267,56.6,1360142336.0,0.4,50470912.0
268,50.2,1363357696.0,0.4,62590976.0
269,57.1,1377767424.0,0.4,65617920.0
270,55.6,1368825856.0,0.3,50470912.0
271,50.3,1379614720.0,0.4,50470912.0
272,57.2,1380700160.0,0.5,65597440.0
273,52.1,1378086912.0,0.4,50470912.0
274,50.5,1373859840.0,0.4,50470912.0
275,59.2,1375752192.0,0.4,65675264.0
276,54.2,1380892672.0,0.3,65724416.0
277,50.7,1377677312.0,0.5,65724416.0
278,56.6,1388462080.0,0.4,50470912.0
279,51.1,1380360192.0,0.4,50470912.0
280,53.7,1387851776.0,0.5,50470912.0
281,55.8,1390133248.0,0.3,50470912.0
282,52.6,1390383104.0,0.4,50470912.0
283,49.7,1389309952.0,0.5,62595072.0
284,61.2,1389576192.0,0.4,91103232.0
285,53.3,1390448640.0,0.5,80400384.0
286,52.7,1376464896.0,0.3,76804096.0
287,54.7,1382252544.0,0.4,66199552.0
288,51.0,1382670336.0,0.3,50475008.0
289,52.9,1390854144.0,0.4,50475008.0
290,56.7,1379586048.0,0.4,50475008.0
291,50.9,1379995648.0,0.5,64626688.0
292,52.9,1380958208.0,0.4,66199552.0
293,56.2,1401380864.0,0.5,50475008.0
294,57.0,1401217024.0,0.5,50475008.0
295,51.2,1391558656.0,0.5,50475008.0
296,56.9,1404604416.0,0.4,50475008.0
297,51.0,1405243392.0,0.6,50475008.0
298,53.0,1405952000.0,0.2,50475008.0
299,33.6,1406189568.0,0.3,50475008.0
