time,CPU_percent,memory_rss,memory_vms,memory_share,memory_data
970,39.6,241483776,483667968,28311552,350461952
980,36.2,241754112,483667968,28311552,350461952
990,38.6,241754112,483667968,28311552,350461952
1000,34.2,241348608,483667968,28311552,350461952
1010,46.5,241614848,483667968,28311552,350461952
1020,39.7,241614848,483667968,28311552,350461952
1030,37.7,241614848,483667968,28311552,350461952
1040,35.1,241614848,483667968,28311552,350461952
1050,38.8,241614848,483667968,28311552,350461952
1060,41.4,241614848,483667968,28311552,350461952
1070,39.2,241614848,483667968,28311552,350461952
1080,33.0,241614848,483667968,28311552,350461952
1090,37.2,241614848,483667968,28311552,350461952
1100,39.9,242155520,483667968,28311552,350461952
1110,36.7,241233920,483667968,28311552,350461952
1120,42.5,240717824,483667968,28311552,350461952
1130,39.5,240717824,483667968,28311552,350461952
1140,40.9,240717824,483667968,28311552,350461952
1150,38.5,240717824,483667968,28311552,350461952
1160,37.7,240717824,483667968,28311552,350461952
1171,37.0,240717824,483667968,28311552,350461952
1181,39.4,240717824,483667968,28311552,350461952
1191,39.6,240717824,483667968,28311552,350461952
1201,39.3,240717824,483667968,28311552,350461952
1211,39.1,240717824,483667968,28311552,350461952
1221,34.1,240717824,483667968,28311552,350461952
1231,37.0,240717824,483667968,28311552,350461952
1241,38.6,240717824,483667968,28311552,350461952
1251,35.5,240717824,483667968,28311552,350461952
1261,32.8,240717824,483667968,28311552,350461952
1271,42.6,240717824,483667968,28311552,350461952
1281,38.6,240717824,483667968,28311552,350461952
1291,41.8,240717824,483667968,28311552,350461952
1301,40.4,240717824,483667968,28311552,350461952
1311,44.5,240717824,483667968,28311552,350461952
1321,40.4,240717824,483667968,28311552,350461952
1331,38.0,240717824,483667968,28311552,350461952
1341,36.5,240717824,483667968,28311552,350461952
1351,40.2,240717824,483667968,28311552,350461952
1361,35.3,241795072,483667968,28311552,350461952
1371,35.9,241397760,483667968,28311552,350461952
1381,39.2,241397760,483667968,28311552,350461952
1391,40.3,241397760,483667968,28311552,350461952
1401,35.8,241664000,483667968,28311552,350461952
1411,34.5,242008064,483667968,28311552,350461952
1421,39.2,242278400,483667968,28311552,350461952
1431,39.3,242278400,483667968,28311552,350461952
1441,33.7,242278400,483667968,28311552,350461952
1451,38.5,242278400,483667968,28311552,350461952
1461,39.6,242278400,483667968,28311552,350461952
1471,36.3,242278400,483667968,28311552,350461952
1481,35.1,242278400,483667968,28311552,350461952
1491,37.8,242278400,483667968,28311552,350461952
1501,40.7,242278400,483667968,28311552,350461952
1511,43.5,242819072,484044800,28311552,350838784
1521,36.1,242819072,484044800,28311552,350838784
1531,41.4,242819072,484044800,28311552,350838784
1541,40.8,243089408,484044800,28311552,350838784
1551,33.7,243089408,484044800,28311552,350838784
1561,37.3,243089408,484044800,28311552,350838784
1571,37.0,243089408,484044800,28311552,350838784
1581,38.1,243089408,484044800,28311552,350838784
1591,41.6,243089408,484044800,28311552,350838784
1601,36.6,243089408,484044800,28311552,350838784
1611,39.0,243089408,484044800,28311552,350838784
1621,33.9,246415360,487936000,28311552,354729984
1631,37.9,245391360,487936000,28311552,354729984
1641,34.3,245391360,487936000,28311552,354729984
1651,36.2,245391360,487936000,28311552,354729984
1661,32.5,245391360,487936000,28311552,354729984
1671,39.8,245657600,488247296,28311552,355041280
1681,38.6,245657600,488247296,28311552,355041280
1691,39.6,245657600,488247296,28311552,355041280
1701,36.5,245657600,488247296,28311552,355041280
1711,38.8,245657600,488247296,28311552,355041280
1721,38.1,245657600,488247296,28311552,355041280
1731,36.5,245657600,488247296,28311552,355041280
1741,36.5,245657600,488247296,28311552,355041280
1751,38.8,245657600,488247296,28311552,355041280
1761,36.4,245657600,488247296,28311552,355041280
1771,35.0,245657600,488247296,28311552,355041280
1781,37.9,245657600,488247296,28311552,355041280
1791,33.6,245657600,488247296,28311552,355041280
1801,35.9,245657600,488247296,28311552,355041280
1811,37.5,245657600,488247296,28311552,355041280
1821,40.5,245657600,488247296,28311552,355041280
1831,37.0,245657600,488247296,28311552,355041280
1841,36.7,245657600,488247296,28311552,355041280
1851,36.3,245657600,488247296,28311552,355041280
1861,33.8,245657600,488247296,28311552,355041280
1871,39.4,245657600,488247296,28311552,355041280
1881,37.5,245657600,488247296,28311552,355041280
1891,42.9,245657600,488247296,28311552,355041280
1901,38.4,245657600,488247296,28311552,355041280
1911,36.0,245657600,488247296,28311552,355041280
1921,37.4,245657600,488247296,28311552,355041280
1931,35.7,245657600,488247296,28311552,355041280
1941,40.9,245657600,488247296,28311552,355041280
1951,34.5,245657600,488247296,28311552,355041280
1961,37.0,245657600,488247296,28311552,355041280
1971,36.7,245657600,488247296,28311552,355041280
1981,37.5,245657600,488247296,28311552,355041280
1991,30.4,245657600,488247296,28311552,355041280
2001,39.0,245657600,488247296,28311552,355041280
2011,39.5,245657600,488247296,28311552,355041280
2021,39.2,245657600,488247296,28311552,355041280
2031,41.4,247009280,488247296,28311552,355041280
2041,35.5,247009280,488247296,28311552,355041280
2051,39.5,247009280,488247296,28311552,355041280
2061,31.6,247009280,488247296,28311552,355041280
2071,30.1,247009280,488247296,28311552,355041280
2081,33.4,247009280,488247296,28311552,355041280
2091,29.3,247009280,488247296,28311552,355041280
2101,33.9,247009280,488247296,28311552,355041280
2111,31.6,247009280,488247296,28311552,355041280
2121,35.9,247009280,488247296,28311552,355041280
2131,37.6,247009280,488247296,28311552,355041280
2141,36.3,247009280,488247296,28311552,355041280
2151,39.2,247009280,488247296,28311552,355041280
2161,34.3,247013376,488247296,28311552,355041280
2171,44.6,247013376,488247296,28311552,355041280
2181,37.5,247013376,488247296,28311552,355041280
2191,38.6,247013376,488247296,28311552,355041280
2201,34.0,247013376,488247296,28311552,355041280
2211,36.9,247283712,488620032,28311552,355414016
2221,35.1,249327616,491089920,28311552,357883904
2231,41.9,248549376,491089920,28311552,357883904
2241,37.3,248549376,491089920,28311552,357883904
2251,38.4,248549376,491089920,28311552,357883904
2261,35.9,248549376,491089920,28311552,357883904
2271,37.1,248549376,491089920,28311552,357883904
2281,34.8,248549376,491089920,28311552,357883904
2292,33.9,248549376,491089920,28311552,357883904
2302,40.1,248549376,491089920,28311552,357883904
2312,37.8,248549376,491089920,28311552,357883904
2322,41.0,248549376,491089920,28311552,357883904
2332,43.4,248549376,491089920,28311552,357883904
2342,36.2,248549376,491089920,28311552,357883904
2352,35.5,248549376,491089920,28311552,357883904
2362,33.6,248549376,491089920,28311552,357883904
2372,38.5,248549376,491089920,28311552,357883904
2382,31.5,248549376,491089920,28311552,357883904
2392,36.3,248549376,491089920,28311552,357883904
2402,33.3,248549376,491089920,28311552,357883904
2412,45.9,249896960,491229184,28311552,358023168
2422,37.9,249896960,491229184,28311552,358023168
2432,38.5,249896960,491229184,28311552,358023168
2442,36.2,249896960,491229184,28311552,358023168
2452,37.1,249896960,491229184,28311552,358023168
2462,34.0,249896960,491229184,28311552,358023168
2472,36.1,249896960,491229184,28311552,358023168
2482,37.6,249896960,491229184,28311552,358023168
2492,43.5,249896960,491229184,28311552,358023168
2502,32.3,249896960,491229184,28311552,358023168
2512,37.4,249896960,491229184,28311552,358023168
2522,38.1,249896960,491229184,28311552,358023168
2532,33.1,249896960,491229184,28311552,358023168
2542,37.6,249896960,491229184,28311552,358023168
2552,38.1,249896960,491229184,28311552,358023168
2562,29.5,249896960,491229184,28311552,358023168
2572,38.7,249896960,491229184,28311552,358023168
2582,36.3,249896960,491229184,28311552,358023168
2592,42.2,249896960,491229184,28311552,358023168
2602,32.7,249896960,491229184,28311552,358023168
2612,35.8,249896960,491229184,28311552,358023168
2622,35.3,249896960,491229184,28311552,358023168
2632,39.7,249896960,491229184,28311552,358023168
2642,36.4,249896960,491229184,28311552,358023168
2652,39.7,249896960,491229184,28311552,358023168
2662,37.1,249896960,491229184,28311552,358023168
2672,40.1,249896960,491229184,28311552,358023168
2682,34.9,249896960,491229184,28311552,358023168
2692,41.9,249896960,491229184,28311552,358023168
2702,34.2,249896960,491229184,28311552,358023168
2712,33.5,249896960,491229184,28311552,358023168
2722,31.2,249896960,491229184,28311552,358023168
2732,38.1,249896960,491229184,28311552,358023168
2742,39.5,249896960,491229184,28311552,358023168
2752,32.1,249896960,491229184,28311552,358023168
2762,39.9,249896960,491229184,28311552,358023168
2772,36.0,249896960,491229184,28311552,358023168
2782,34.7,249896960,491229184,28311552,358023168
2792,46.5,249937920,491229184,28311552,358023168
2802,35.1,249057280,491229184,28311552,358023168
2812,31.3,249057280,491229184,28311552,358023168
2822,35.9,249057280,491229184,28311552,358023168
2832,42.1,249057280,491229184,28311552,358023168
2842,30.3,249057280,491229184,28311552,358023168
2852,35.2,249057280,491229184,28311552,358023168
2862,34.7,249057280,491229184,28311552,358023168
2872,27.7,249057280,491229184,28311552,358023168
2882,40.3,249057280,491229184,28311552,358023168
2892,37.8,249057280,491229184,28311552,358023168
2902,34.3,249057280,491229184,28311552,358023168
2912,41.0,249323520,491229184,28311552,358023168
2922,33.6,249323520,491229184,28311552,358023168
2932,32.9,249323520,491229184,28311552,358023168
2942,36.8,249323520,491229184,28311552,358023168
2952,35.1,249323520,491229184,28311552,358023168
2962,39.2,249323520,491229184,28311552,358023168
2972,37.9,249323520,491229184,28311552,358023168
2982,36.2,249323520,491229184,28311552,358023168
2992,43.5,249323520,491229184,28311552,358023168
