time,CPU_percent,memory_rss,memory_vms,memory_share,memory_data
2281,6.5,74125312,556953600,29642752,176857088
2291,6.2,75788288,556953600,31215616,176857088
2301,6.4,77938688,556953600,33484800,176857088
2311,6.5,78782464,556953600,34172928,176857088
2321,6.3,80265216,556953600,35688448,176857088
2331,6.5,74788864,556953600,30232576,176857088
2341,6.3,74125312,556953600,29630464,176857088
2351,6.3,71655424,556953600,27086848,176857088
2361,6.2,72634368,556953600,28090368,176857088
2371,6.4,69959680,556953600,25419776,176857088
2382,6.5,73515008,556953600,29044736,176857088
2392,6.3,76013568,556953600,31465472,176857088
2402,6.3,77205504,556953600,32579584,176857088
2412,6.6,72830976,556953600,28233728,176857088
2422,6.5,70881280,556953600,26304512,176857088
2432,6.4,74362880,556953600,29724672,176857088
2442,6.5,76136448,556953600,31477760,176857088
2452,6.6,75296768,556953600,30666752,176857088
2462,6.5,75177984,556953600,30560256,176857088
2472,6.5,76697600,556953600,32038912,176857088
2482,6.7,77770752,556953600,33161216,176857088
2492,6.4,75894784,556953600,31309824,176857088
2502,6.6,73863168,556953600,29270016,176857088
2512,6.4,78123008,556953600,33517568,176857088
2522,6.6,76976128,556953600,32407552,176857088
2532,6.6,74858496,556953600,30269440,176857088
2542,6.7,74506240,556953600,29872128,176857088
2552,6.7,79810560,556953600,35172352,176857088
2562,6.6,73613312,556953600,28995584,176857088
2572,6.7,76746752,556953600,32149504,176857088
2582,6.7,76546048,556953600,31657984,176857088
2592,6.8,77852672,556953600,33001472,176857088
2602,6.5,78643200,556953600,33783808,176857088
2612,6.8,78123008,556953600,33116160,176857088
2622,6.9,78065664,556953600,33054720,176857088
2632,6.8,70742016,556953600,25735168,176857088
2642,6.6,76263424,556953600,31223808,176857088
2652,6.8,73789440,556953600,28778496,176857088
2662,6.7,72462336,556953600,27451392,176857088
2672,7.2,72884224,556953600,27856896,176857088
2682,6.6,75280384,556953600,30154752,176857088
2692,6.9,77131776,558002176,32026624,177905664
2702,6.5,76701696,558002176,31498240,177905664
2712,7.0,76193792,558002176,30867456,177905664
2722,6.7,76554240,558002176,31358976,177905664
2732,7.2,73007104,558002176,27766784,177905664
2742,6.5,77234176,558002176,32067584,177905664
2752,7.0,73474048,558002176,28200960,177905664
2762,6.7,71208960,558002176,25903104,177905664
2772,7.0,71688192,558002176,26374144,177905664
2782,6.7,76648448,558002176,31121408,177905664
2792,7.0,77705216,558002176,32264192,177905664
2802,6.8,74969088,558002176,29556736,177905664
2812,7.1,74182656,558002176,28774400,177905664
2822,6.8,77398016,558002176,31965184,177905664
2832,7.1,82739200,558002176,37367808,177905664
2842,6.8,80384000,558002176,35057664,177905664
2852,7.2,81731584,558002176,36376576,177905664
2862,7.0,80154624,558002176,34918400,177905664
2872,7.0,79626240,558002176,34254848,177905664
2882,6.8,81367040,558002176,35950592,177905664
2892,7.0,80203776,558002176,34926592,177905664
2902,7.0,81670144,558002176,36450304,177905664
2912,7.0,82239488,558002176,36986880,177905664
2922,6.8,84303872,558002176,38985728,177905664
2932,7.1,81358848,558002176,36057088,177905664
2942,6.9,83214336,558002176,37810176,177905664
2952,7.2,79740928,558002176,34385920,177905664
2962,6.9,85176320,558002176,39841792,177905664
2972,7.0,84467712,558002176,39182336,177905664
2982,7.1,98209792,558002176,52883456,177905664
2992,6.6,79163392,558002176,33693696,177905664
