time,CPU_percent,memory_rss,memory_vms,memory_share,memory_data
0,0.0,72273920,164413440,18518016,42835968
10,77.0,157753344,400568320,27320320,267362304
20,82.9,195149824,437538816,28160000,304332800
30,69.2,209031168,451608576,28160000,318402560
40,46.3,224780288,466731008,28295168,333524992
50,39.7,225308672,467779584,28299264,334573568
60,48.5,225501184,467779584,28258304,334573568
70,37.7,225501184,467779584,28258304,334573568
80,46.7,224284672,467779584,28254208,334573568
90,42.4,224931840,467779584,28254208,334573568
100,39.1,224931840,467779584,28254208,334573568
110,32.5,226009088,467779584,28254208,334573568
120,37.6,225955840,468828160,28254208,335622144
130,36.9,226496512,468828160,28254208,335622144
140,39.8,226537472,468828160,28254208,335622144
150,48.1,226607104,468828160,28168192,335622144
160,36.6,226373632,468828160,28168192,335622144
170,38.8,226373632,468828160,28168192,335622144
180,36.6,226373632,468828160,28168192,335622144
190,29.3,226373632,468828160,28168192,335622144
200,38.4,226373632,468828160,28168192,335622144
210,36.0,229068800,471400448,28168192,338194432
220,40.4,229068800,471400448,28168192,338194432
230,33.5,229068800,471400448,28168192,338194432
240,42.3,229068800,471400448,28168192,338194432
250,45.4,229310464,471400448,28155904,338194432
260,38.9,229310464,471400448,28155904,338194432
270,44.5,229572608,471400448,28155904,338194432
280,35.1,229572608,471400448,28155904,338194432
290,35.6,229572608,471400448,28155904,338194432
300,39.4,229572608,472449024,28155904,339243008
310,35.3,229842944,472449024,28155904,339243008
320,33.4,229842944,472449024,28155904,339243008
330,34.5,229842944,472449024,28155904,339243008
340,38.3,229842944,472449024,28155904,339243008
350,30.0,229842944,472449024,28155904,339243008
360,34.2,229842944,472449024,28155904,339243008
370,29.9,229842944,472449024,28155904,339243008
380,41.6,229556224,472449024,28155904,339243008
390,35.9,230092800,472449024,28155904,339243008
400,37.3,229867520,472449024,28155904,339243008
410,40.2,229867520,472449024,28155904,339243008
420,38.6,229867520,472449024,28155904,339243008
430,37.5,229883904,472449024,28155904,339243008
440,28.3,229679104,472449024,28155904,339243008
450,36.4,229949440,472449024,28155904,339243008
460,22.9,229949440,472449024,28155904,339243008
470,25.5,229949440,472449024,28155904,339243008
480,30.2,230256640,472449024,28155904,339243008
490,21.3,230318080,472449024,28155904,339243008
500,22.2,230338560,472449024,28155904,339243008
510,23.8,230400000,472449024,28155904,339243008
520,21.4,230449152,472449024,28155904,339243008
530,16.7,230477824,472449024,28155904,339243008
540,15.0,230481920,472449024,28155904,339243008
550,19.4,230522880,472449024,28155904,339243008
560,21.9,232603648,472449024,28155904,339243008
570,14.3,232603648,472449024,28155904,339243008
580,17.8,232603648,472449024,28155904,339243008
590,23.3,232603648,472449024,28155904,339243008
600,23.1,232603648,472449024,28155904,339243008
610,24.9,232521728,472449024,28155904,339243008
620,22.3,232521728,472449024,28155904,339243008
630,17.5,232792064,472449024,28155904,339243008
640,18.4,232792064,472449024,28155904,339243008
650,16.9,232792064,472449024,28155904,339243008
660,22.7,232792064,472449024,28155904,339243008
670,21.1,232792064,472449024,28155904,339243008
680,15.8,232792064,472449024,28155904,339243008
690,13.9,232927232,472449024,28155904,339243008
700,15.5,232927232,472449024,28155904,339243008
710,15.7,232861696,472449024,28155904,339243008
720,26.9,232861696,472449024,28155904,339243008
730,25.3,232861696,472449024,28155904,339243008
740,24.7,232861696,472449024,28155904,339243008
750,18.2,232861696,472449024,28155904,339243008
760,13.5,232861696,472449024,28155904,339243008
770,19.1,232861696,472449024,28155904,339243008
780,20.6,232861696,472449024,28155904,339243008
790,18.8,232861696,472449024,28155904,339243008
800,23.4,232861696,472449024,28155904,339243008
810,15.5,233398272,472985600,28155904,339779584
820,18.7,233398272,472985600,28155904,339779584
