83,88,18,8,0
92,98,29,19,11
92,98,29,19,11
93,98,29,19,11
96,98,29,19,11
96,98,29,19,11
106,98,29,19,11
106,98,29,19,11
110,101,29,19,11
120,101,29,19,11
120,101,37,19,11
122,101,37,19,11
122,119,37,19,11
122,125,37,19,11
122,125,37,19,11
122,125,37,19,11
122,125,37,19,11
122,125,37,19,11
122,135,37,19,11
122,135,37,19,11
122,135,37,19,11
122,135,37,19,11
122,135,37,19,11
122,135,37,19,11
122,135,61,19,11
122,135,61,19,11
122,135,63,19,11
122,135,63,19,11
122,135,63,19,11
122,135,66,19,11
122,135,66,19,11
122,135,66,19,11
122,135,66,19,11
122,135,66,19,11
122,135,66,19,11
122,135,66,19,11
122,135,66,19,11
122,135,66,19,11
122,135,66,19,11
122,135,66,19,11
122,135,66,19,11
122,135,66,19,11
122,135,66,19,11
122,135,66,19,11
122,135,66,19,11
122,135,66,19,11
122,135,66,19,11
122,135,66,19,11
122,135,66,19,11
122,135,66,19,11
123,135,66,19,11
