timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1507484282351,99,6 /admin/,200,OK,Edit Blog 2-1,text,true,,7031,2,10,48,0
1507484282293,222,11 /accounts/login,200,OK,View Blog 3-4,text,true,,6562,7,10,222,0
1507484282246,370,14 /,200,OK,View Blog 3-3,text,true,,12044,7,10,369,0
1507484281837,788,7 /accounts/login,200,OK,Edit Blog 2-2,text,true,,15013,2,10,603,0
1507484280240,2483,14 /,200,OK,View Blog 3-7,text,true,,12044,7,10,2483,0
1507484282724,72,11 /accounts/login,200,OK,View Blog 3-7,text,true,,6560,7,10,72,0
1507484282723,347,13 /new-blog-105.html,200,OK,View Blog 3-1,text,true,,12855,7,10,347,0
1507484282702,571,3 /admin/post/,200,OK,Add Blog 1-1,text,true,,79079,1,10,252,0
1507484282837,437,8 /admin/post/,200,OK,Edit Blog 2-2,text,true,,79078,2,10,383,0
1507484282780,493,11 /accounts/login,200,OK,View Blog 3-5,text,true,,6559,7,10,493,0
1507484282613,712,12 /accounts/login,200,OK,View Blog 3-6,text,true,,12847,7,10,159,0
1507484283247,90,11 /accounts/login,200,OK,View Blog 3-3,text,true,,6558,7,10,90,0
1507484283293,514,12 /accounts/login,200,OK,View Blog 3-4,text,true,,12847,7,10,153,0
1507484283722,361,14 /,200,OK,View Blog 3-1,text,true,,12044,7,10,361,0
1507484283613,485,13 /new-blog-146.html,200,OK,View Blog 3-6,text,true,,12855,7,10,485,0
1507484283314,804,12 /accounts/login,200,OK,View Blog 3-2,text,true,,12847,7,10,335,0
1507484283702,657,4 /admin/post/new/,200,OK,Add Blog 1-1,text,true,,31478,1,10,657,0
1507484283779,638,12 /accounts/login,200,OK,View Blog 3-5,text,true,,12847,7,10,442,0
1507484283724,715,12 /accounts/login,200,OK,View Blog 3-7,text,true,,12846,7,10,472,0
1507484284314,190,13 /new-blog-38.html,200,OK,View Blog 3-2,text,true,,12851,7,10,190,0
1507484283351,1213,7 /accounts/login,200,OK,Edit Blog 2-1,text,true,,15019,2,10,211,0
1507484284293,434,13 /new-blog-109.html,200,OK,View Blog 3-4,text,true,,12857,7,10,434,0
1507484284247,639,12 /accounts/login,200,OK,View Blog 3-3,text,true,,12843,7,10,356,0
1507484283836,1056,9 /admin/post/edit/,200,OK,Edit Blog 2-2,text,true,,36610,2,10,1055,0
1507484284723,213,11 /accounts/login,200,OK,View Blog 3-1,text,true,,6562,7,10,213,0
1507484284723,440,13 /new-blog-106.html,200,OK,View Blog 3-7,text,true,,12857,7,10,440,0
1507484284780,463,13 /new-blog-131.html,200,OK,View Blog 3-5,text,true,,12857,7,10,463,0
1507484284564,680,8 /admin/post/,200,OK,Edit Blog 2-1,text,true,,79081,2,10,493,0
1507484285314,138,14 /,200,OK,View Blog 3-2,text,true,,12050,7,10,137,0
1507484285293,205,14 /,200,OK,View Blog 3-4,text,true,,12050,7,10,205,0
1507484285724,247,14 /,200,OK,View Blog 3-7,text,true,,12050,7,10,247,0
1507484284613,1376,14 /,200,OK,View Blog 3-6,text,true,,12050,7,10,1376,0
1507484284907,1084,10 /admin/post/edit/?id=59caa7b2476a6763c6d27798&url=%2Fadmin%2Fpost%2F,200,OK,Edit Blog 2-2,text,true,,80203,2,10,267,0
1507484284702,1291,5 /admin/post/new/?url=%2Fadmin%2Fpost%2F,200,OK,Add Blog 1-1,text,true,,80209,1,10,322,0
1507484285565,490,9 /admin/post/edit/,200,OK,Edit Blog 2-1,text,true,,36613,2,10,490,0
1507484285723,370,12 /accounts/login,200,OK,View Blog 3-1,text,true,,12853,7,10,96,0
1507484285989,122,11 /accounts/login,200,OK,View Blog 3-6,text,true,,6562,7,10,122,0
1507484285247,936,13 /new-blog-53.html,200,OK,View Blog 3-3,text,true,,12847,7,10,936,0
1507484285992,275,6 /admin/,200,OK,Edit Blog 2-2,text,true,,7031,2,10,198,0
1507484285780,556,14 /,200,OK,View Blog 3-5,text,true,,12050,7,10,556,0
1507484285994,358,1 /admin/,200,OK,Add Blog 1-1,text,true,,7031,1,10,203,0
1507484286314,71,11 /accounts/login,200,OK,View Blog 3-2,text,true,,6562,7,10,71,0
1507484286247,184,14 /,200,OK,View Blog 3-3,text,true,,12050,7,10,184,0
1507484286293,156,11 /accounts/login,200,OK,View Blog 3-4,text,true,,6560,7,10,156,0
1507484286723,88,11 /accounts/login,200,OK,View Blog 3-7,text,true,,6559,7,10,88,0
1507484286723,150,13 /new-blog-80.html,200,OK,View Blog 3-1,text,true,,12845,7,10,150,0
1507484286780,101,11 /accounts/login,200,OK,View Blog 3-5,text,true,,6562,7,10,101,0
1507484286564,431,10 /admin/post/edit/?id=59caa7bb476a6763c6d277a0&url=%2Fadmin%2Fpost%2F,200,OK,Edit Blog 2-1,text,true,,80208,2,10,110,0
1507484286994,185,2 /accounts/login,200,OK,Add Blog 1-1,text,true,,15023,1,10,119,0
1507484286992,273,7 /accounts/login,200,OK,Edit Blog 2-2,text,true,,15027,2,10,166,0
1507484287247,45,11 /accounts/login,200,OK,View Blog 3-3,text,true,,6562,7,10,45,0
1507484286989,349,12 /accounts/login,200,OK,View Blog 3-6,text,true,,12852,7,10,145,0
1507484287293,269,12 /accounts/login,200,OK,View Blog 3-4,text,true,,12853,7,10,99,0
1507484287565,78,6 /admin/,200,OK,Edit Blog 2-1,text,true,,7031,2,10,4,0
1507484287314,408,12 /accounts/login,200,OK,View Blog 3-2,text,true,,12852,7,10,230,0
1507484287723,203,14 /,200,OK,View Blog 3-1,text,true,,12050,7,10,203,0
1507484287723,395,12 /accounts/login,200,OK,View Blog 3-7,text,true,,12849,7,10,159,0
1507484287994,181,3 /admin/post/,200,OK,Add Blog 1-1,text,true,,79087,1,10,166,0
1507484287992,283,8 /admin/post/,200,OK,Edit Blog 2-2,text,true,,79089,2,10,282,0
1507484287780,632,12 /accounts/login,200,OK,View Blog 3-5,text,true,,12853,7,10,203,0
1507484287988,552,13 /new-blog-56.html,200,OK,View Blog 3-6,text,true,,12847,7,10,552,0
1507484288293,264,13 /new-blog-60.html,200,OK,View Blog 3-4,text,true,,12845,7,10,264,0
1507484288314,369,13 /new-blog-139.html,200,OK,View Blog 3-2,text,true,,12857,7,10,369,0
1507484288246,453,12 /accounts/login,200,OK,View Blog 3-3,text,true,,12856,7,10,202,0
1507484288565,182,7 /accounts/login,200,OK,Edit Blog 2-1,text,true,,15017,2,10,107,0
1507484288722,49,11 /accounts/login,200,OK,View Blog 3-1,text,true,,6560,7,10,49,0
1507484288724,132,13 /new-blog-110.html,200,OK,View Blog 3-7,text,true,,12855,7,10,132,0
1507484288780,108,13 /new-blog-7.html,200,OK,View Blog 3-5,text,true,,12835,7,10,108,0
1507484288989,125,14 /,200,OK,View Blog 3-6,text,true,,12050,7,10,125,0
