time,CPU_percent,memory_rss,memory_vms,memory_share,memory_data
1090,4.8,70873088,553820160,31797248,173711360
1100,4.9,72171520,553820160,33161216,173711360
1110,5.2,71471104,554868736,32477184,174759936
1120,5.1,75808768,554868736,36564992,174759936
1130,4.7,71749632,554868736,32612352,174759936
1141,4.9,71634944,554868736,32563200,174759936
1151,4.8,74973184,554868736,35700736,174759936
1161,5.0,73527296,554868736,34246656,174759936
1171,4.9,72495104,554868736,33263616,174759936
1181,5.3,69656576,554868736,30248960,174759936
1191,4.9,68943872,554868736,29585408,174759936
1201,5.3,70836224,554868736,31391744,174759936
1211,5.3,69271552,554868736,29851648,174759936
1221,5.3,68104192,554868736,28737536,174759936
1231,5.2,66510848,554868736,27119616,174759936
1241,5.4,73113600,554868736,33619968,174759936
1251,4.9,72593408,554868736,32911360,174759936
1261,5.4,72306688,554868736,32428032,174759936
1271,5.5,67350528,554868736,27508736,174759936
1281,5.5,72241152,554868736,32223232,174759936
1291,5.3,69607424,554868736,29569024,174759936
1301,5.3,70467584,554868736,30502912,174759936
1311,5.2,71643136,554868736,31576064,174759936
1321,5.2,74915840,554868736,34881536,174759936
1331,5.0,70692864,554868736,30765056,174759936
1341,5.5,72441856,554868736,32456704,174759936
1351,5.2,68616192,554868736,28729344,174759936
1361,5.4,72650752,554868736,32579584,174759936
1371,5.4,74309632,554868736,34197504,174759936
1381,5.6,73031680,554868736,32956416,174759936
1391,5.4,75165696,554868736,35078144,174759936
1401,5.3,73936896,554868736,33689600,174759936
1411,5.3,75698176,555917312,35418112,175808512
1421,5.5,75464704,555917312,35241984,175808512
1431,5.6,73433088,555917312,33243136,175808512
1441,5.7,75583488,555917312,35336192,175808512
1451,5.5,72953856,555917312,32768000,175808512
1461,5.6,75042816,555917312,34811904,175808512
1471,5.7,72478720,555917312,32243712,175808512
1481,5.5,75358208,555917312,35098624,175808512
1491,5.6,75337728,555917312,34930688,175808512
1501,5.6,73965568,555917312,33599488,175808512
1511,5.6,72978432,555917312,32477184,175808512
1521,5.4,73084928,555917312,32468992,175808512
1531,5.4,74633216,555917312,34009088,175808512
1541,5.7,72597504,555917312,31940608,175808512
1551,5.2,73302016,555917312,32563200,175808512
1561,5.2,71524352,555917312,30527488,175808512
1571,5.3,72007680,555917312,30945280,175808512
1581,5.7,71172096,555917312,30244864,175808512
1591,5.5,70623232,555917312,29597696,175808512
1601,5.5,72912896,555917312,31854592,175808512
1611,5.9,71479296,555917312,30507008,175808512
1621,5.7,76247040,555917312,35168256,175808512
1631,5.6,69726208,555917312,28655616,175808512
1641,5.6,66617344,555917312,25554944,175808512
1651,6.0,71548928,555917312,30351360,175808512
1661,5.7,71049216,556965888,29716480,176857088
1671,5.7,69124096,556965888,27877376,176857088
1681,5.7,67960832,556965888,26685440,176857088
1691,6.0,71647232,556965888,30203904,176857088
1701,5.7,70696960,556965888,29151232,176857088
1711,5.8,72015872,556965888,30470144,176857088
1721,5.7,73093120,556965888,31531008,176857088
1731,6.0,69443584,556965888,27848704,176857088
1741,5.8,72560640,556965888,31076352,176857088
1751,6.0,71827456,556965888,30240768,176857088
1761,5.8,71319552,556965888,29708288,176857088
1771,5.9,69378048,556965888,27787264,176857088
1781,5.7,74801152,556965888,33144832,176857088
1791,5.8,74399744,556965888,32673792,176857088
1801,5.7,75546624,556965888,33759232,176857088
1811,6.0,71323648,556965888,29544448,176857088
1821,5.8,73404416,556965888,31342592,176857088
1831,5.8,73420800,556965888,31330304,176857088
1841,5.8,68644864,556965888,26652672,176857088
1851,6.4,67072000,556965888,24997888,176857088
1861,6.5,71675904,556965888,29556736,176857088
1871,5.6,74051584,556965888,31809536,176857088
1881,4.8,73351168,556965888,30994432,176857088
1891,4.8,72478720,558014464,30056448,177905664
1901,4.7,74444800,558014464,32002048,177905664
1911,5.1,74067968,558014464,31584256,177905664
1921,4.9,70963200,558014464,28569600,177905664
1931,5.2,75800576,558014464,33325056,177905664
1941,4.7,76312576,558014464,33845248,177905664
1951,5.1,76087296,558014464,33513472,177905664
1961,4.8,76152832,558014464,33529856,177905664
1971,5.0,72273920,558014464,29708288,177905664
1981,4.6,77238272,558014464,34623488,177905664
1991,5.0,74776576,558014464,32227328,177905664
2001,4.9,77787136,558014464,35172352,177905664
2011,5.1,75186176,558014464,32432128,177905664
2021,4.9,76959744,558014464,34193408,177905664
2031,5.3,76017664,558014464,33185792,177905664
2041,4.7,80089088,558014464,37183488,177905664
2051,5.2,77336576,558014464,34340864,177905664
2061,5.0,81240064,558014464,38207488,177905664
2071,5.1,80785408,558014464,37752832,177905664
2081,4.9,80797696,558014464,37683200,177905664
2091,5.3,77545472,558014464,34508800,177905664
2101,4.8,80138240,558014464,37027840,177905664
2111,5.1,78278656,558014464,35307520,177905664
2121,5.0,76644352,558014464,33718272,177905664
2131,5.1,80003072,558014464,36958208,177905664
2141,4.9,79478784,558014464,36401152,177905664
2151,5.3,77197312,558014464,34230272,177905664
2161,4.8,75014144,558014464,31961088,177905664
2171,5.1,73379840,558014464,30269440,177905664
2181,4.7,74637312,558014464,31571968,177905664
2191,5.0,77115392,558014464,33996800,177905664
2201,4.4,78127104,558014464,35012608,177905664
2211,4.9,79572992,558014464,36515840,177905664
2221,4.5,78340096,558014464,35254272,177905664
2231,5.4,76156928,558014464,33161216,177905664
2241,4.8,78966784,558014464,35962880,177905664
2251,5.1,79101952,558014464,36061184,177905664
2261,5.1,77733888,558014464,34668544,177905664
2271,5.2,76169216,558014464,33112064,177905664
2281,4.9,77312000,558014464,34283520,177905664
2291,5.4,75681792,558014464,32632832,177905664
2302,5.2,77488128,558014464,34525184,177905664
2312,5.4,81838080,558014464,38670336,177905664
2322,5.1,79491072,558014464,36376576,177905664
2332,5.2,77021184,558014464,33828864,177905664
2342,4.8,74190848,558014464,31109120,177905664
2352,5.7,77451264,558014464,34320384,177905664
2362,4.8,76550144,558014464,33447936,177905664
2372,5.4,81227776,558014464,38146048,177905664
2382,5.1,82608128,558014464,39473152,177905664
2392,5.6,79671296,558014464,36618240,177905664
2402,4.9,82534400,558014464,39550976,177905664
2412,5.5,82337792,558014464,39378944,177905664
2422,5.0,80330752,558014464,37376000,177905664
2432,5.3,81911808,558014464,38854656,177905664
2442,5.0,78368768,558014464,35168256,177905664
2452,5.5,77049856,558014464,33890304,177905664
2462,5.0,76984320,558014464,33828864,177905664
2472,5.6,78544896,558014464,35360768,177905664
2482,5.2,75292672,558014464,32198656,177905664
2492,5.3,79081472,558014464,35979264,177905664
2502,4.9,77918208,558014464,34820096,177905664
2512,5.3,77279232,558014464,34209792,177905664
2522,5.0,78950400,558014464,35831808,177905664
2532,5.4,77406208,558014464,34324480,177905664
2542,5.3,77807616,558014464,34775040,177905664
2552,5.4,79388672,558014464,36302848,177905664
2562,5.0,78295040,558014464,35414016,177905664
2572,5.6,78299136,558014464,35311616,177905664
2582,5.2,79286272,558014464,36380672,177905664
2592,5.6,76947456,558014464,33951744,177905664
2602,5.0,76218368,558014464,33214464,177905664
2612,5.6,74149888,558014464,31191040,177905664
2622,5.3,78741504,558014464,35762176,177905664
2632,5.4,80699392,558014464,37695488,177905664
2642,5.3,74661888,558014464,31768576,177905664
2652,5.5,82079744,558014464,39112704,177905664
2662,5.1,79015936,558014464,36032512,177905664
2672,5.3,74919936,558014464,31993856,177905664
2682,4.7,79900672,558014464,36864000,177905664
2692,5.0,75321344,558014464,32329728,177905664
2702,4.8,82296832,558014464,39370752,177905664
2712,5.1,80982016,558014464,38010880,177905664
2722,5.0,80437248,558014464,37597184,177905664
2732,5.3,76234752,558014464,33349632,177905664
2742,5.4,79851520,558014464,36888576,177905664
2752,5.2,81141760,558014464,38166528,177905664
2762,4.9,80846848,558014464,37912576,177905664
2772,4.9,80072704,558014464,37011456,177905664
2782,5.2,84602880,558014464,41652224,177905664
2792,5.5,82620416,558014464,39673856,177905664
2802,5.4,78729216,558014464,35717120,177905664
2812,5.4,78245888,558014464,35287040,177905664
2822,5.4,77127680,558014464,34070528,177905664
2832,5.5,76075008,558014464,33038336,177905664
2842,5.5,76636160,558014464,33640448,177905664
2852,5.4,76316672,558014464,33325056,177905664
2862,5.2,80793600,558014464,37900288,177905664
2872,5.8,76443648,558014464,33505280,177905664
2882,5.4,75124736,558014464,32124928,177905664
2892,5.7,78147584,558014464,35131392,177905664
2902,5.6,78356480,558014464,35356672,177905664
2912,6.0,78454784,558014464,35508224,177905664
2922,5.4,79097856,558014464,36081664,177905664
2932,5.5,76038144,558014464,33075200,177905664
2942,5.0,80003072,558014464,36814848,177905664
2952,5.9,79777792,558014464,36564992,177905664
2962,5.5,77934592,558014464,34705408,177905664
2972,5.6,79540224,558014464,36364288,177905664
2982,5.5,76918784,558014464,33763328,177905664
2992,5.6,79929344,558014464,36724736,177905664
