Time, W_CPU, W_MEM, D_CPU, D_MEM
43,31.9,1725853696.0,0.2,101421056.0
44,23.1,1726275584.0,0.3,86761472.0
45,28.1,1726763008.0,0.3,86761472.0
46,25.3,1729478656.0,0.1,86761472.0
47,25.4,1744302080.0,0.2,86761472.0
48,22.4,1744564224.0,0.3,86761472.0
49,27.0,1744855040.0,0.2,86761472.0
50,22.1,1747750912.0,0.2,95555584.0
51,30.5,1748541440.0,0.2,100126720.0
52,20.9,1748803584.0,0.2,86761472.0
53,27.5,1767108608.0,0.2,86761472.0
54,17.6,1774530560.0,0.2,86761472.0
55,29.5,1774919680.0,0.2,86761472.0
56,17.7,1803284480.0,0.2,86761472.0
57,26.9,1811582976.0,0.2,86761472.0
58,19.5,1814843392.0,0.2,86761472.0
59,29.1,1815986176.0,0.3,86761472.0
60,16.9,1816154112.0,0.1,86761472.0
61,27.0,1817071616.0,0.2,86761472.0
62,18.1,1823252480.0,0.2,86761472.0
63,23.3,1844928512.0,0.2,86761472.0
64,27.5,1853018112.0,0.3,100126720.0
65,20.9,1860554752.0,0.2,86761472.0
66,23.2,1863270400.0,0.2,86761472.0
67,23.3,1863499776.0,0.2,86761472.0
68,19.8,1865203712.0,0.1,86761472.0
69,18.6,1874497536.0,0.3,86761472.0
70,27.6,1869266944.0,0.1,86761472.0
71,25.0,1871699968.0,0.2,102191104.0
72,16.4,1879056384.0,0.3,86761472.0
73,29.4,1879175168.0,0.2,86761472.0
74,18.4,1879715840.0,0.2,86761472.0
75,23.3,1886003200.0,0.4,86761472.0
76,19.2,1886068736.0,0.3,86761472.0
77,22.0,1886126080.0,0.1,86765568.0
78,19.6,1884921856.0,0.3,102387712.0
79,20.9,1900822528.0,0.2,86765568.0
80,19.3,1901162496.0,0.2,86765568.0
81,20.2,1891491840.0,0.1,86765568.0
82,25.7,1903431680.0,0.3,86765568.0
83,19.0,1893244928.0,0.1,86765568.0
84,18.2,1897951232.0,0.2,86765568.0
85,19.9,1906671616.0,0.2,86765568.0
86,22.9,1907720192.0,0.3,86765568.0
87,17.0,1913511936.0,0.1,86765568.0
88,20.0,1904242688.0,0.1,86765568.0
89,22.5,1919545344.0,0.3,86765568.0
90,16.8,1919348736.0,0.3,86765568.0
91,20.3,1922949120.0,0.3,86765568.0
92,17.3,1923362816.0,0.2,86765568.0
93,23.5,1918230528.0,0.2,86765568.0
94,17.9,1918537728.0,0.2,86765568.0
95,21.1,1918853120.0,0.1,86765568.0
96,15.6,1920278528.0,0.3,86765568.0
97,23.8,1920872448.0,0.2,86765568.0
98,16.0,1921269760.0,0.2,86765568.0
99,22.7,1915408384.0,0.2,86765568.0
100,20.9,1915125760.0,0.1,86765568.0
101,20.7,1915502592.0,0.2,86765568.0
102,19.1,1917652992.0,0.3,128118784.0
103,22.3,1928609792.0,0.2,100122624.0
104,18.9,1919647744.0,0.2,86765568.0
105,19.3,1919746048.0,0.3,86765568.0
106,21.8,1924300800.0,0.3,86765568.0
107,22.7,1939472384.0,0.2,86765568.0
108,14.5,1940447232.0,0.3,86765568.0
109,23.3,1940705280.0,0.2,86765568.0
110,18.1,1940946944.0,0.2,86765568.0
111,20.6,1953501184.0,0.2,86765568.0
112,19.2,1964183552.0,0.2,86765568.0
113,23.9,1962881024.0,0.2,86765568.0
114,15.9,1964388352.0,0.2,86765568.0
115,21.2,1975250944.0,0.1,86765568.0
116,18.3,1975455744.0,0.2,86765568.0
117,17.4,1975504896.0,0.3,86765568.0
118,23.6,1975726080.0,0.1,86765568.0
119,20.6,1976201216.0,0.3,86765568.0
120,16.6,1976270848.0,0.3,102322176.0
121,23.9,1966448640.0,0.2,86765568.0
122,17.3,1968656384.0,0.2,86765568.0
123,19.6,1977782272.0,0.3,101609472.0
124,21.1,1969332224.0,0.1,86765568.0
125,17.7,1981411328.0,0.2,86765568.0
126,16.3,1981452288.0,0.2,86765568.0
127,22.4,1967185920.0,0.2,86765568.0
128,16.1,1970184192.0,0.2,86765568.0
129,19.1,1969483776.0,0.3,86765568.0
130,19.8,1970028544.0,0.1,101855232.0
131,18.4,1994747904.0,0.1,101797888.0
132,18.6,2010513408.0,0.3,86765568.0
133,19.5,2010173440.0,0.2,101855232.0
134,15.3,2010828800.0,0.2,102506496.0
135,22.0,2011107328.0,0.4,86765568.0
136,22.6,2018467840.0,0.2,86765568.0
137,15.8,2018734080.0,0.4,86769664.0
138,15.5,2019008512.0,0.1,86769664.0
139,25.1,2019303424.0,0.2,86769664.0
140,16.2,2019880960.0,0.2,86769664.0
141,18.1,2023157760.0,0.2,100405248.0
142,21.4,2023534592.0,0.2,86769664.0
143,18.5,2025431040.0,0.4,100405248.0
144,17.1,2023702528.0,0.2,100405248.0
145,23.4,2024062976.0,0.1,86769664.0
146,16.8,2024456192.0,0.2,86769664.0
147,16.7,2024792064.0,0.2,86769664.0
148,19.5,2025095168.0,0.2,101937152.0
149,17.6,2025463808.0,0.2,86769664.0
150,18.7,2025619456.0,0.2,86769664.0
151,21.7,2025517056.0,0.2,100405248.0
152,16.3,2025549824.0,0.3,86769664.0
153,17.5,2025549824.0,0.2,86769664.0
154,22.0,2025553920.0,0.3,86769664.0
155,15.3,2026168320.0,0.1,86769664.0
156,22.4,2025164800.0,0.2,86769664.0
157,19.7,2025209856.0,0.2,86769664.0
158,18.2,2025213952.0,0.3,100405248.0
159,19.7,2027089920.0,0.2,86769664.0
160,21.7,2031579136.0,0.2,86769664.0
161,20.8,2031677440.0,0.3,86769664.0
162,12.4,2031677440.0,0.1,86769664.0
163,23.2,2031685632.0,0.2,86769664.0
164,14.3,2031689728.0,0.3,86769664.0
165,21.1,2046042112.0,0.2,90120192.0
166,16.1,2046054400.0,0.2,90120192.0
167,19.7,2046078976.0,0.1,90120192.0
168,14.6,2057629696.0,0.1,90120192.0
169,23.2,2071973888.0,0.2,90120192.0
170,16.4,2072068096.0,0.3,90120192.0
171,18.6,2061533184.0,0.2,90120192.0
172,18.3,2061791232.0,0.2,90120192.0
173,18.1,2062090240.0,0.2,103755776.0
174,17.5,2063712256.0,0.2,105480192.0
175,18.0,2063953920.0,0.2,106401792.0
176,20.8,2064195584.0,0.4,90120192.0
177,15.2,2064453632.0,0.2,90120192.0
178,19.2,2064703488.0,0.2,90120192.0
179,17.6,2064977920.0,0.1,90120192.0
180,16.2,2063945728.0,0.4,90120192.0
181,19.9,2064195584.0,0.2,90120192.0
182,15.8,2066497536.0,0.1,90120192.0
183,19.6,2066812928.0,0.2,90120192.0
184,19.4,2067070976.0,0.2,90120192.0
185,16.0,2067353600.0,0.2,90124288.0
186,16.6,2067619840.0,0.2,90124288.0
187,17.7,2072948736.0,0.2,90124288.0
188,20.1,2064781312.0,0.3,90124288.0
189,16.2,2065629184.0,0.2,90124288.0
190,20.2,2065907712.0,0.2,90124288.0
191,16.0,2066186240.0,0.1,90124288.0
192,17.3,2070798336.0,0.2,90124288.0
193,18.9,2071179264.0,0.1,90124288.0
194,16.4,2071445504.0,0.3,90124288.0
195,18.4,2071810048.0,0.2,90124288.0
196,20.4,2072088576.0,0.2,90124288.0
197,16.8,2072383488.0,0.2,90124288.0
198,13.5,2079780864.0,0.2,90124288.0
199,25.7,2080047104.0,0.3,90124288.0
200,13.5,2080296960.0,0.2,90124288.0
201,17.9,2080608256.0,0.2,90124288.0
202,20.2,2080866304.0,0.3,90124288.0
203,19.6,2082435072.0,0.2,90124288.0
204,14.5,2082717696.0,0.1,90124288.0
205,19.7,2085871616.0,0.3,90124288.0
206,18.3,2086146048.0,0.1,90124288.0
207,14.3,2086420480.0,0.4,90124288.0
208,20.2,2086690816.0,0.1,90124288.0
209,15.5,2087968768.0,0.2,90124288.0
210,15.8,2088222720.0,0.1,90124288.0
211,20.2,2088476672.0,0.3,103698432.0
212,15.1,2088730624.0,0.3,90124288.0
213,16.6,2089295872.0,0.1,90124288.0
214,22.0,2089795584.0,0.4,90124288.0
215,20.2,2108825600.0,0.1,90124288.0
216,13.2,2108850176.0,0.2,90124288.0
217,21.5,2108882944.0,0.2,90124288.0
218,15.2,2108932096.0,0.2,90124288.0
219,16.4,2108997632.0,0.2,90124288.0
220,19.3,2109079552.0,0.3,90124288.0
221,19.2,2109132800.0,0.2,90124288.0
222,13.2,2109132800.0,0.2,90124288.0
223,19.9,2109132800.0,0.2,90124288.0
224,15.0,2109132800.0,0.3,90124288.0
225,16.3,2109136896.0,0.3,90124288.0
226,21.0,2109140992.0,0.3,90124288.0
227,18.1,2109140992.0,0.3,90124288.0
228,14.5,2109140992.0,0.2,105619456.0
229,22.7,2109140992.0,0.1,90124288.0
230,13.7,2109145088.0,0.2,90124288.0
231,19.1,2114899968.0,0.3,90124288.0
232,15.9,2114899968.0,0.2,90124288.0
233,19.9,2114899968.0,0.3,90124288.0
234,14.5,2114904064.0,0.1,90124288.0
235,23.3,2113372160.0,0.3,90124288.0
236,13.5,2114121728.0,0.1,90124288.0
237,18.1,2114772992.0,0.3,90124288.0
238,15.6,2114904064.0,0.1,90124288.0
239,19.4,2114904064.0,0.3,105680896.0
240,15.4,2114904064.0,0.2,103706624.0
241,22.0,2114904064.0,0.2,90128384.0
242,15.2,2114904064.0,0.1,106323968.0
243,17.6,2114924544.0,0.3,103706624.0
244,17.9,2115063808.0,0.2,105115648.0
245,18.4,2115325952.0,0.3,90128384.0
246,14.3,2115567616.0,0.1,90128384.0
247,20.5,2115846144.0,0.2,90128384.0
248,17.6,2116083712.0,0.2,90128384.0
249,18.8,2116333568.0,0.2,90128384.0
250,16.6,2116624384.0,0.2,90128384.0
251,20.0,2116866048.0,0.2,90128384.0
252,12.6,2117115904.0,0.2,103706624.0
253,22.9,2117402624.0,0.2,90128384.0
254,14.0,2117656576.0,0.3,90128384.0
255,19.4,2131578880.0,0.2,90128384.0
256,15.1,2131795968.0,0.3,90128384.0
257,19.5,2132074496.0,0.2,90128384.0
258,13.8,2132320256.0,0.3,90128384.0
259,19.1,2132574208.0,0.2,90128384.0
260,16.4,2132824064.0,0.2,90128384.0
261,16.7,2133078016.0,0.2,105381888.0
262,15.3,2135429120.0,0.2,90128384.0
263,21.3,2135683072.0,0.2,90128384.0
264,14.2,2135941120.0,0.2,90128384.0
265,21.5,2136190976.0,0.1,90128384.0
266,13.4,2136444928.0,0.3,90128384.0
267,19.0,2136698880.0,0.3,90128384.0
268,16.0,2136948736.0,0.2,90128384.0
269,19.8,2137198592.0,0.1,105390080.0
270,11.5,2137452544.0,0.2,90128384.0
271,21.5,2136698880.0,0.2,90128384.0
272,15.1,2137890816.0,0.1,90128384.0
273,20.5,2138210304.0,0.3,90128384.0
274,14.4,2138456064.0,0.1,90128384.0
275,19.4,2138697728.0,0.3,90128384.0
276,17.5,2138959872.0,0.2,90128384.0
277,16.0,2139209728.0,0.1,90128384.0
278,17.1,2139488256.0,0.3,90128384.0
279,17.6,2141904896.0,0.3,90128384.0
280,20.3,2142162944.0,0.3,90128384.0
281,22.4,2152472576.0,0.2,90128384.0
282,16.3,2152738816.0,0.2,90128384.0
283,18.6,2153164800.0,0.1,106434560.0
284,18.0,2153431040.0,0.2,90128384.0
285,15.2,2153709568.0,0.3,109035520.0
286,17.1,2153979904.0,0.1,92729344.0
287,17.1,2154242048.0,0.3,92729344.0
288,16.3,2154508288.0,0.2,92729344.0
289,17.2,2154778624.0,0.1,92729344.0
290,15.9,2155044864.0,0.3,109207552.0
291,15.0,2156109824.0,0.2,92729344.0
292,21.4,2160467968.0,0.2,92729344.0
293,16.2,2161242112.0,0.2,92729344.0
294,17.1,2161553408.0,0.1,92729344.0
295,15.9,2161856512.0,0.3,92729344.0
296,18.7,2161631232.0,0.2,92729344.0
297,13.5,2161897472.0,0.3,92729344.0
298,18.0,2162171904.0,0.1,92729344.0
299,13.4,2162814976.0,0.3,92729344.0
