Time, W_CPU, W_MEM, D_CPU, D_MEM
104,51.6,3100459008.0,0.6,89694208.0
105,59.7,3093135360.0,0.6,89694208.0
106,51.0,3093172224.0,0.6,89694208.0
107,53.7,3126800384.0,0.6,89694208.0
108,47.9,3132039168.0,0.6,89694208.0
109,52.3,3134296064.0,0.5,89694208.0
110,54.3,3122282496.0,0.7,89694208.0
111,59.9,3142033408.0,0.5,89694208.0
112,54.7,3149336576.0,0.5,104316928.0
113,51.4,3151560704.0,0.7,102916096.0
114,56.4,3176693760.0,0.6,105041920.0
115,52.6,3174166528.0,0.6,89694208.0
116,47.6,3176304640.0,0.6,89694208.0
117,57.2,3181416448.0,0.5,105959424.0
118,48.6,3172253696.0,0.7,89694208.0
119,50.5,3173613568.0,0.7,89694208.0
120,58.0,3175272448.0,0.6,89694208.0
121,44.6,3175313408.0,0.5,89694208.0
122,66.2,3190493184.0,0.7,89694208.0
123,44.4,3190505472.0,0.5,89694208.0
124,58.9,3190534144.0,0.6,104390656.0
125,50.2,3190607872.0,0.5,104779776.0
126,60.9,3191357440.0,0.8,105209856.0
127,47.6,3191590912.0,0.7,89694208.0
128,61.9,3193954304.0,0.6,89694208.0
129,46.3,3193991168.0,0.7,106106880.0
130,61.1,3200978944.0,0.5,89694208.0
131,46.9,3201196032.0,0.6,104923136.0
132,55.8,3214770176.0,0.6,89694208.0
133,45.6,3215040512.0,0.6,89694208.0
134,62.7,3215319040.0,0.6,89694208.0
135,46.2,3215560704.0,0.6,104927232.0
136,57.7,3215863808.0,0.6,102977536.0
137,43.3,3216113664.0,0.5,104992768.0
138,53.8,3206795264.0,0.7,105058304.0
139,49.6,3207081984.0,0.6,89698304.0
140,47.7,3208622080.0,0.5,89698304.0
141,55.9,3206877184.0,0.6,89698304.0
142,43.8,3207700480.0,0.7,89698304.0
143,55.6,3218669568.0,0.4,102989824.0
144,45.8,3231088640.0,0.7,89698304.0
145,49.6,3223343104.0,0.6,89698304.0
146,56.7,3212451840.0,0.6,104824832.0
147,47.9,3220774912.0,0.5,104759296.0
148,64.0,3225284608.0,0.6,105017344.0
149,46.1,3225440256.0,0.6,106033152.0
150,48.4,3258048512.0,0.6,89698304.0
151,46.6,3263344640.0,0.5,89698304.0
152,56.2,3263766528.0,0.7,89698304.0
153,48.7,3264966656.0,0.5,89698304.0
154,47.9,3274657792.0,0.5,89698304.0
155,46.4,3280904192.0,0.7,89698304.0
156,50.3,3280961536.0,0.8,89698304.0
157,41.4,3279921152.0,0.6,89698304.0
158,52.2,3294208000.0,0.5,104882176.0
159,52.7,3309903872.0,0.8,103026688.0
160,53.4,3310399488.0,0.4,89698304.0
161,48.5,3304022016.0,0.6,89702400.0
162,50.6,3304034304.0,0.8,94027776.0
163,51.7,3317555200.0,0.5,107393024.0
164,48.9,3340279808.0,0.5,94027776.0
165,48.5,3340836864.0,0.6,109395968.0
166,51.2,3340316672.0,0.6,94027776.0
167,54.6,3345870848.0,0.7,94027776.0
168,48.8,3363409920.0,0.6,94027776.0
169,50.7,3351207936.0,0.6,94027776.0
170,51.1,3351740416.0,0.6,94027776.0
171,61.6,3343228928.0,0.6,110624768.0
172,46.4,3343532032.0,0.6,94027776.0
173,51.5,3336171520.0,0.5,94027776.0
174,47.6,3327971328.0,0.5,94027776.0
175,47.1,3333402624.0,0.7,94027776.0
176,43.8,3333885952.0,0.6,109207552.0
177,55.8,3337744384.0,0.6,109510656.0
178,45.1,3338260480.0,0.5,94027776.0
179,48.4,3340746752.0,0.7,94027776.0
180,51.2,3358240768.0,0.6,110718976.0
181,47.4,3360432128.0,0.4,123731968.0
182,43.6,3360751616.0,0.8,94027776.0
183,51.9,3361050624.0,0.5,94027776.0
184,47.0,3361349632.0,0.5,94027776.0
185,48.8,3361677312.0,0.6,109412352.0
186,47.5,3362164736.0,0.7,110714880.0
187,47.2,3395547136.0,0.8,113405952.0
188,47.2,3397627904.0,0.6,114294784.0
189,55.7,3398262784.0,0.5,97296384.0
190,55.1,3408633856.0,0.5,97296384.0
191,42.6,3408867328.0,0.7,97296384.0
192,52.9,3409154048.0,0.5,113991680.0
193,40.3,3409416192.0,0.5,97296384.0
194,51.9,3422744576.0,0.6,97296384.0
195,50.7,3434991616.0,0.7,97296384.0
196,41.1,3435315200.0,0.5,110665728.0
197,47.6,3441451008.0,0.7,97296384.0
198,52.3,3450408960.0,0.6,113917952.0
199,47.1,3450748928.0,0.5,97296384.0
200,43.7,3462545408.0,0.6,97296384.0
201,50.4,3464642560.0,0.7,110665728.0
202,41.8,3465154560.0,0.7,97296384.0
203,55.8,3464949760.0,0.5,97296384.0
204,48.5,3466100736.0,0.5,114495488.0
205,39.5,3471486976.0,0.6,113176576.0
206,48.9,3471790080.0,0.5,97296384.0
207,47.1,3471552512.0,0.7,97296384.0
208,51.4,3472334848.0,0.6,97296384.0
209,43.2,3472596992.0,0.6,97296384.0
210,52.2,3472793600.0,0.5,97296384.0
211,42.6,3472850944.0,0.5,114663424.0
212,52.9,3472900096.0,0.7,97296384.0
213,50.1,3472973824.0,0.6,97296384.0
214,47.0,3476721664.0,0.5,97296384.0
215,45.5,3477319680.0,0.6,97300480.0
216,54.9,3468808192.0,0.9,97300480.0
217,43.3,3473051648.0,0.6,97300480.0
218,42.9,3481440256.0,0.5,97300480.0
219,54.8,3476758528.0,0.6,97300480.0
220,43.2,3477282816.0,0.6,97300480.0
221,47.5,3487559680.0,0.5,97300480.0
222,42.4,3487559680.0,0.6,97300480.0
223,52.4,3478302720.0,0.5,97300480.0
224,46.5,3478302720.0,0.7,97300480.0
225,46.6,3478302720.0,0.6,97300480.0
226,48.4,3478306816.0,0.5,97300480.0
227,46.0,3463827456.0,0.6,97300480.0
228,50.1,3455238144.0,0.6,97300480.0
229,40.0,3455242240.0,0.6,97300480.0
230,53.9,3466723328.0,0.6,112832512.0
231,46.5,3466223616.0,0.6,97300480.0
232,44.9,3477495808.0,0.5,97300480.0
233,51.9,3484704768.0,0.7,97304576.0
234,45.7,3484712960.0,0.6,112824320.0
235,59.0,3487858688.0,0.5,97304576.0
236,47.1,3479187456.0,0.8,97304576.0
237,52.2,3479187456.0,0.4,97304576.0
238,47.7,3484090368.0,0.6,97304576.0
239,48.0,3505893376.0,0.6,97304576.0
240,49.2,3506130944.0,0.6,97304576.0
241,41.9,3506397184.0,0.6,97304576.0
242,59.0,3493658624.0,0.6,101629952.0
243,41.5,3493900288.0,0.6,117161984.0
244,45.5,3494141952.0,0.4,101629952.0
245,40.9,3494400000.0,0.8,101629952.0
246,52.6,3499454464.0,0.8,101629952.0
247,48.3,3528822784.0,0.6,117891072.0
248,40.3,3529105408.0,0.8,101629952.0
249,54.0,3528638464.0,0.6,117047296.0
250,44.2,3529641984.0,0.5,118038528.0
251,42.3,3529900032.0,0.6,101629952.0
252,47.1,3541975040.0,0.5,118849536.0
253,43.4,3555233792.0,0.7,101629952.0
254,51.1,3557588992.0,0.5,101629952.0
255,44.3,3557941248.0,0.5,101629952.0
256,41.7,3558199296.0,0.7,118312960.0
257,50.3,3557912576.0,0.5,101629952.0
258,42.1,3558699008.0,0.7,101629952.0
259,45.8,3558985728.0,0.5,101629952.0
260,46.4,3562950656.0,0.6,115007488.0
261,41.1,3563208704.0,0.5,101629952.0
262,45.4,3563446272.0,0.5,118964224.0
263,47.6,3563712512.0,0.6,117112832.0
264,49.0,3563970560.0,0.6,101629952.0
265,43.7,3579703296.0,0.7,101629952.0
266,40.3,3579961344.0,0.6,101629952.0
267,50.6,3580207104.0,0.5,101629952.0
268,39.8,3600936960.0,0.6,101629952.0
269,47.0,3592798208.0,0.6,101634048.0
270,46.9,3590422528.0,0.5,101634048.0
271,37.6,3590676480.0,0.5,101634048.0
272,51.9,3590930432.0,0.5,115077120.0
273,44.7,3591180288.0,0.7,116678656.0
274,39.3,3591434240.0,0.6,133910528.0
275,49.3,3591192576.0,0.7,118308864.0
276,45.2,3591458816.0,0.7,118374400.0
277,37.2,3591716864.0,0.6,118370304.0
278,50.5,3592380416.0,0.6,118374400.0
279,45.9,3592642560.0,0.5,118452224.0
280,39.8,3592908800.0,0.6,118366208.0
281,48.3,3593310208.0,0.7,101634048.0
282,41.5,3595673600.0,0.5,115150848.0
283,49.9,3598020608.0,0.5,101634048.0
284,45.5,3598258176.0,0.8,101634048.0
285,43.9,3598569472.0,0.4,101634048.0
286,47.1,3598843904.0,0.7,117272576.0
287,38.2,3599110144.0,0.4,101634048.0
288,47.1,3628568576.0,0.7,117170176.0
289,50.6,3636805632.0,0.5,101634048.0
290,54.2,3637075968.0,0.7,101634048.0
291,44.1,3637342208.0,0.5,101634048.0
292,47.6,3637678080.0,0.7,101634048.0
293,45.2,3638046720.0,0.6,101638144.0
294,46.9,3638296576.0,0.6,101638144.0
295,51.2,3638546432.0,0.6,101638144.0
296,43.5,3638820864.0,0.6,101638144.0
297,47.9,3641065472.0,0.6,116531200.0
298,46.8,3641864192.0,0.6,101638144.0
299,33.4,3651932160.0,0.3,101638144.0
