timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1507358114284,40,11 /accounts/login,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused (Connection refused),View Blog 3-1,text,false,,2130,1,3,0,0
1507358114283,44,6 /admin/,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused (Connection refused),Edit Blog 2-1,text,false,,2130,1,3,0,0
1507358114283,41,1 /admin/,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused (Connection refused),Add Blog 1-1,text,false,,2130,1,3,0,0
1507358114726,3,2 /accounts/login,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused (Connection refused),Add Blog 1-1,text,false,,2130,1,3,0,0
1507358114721,9,12 /accounts/login,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused (Connection refused),View Blog 3-1,text,false,,2130,1,3,0,0
1507358114722,7,7 /accounts/login,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused (Connection refused),Edit Blog 2-1,text,false,,2130,1,3,0,0
1507358117060,1368,11 /accounts/login,200,OK,View Blog 3-3,text,true,,6562,3,5,1368,0
1507358115027,3554,3 /admin/post/,200,OK,Add Blog 1-1,text,true,,7031,1,6,2801,0
1507358115628,3007,11 /accounts/login,200,OK,View Blog 3-2,text,true,,6562,4,6,3007,0
1507358115021,3711,8 /admin/post/,200,OK,Edit Blog 2-1,text,true,,7031,1,6,2807,0
1507358118505,294,11 /accounts/login,200,OK,View Blog 3-4,text,true,,6562,4,6,294,0
1507358115021,4424,13 /new-blog-93.html,200,OK,View Blog 3-1,text,true,,12847,4,7,4424,0
1507358119447,567,14 /,200,OK,View Blog 3-1,text,true,,12037,5,8,567,0
1507358119932,313,11 /accounts/login,200,OK,View Blog 3-5,text,true,,6560,5,8,313,0
1507358119219,1163,6 /admin/,200,OK,Edit Blog 2-2,text,true,,7028,2,8,230,0
