Time, W_CPU, W_MEM, D_CPU, D_MEM
49,42.2,3075465216.0,0.5,87912448.0
50,47.9,3081109504.0,0.3,87912448.0
51,45.1,3082756096.0,0.4,87912448.0
52,50.3,3083481088.0,0.5,87912448.0
53,37.1,3090956288.0,0.4,87912448.0
54,57.3,3122049024.0,0.5,87912448.0
55,37.8,3127418880.0,0.3,87912448.0
56,46.1,3130216448.0,0.6,117014528.0
57,44.5,3147776000.0,0.4,116064256.0
58,48.6,3152146432.0,0.4,101355520.0
59,43.1,3164209152.0,0.4,133210112.0
60,50.9,3225292800.0,0.4,116224000.0
61,41.9,3224530944.0,0.3,132493312.0
62,50.2,3224735744.0,0.4,102850560.0
63,51.1,3232489472.0,0.5,116125696.0
64,34.9,3232550912.0,0.3,116727808.0
65,45.3,3234242560.0,0.3,116232192.0
66,45.3,3236732928.0,0.5,87916544.0
67,37.7,3236757504.0,0.6,87916544.0
68,39.1,3240488960.0,0.3,87916544.0
69,58.0,3275059200.0,0.4,87916544.0
70,36.3,3275177984.0,0.3,87916544.0
71,40.2,3288449024.0,0.4,87916544.0
72,53.5,3289268224.0,0.5,87916544.0
73,38.4,3289325568.0,0.4,101294080.0
74,39.5,3300761600.0,0.5,119148544.0
75,54.0,3297935360.0,0.4,87916544.0
76,37.9,3298140160.0,0.3,87916544.0
77,50.4,3312336896.0,0.5,87916544.0
78,42.8,3315240960.0,0.3,87916544.0
79,36.9,3340701696.0,0.4,87916544.0
80,44.9,3348594688.0,0.3,102789120.0
81,37.7,3356217344.0,0.4,87916544.0
82,36.5,3351154688.0,0.5,87916544.0
83,38.0,3352068096.0,0.3,87916544.0
84,48.0,3361464320.0,0.5,87916544.0
85,32.8,3361751040.0,0.4,101429248.0
86,41.0,3370680320.0,0.7,103575552.0
87,37.1,3386466304.0,0.4,87916544.0
88,46.8,3403964416.0,0.4,91316224.0
89,35.8,3404312576.0,0.5,91316224.0
90,40.1,3406675968.0,0.4,91316224.0
91,29.9,3407011840.0,0.3,91316224.0
92,41.6,3422105600.0,0.4,91316224.0
93,37.9,3454615552.0,0.5,91316224.0
94,38.6,3457150976.0,0.4,91316224.0
95,37.6,3457433600.0,0.4,91316224.0
96,34.1,3466522624.0,0.4,91316224.0
97,43.5,3466801152.0,0.3,107360256.0
98,41.4,3466899456.0,0.4,91320320.0
99,41.7,3468828672.0,0.4,91320320.0
100,31.4,3471429632.0,0.6,91320320.0
101,42.2,3472715776.0,0.3,91320320.0
102,37.4,3473252352.0,0.4,91320320.0
103,37.0,3474042880.0,0.4,91320320.0
104,39.8,3474087936.0,0.3,91320320.0
105,38.3,3486052352.0,0.4,91320320.0
106,32.1,3486773248.0,0.4,91320320.0
107,38.1,3495788544.0,0.5,91320320.0
108,43.2,3506712576.0,0.4,91320320.0
109,29.5,3506790400.0,0.4,91320320.0
110,37.1,3517165568.0,0.2,106541056.0
111,30.6,3517276160.0,0.6,91320320.0
112,41.0,3518668800.0,0.3,120967168.0
113,34.3,3518746624.0,0.4,123265024.0
114,35.6,3528679424.0,0.3,106909696.0
115,35.0,3528249344.0,0.6,104964096.0
116,36.4,3536662528.0,0.5,123453440.0
117,40.1,3552219136.0,0.4,91320320.0
118,33.1,3552571392.0,0.3,104964096.0
119,38.1,3582488576.0,0.5,137207808.0
120,31.8,3589402624.0,0.4,91320320.0
121,33.7,3592302592.0,0.3,107495424.0
122,52.4,3593076736.0,0.5,122638336.0
123,35.5,3593281536.0,0.4,91320320.0
124,41.6,3595751424.0,0.4,106356736.0
125,43.4,3611906048.0,0.4,122318848.0
126,33.5,3611951104.0,0.4,91320320.0
127,46.6,3597643776.0,0.5,107630592.0
128,38.2,3597697024.0,0.3,106590208.0
129,41.8,3602956288.0,0.5,104976384.0
130,48.6,3587883008.0,0.3,107388928.0
131,43.7,3588177920.0,0.4,107749376.0
132,35.8,3589173248.0,0.5,91324416.0
133,50.1,3598303232.0,0.4,91324416.0
134,38.7,3590238208.0,0.4,91324416.0
135,33.1,3590950912.0,0.3,91324416.0
136,41.8,3589341184.0,0.5,107417600.0
137,39.8,3599597568.0,0.3,91324416.0
138,34.6,3599941632.0,0.4,91324416.0
139,35.8,3600293888.0,0.5,91324416.0
140,50.6,3629359104.0,0.5,107741184.0
141,37.2,3637116928.0,0.3,106893312.0
142,38.9,3677257728.0,0.5,91324416.0
143,34.5,3677913088.0,0.5,91324416.0
144,35.8,3697684480.0,0.3,91324416.0
145,37.6,3698008064.0,0.5,91324416.0
146,34.7,3698397184.0,0.5,91324416.0
147,42.4,3714043904.0,0.5,91324416.0
148,34.3,3714211840.0,0.4,91324416.0
149,37.3,3714383872.0,0.5,91324416.0
150,34.7,3719602176.0,0.5,91324416.0
151,33.8,3719786496.0,0.3,91324416.0
152,31.8,3719872512.0,0.3,106889216.0
153,37.2,3726667776.0,0.5,91324416.0
154,37.0,3727351808.0,0.4,91324416.0
155,36.3,3740389376.0,0.5,91324416.0
156,37.4,3740897280.0,0.2,91324416.0
157,33.8,3743121408.0,0.4,91324416.0
158,39.7,3743137792.0,0.5,91324416.0
159,34.7,3743141888.0,0.4,91324416.0
160,34.2,3743154176.0,0.5,91324416.0
161,34.6,3765547008.0,0.4,91324416.0
162,36.7,3765596160.0,0.4,91324416.0
163,35.1,3765608448.0,0.4,91324416.0
164,40.6,3754352640.0,0.4,91324416.0
165,32.1,3754627072.0,0.4,91324416.0
166,37.5,3755569152.0,0.5,91324416.0
167,38.9,3755905024.0,0.3,91324416.0
168,29.8,3766755328.0,0.5,91324416.0
169,42.8,3779059712.0,0.4,122728448.0
170,39.3,3790794752.0,0.5,91328512.0
171,31.0,3791163392.0,0.3,104980480.0
172,31.6,3791474688.0,0.4,107700224.0
173,39.7,3796783104.0,0.5,91328512.0
174,34.5,3806179328.0,0.3,118636544.0
175,33.1,3807219712.0,0.4,107945984.0
176,38.9,3823640576.0,0.5,91328512.0
177,29.3,3824062464.0,0.6,91328512.0
178,39.3,3824541696.0,0.3,91328512.0
179,36.5,3824861184.0,0.5,91328512.0
180,33.2,3824164864.0,0.4,107024384.0
181,32.6,3824652288.0,0.4,91328512.0
182,47.0,3816153088.0,0.4,91328512.0
183,30.1,3816574976.0,0.4,91328512.0
184,31.9,3817033728.0,0.5,91328512.0
185,44.0,3821146112.0,0.4,124874752.0
186,29.3,3821596672.0,0.3,108187648.0
187,36.1,3821907968.0,0.4,91328512.0
188,31.4,3822219264.0,0.4,91328512.0
189,28.6,3829968896.0,0.4,91328512.0
190,37.3,3837485056.0,0.4,91328512.0
191,41.1,3845074944.0,0.6,91328512.0
192,30.0,3845423104.0,0.2,91328512.0
193,37.6,3845726208.0,0.5,91328512.0
194,32.1,3846082560.0,0.4,91328512.0
195,30.2,3846463488.0,0.3,91328512.0
196,44.7,3851030528.0,0.5,107151360.0
197,33.1,3851710464.0,0.4,91328512.0
198,33.9,3868418048.0,0.4,104984576.0
199,37.6,3876573184.0,0.5,91328512.0
200,35.7,3876904960.0,0.5,91328512.0
201,30.7,3877244928.0,0.3,91328512.0
202,40.6,3868360704.0,0.5,91328512.0
203,32.4,3868618752.0,0.4,91328512.0
204,30.8,3877261312.0,0.4,108253184.0
205,41.5,3877523456.0,0.4,91328512.0
206,30.5,3877797888.0,0.5,91328512.0
207,28.4,3890999296.0,0.4,91328512.0
208,37.3,3905634304.0,0.5,91328512.0
209,37.0,3910533120.0,0.4,106725376.0
210,29.6,3910881280.0,0.4,91328512.0
211,37.7,3911233536.0,0.4,91332608.0
212,32.0,3911340032.0,0.4,91332608.0
213,33.1,3911426048.0,0.4,91332608.0
214,37.8,3932758016.0,0.4,91332608.0
215,35.7,3940028416.0,0.4,91332608.0
216,31.3,3940257792.0,0.4,95657984.0
217,35.8,3941801984.0,0.4,95657984.0
218,29.3,3941933056.0,0.3,95657984.0
219,42.2,3944300544.0,0.4,112041984.0
220,36.1,3944300544.0,0.5,95657984.0
221,38.6,3944300544.0,0.5,95657984.0
222,30.8,3959009280.0,0.4,95657984.0
223,36.2,3959009280.0,0.5,95657984.0
224,35.4,3958509568.0,0.4,95657984.0
225,28.3,3958775808.0,0.4,95657984.0
226,36.9,3959070720.0,0.4,125448192.0
227,30.8,3959169024.0,0.3,125149184.0
228,29.5,3959169024.0,0.5,111558656.0
229,42.2,3962617856.0,0.5,95657984.0
230,32.3,3962617856.0,0.5,95657984.0
231,29.4,3962621952.0,0.2,95657984.0
232,37.8,3963015168.0,0.6,95657984.0
233,35.7,3963142144.0,0.4,95657984.0
234,33.9,3967188992.0,0.5,95657984.0
235,37.3,3967188992.0,0.5,111263744.0
236,32.9,3967909888.0,0.3,95657984.0
237,32.2,3970007040.0,0.6,110751744.0
238,34.2,3970007040.0,0.5,95657984.0
239,39.0,3970007040.0,0.2,95657984.0
240,27.6,3982249984.0,0.5,95657984.0
241,30.7,3993894912.0,0.5,95657984.0
242,43.8,4003430400.0,0.4,112513024.0
243,29.7,4003680256.0,0.4,95657984.0
244,36.3,4013842432.0,0.4,95657984.0
245,31.7,4016185344.0,0.5,109383680.0
246,40.8,4022226944.0,0.5,112144384.0
247,32.1,4022530048.0,0.4,95657984.0
248,30.1,4022788096.0,0.4,95657984.0
249,34.5,4032524288.0,0.3,95657984.0
250,31.5,4034895872.0,0.5,95657984.0
251,36.2,4035182592.0,0.4,95657984.0
252,28.9,4035825664.0,0.4,95657984.0
253,37.3,4043206656.0,0.4,109387776.0
254,39.1,4043489280.0,0.3,95657984.0
255,32.6,4043747328.0,0.5,95657984.0
256,34.1,4043997184.0,0.4,95657984.0
257,38.6,4044275712.0,0.4,95657984.0
258,31.6,4044525568.0,0.4,95657984.0
259,35.4,4044783616.0,0.5,95662080.0
260,42.1,4045041664.0,0.4,95662080.0
261,34.1,4045295616.0,0.4,95662080.0
262,32.7,4045635584.0,0.3,95662080.0
263,30.4,4045881344.0,0.4,95662080.0
264,36.2,4046135296.0,0.4,95662080.0
265,43.1,4044832768.0,0.5,109395968.0
266,31.7,4045602816.0,0.6,95662080.0
267,28.2,4045860864.0,0.4,98578432.0
268,46.3,4045631488.0,0.4,98578432.0
269,32.3,4047020032.0,0.2,98578432.0
270,28.6,4049375232.0,0.6,98578432.0
271,38.9,4056494080.0,0.4,98578432.0
272,37.0,4056731648.0,0.5,98578432.0
273,30.5,4056981504.0,0.3,98578432.0
274,35.1,4057260032.0,0.4,98578432.0
275,33.3,4057522176.0,0.4,98578432.0
276,33.3,4057784320.0,0.3,98578432.0
277,32.7,4057026560.0,0.5,98578432.0
278,42.7,4057305088.0,0.4,98578432.0
279,28.4,4057567232.0,0.4,98578432.0
280,29.7,4063539200.0,0.3,98578432.0
281,46.0,4078432256.0,0.5,98578432.0
282,28.3,4078694400.0,0.5,131268608.0
283,29.6,4078968832.0,0.5,129421312.0
284,32.0,4082159616.0,0.3,98578432.0
285,34.5,4073873408.0,0.4,98578432.0
286,36.5,4074143744.0,0.4,115683328.0
287,33.9,4076724224.0,0.4,112312320.0
288,31.9,4076986368.0,0.4,98578432.0
289,38.5,4077256704.0,0.5,98578432.0
290,38.6,4077555712.0,0.3,98578432.0
291,32.1,4077821952.0,0.4,98578432.0
292,35.8,4078813184.0,0.4,115703808.0
293,40.6,4079357952.0,0.4,98578432.0
294,27.7,4079628288.0,0.5,112312320.0
295,31.4,4079992832.0,0.6,116035584.0
296,35.8,4083945472.0,0.3,98578432.0
297,33.9,4089999360.0,0.6,114876416.0
298,31.3,4091490304.0,0.3,98578432.0
299,22.1,4093210624.0,0.3,98578432.0
