"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0.001674780254208,0.969550990771517,0.921883727176168,0.634901052304185,0.36012454329773,0.255711214372213,0.917704089692804,0.830118393300554
"2",0.000126659892446441,0.160584669752508,0.754011822406584,0.951827056811168,0.911117291120183,0.857277540174441,0.775235250697336,0.668135723675775
"3",5.11157761208922e-16,0.0363004698563374,0.49739716453073,0.00685674107889647,0.936193545844445,0.00518322701763442,0.623755078018923,0.0693598689094136
"4",0,0,0,0,0,0,0,0
"5",-0.165815972222222,0.00203125,0.00519097222222223,0.0250694444444444,-0.0482986111111111,0.0599826388888889,0.00546875,0.0113368055555556
"6",-0.143070083682008,-0.0523220486111111,-0.0116883680555556,0.00225694444444445,-0.00416666666666667,0.00671006944444445,-0.0106510416666667,-0.0159895833333333
"7",-0.144597944239778,0.03730589569161,0.0120922902494331,0.0481789115646258,-0.00142675736961452,0.049812925170068,-0.00874126984126984,0.0323614512471655
