time,CPU_percent,memory_rss,memory_vms,memory_share,memory_data
820,4.1,70295552,553803776,28590080,173707264
830,4.1,73535488,553803776,31764480,173707264
840,4.1,86798336,553803776,45060096,173707264
850,4.1,70541312,553803776,28819456,173707264
860,4.2,71008256,553803776,29331456,173707264
870,4.2,70897664,553803776,29245440,173707264
880,4.1,71229440,553803776,29597696,173707264
890,4.2,72364032,553803776,30552064,173707264
900,4.2,94060544,553803776,52252672,173707264
910,4.1,73920512,553803776,32235520,173707264
920,4.3,70037504,553803776,28311552,173707264
930,4.1,76111872,553803776,34267136,173707264
940,4.1,73355264,553803776,31645696,173707264
950,4.1,72531968,553803776,30806016,173707264
960,4.3,76259328,553803776,34471936,173707264
970,4.0,75100160,553803776,33361920,173707264
980,4.2,73338880,553803776,31547392,173707264
990,4.1,73519104,553803776,31772672,173707264
1000,4.2,73809920,553803776,31862784,173707264
1010,4.1,71532544,554852352,29511680,174755840
1020,4.3,70840320,554852352,28774400,174755840
1030,4.1,70148096,554852352,28082176,174755840
1040,4.2,73412608,554852352,31326208,174755840
1050,4.2,73146368,554852352,31080448,174755840
1060,4.3,71061504,554852352,28991488,174755840
1070,4.1,72818688,554852352,30683136,174755840
1080,4.3,85864448,554852352,43864064,174755840
1090,4.1,69263360,554852352,27123712,174755840
1100,4.4,69222400,554852352,27176960,174755840
1110,4.2,71131136,554852352,29007872,174755840
1120,4.3,73527296,554852352,31379456,174755840
1130,4.3,74878976,554852352,32657408,174755840
1141,4.4,87777280,554852352,45654016,174755840
1151,4.1,72736768,554852352,30519296,174755840
1161,4.5,68378624,554852352,26230784,174755840
1171,4.3,72081408,554852352,29974528,174755840
1181,4.5,70156288,554852352,28028928,174755840
1191,4.1,69353472,554852352,27262976,174755840
1201,4.6,90787840,554852352,48517120,174755840
1211,4.2,72478720,554852352,30212096,174755840
1221,4.5,72892416,554852352,30531584,174755840
1231,4.1,74821632,554852352,32407552,174755840
1241,4.4,73408512,554852352,31047680,174755840
1251,4.5,75751424,554852352,33370112,174755840
1261,4.5,91779072,554852352,49430528,174755840
1271,4.2,74444800,554852352,32145408,174755840
1281,4.6,75927552,554852352,33579008,174755840
1291,4.4,78540800,554852352,36216832,174755840
1301,4.5,74194944,554852352,31993856,174755840
1311,4.3,71942144,554852352,29700096,174755840
1321,4.4,74129408,554852352,31817728,174755840
1331,4.3,76644352,554852352,34332672,174755840
1341,4.6,74059776,554852352,31707136,174755840
1351,4.2,72458240,554852352,30097408,174755840
1361,4.5,74932224,554852352,32591872,174755840
1371,4.2,76300288,554852352,33910784,174755840
1381,4.8,72916992,554852352,30461952,174755840
1391,4.3,73666560,554852352,31105024,174755840
1401,4.7,72519680,554852352,30056448,174755840
1411,4.4,68841472,554852352,26320896,174755840
1421,4.5,64708608,554852352,22110208,174755840
1431,4.2,68108288,554852352,25579520,174755840
1441,4.6,73523200,554852352,30896128,174755840
1451,4.4,68141056,554852352,25616384,174755840
1461,4.6,72286208,554852352,29675520,174755840
1471,4.6,69754880,554852352,27164672,174755840
1481,4.7,71364608,554852352,28774400,174755840
1491,4.5,69746688,554852352,27172864,174755840
1501,4.5,71049216,554852352,28405760,174755840
1511,4.3,70004736,554852352,27250688,174755840
1521,4.7,71319552,554852352,28524544,174755840
1531,4.2,69779456,554852352,27066368,174755840
1541,4.7,70336512,554852352,27586560,174755840
1551,4.5,71618560,554852352,28835840,174755840
1561,4.7,89112576,554852352,46272512,174755840
1571,4.3,72044544,554852352,29282304,174755840
1581,4.7,72798208,554852352,30015488,174755840
1591,4.3,71499776,554852352,28790784,174755840
1601,4.9,70049792,554852352,27254784,174755840
1611,4.3,71282688,554852352,28495872,174755840
1621,4.8,73351168,554852352,30576640,174755840
1631,4.4,74911744,554852352,32030720,174755840
1641,4.8,72282112,554852352,29425664,174755840
1651,4.2,69271552,554852352,26529792,174755840
1661,4.7,73576448,554852352,30769152,174755840
1671,4.3,73990144,554852352,31109120,174755840
1681,4.7,71426048,554852352,28336128,174755840
1691,4.5,69992448,554852352,27103232,174755840
1701,4.7,69124096,554852352,26128384,174755840
1711,4.3,70701056,554852352,27672576,174755840
1721,4.5,71639040,554852352,28635136,174755840
1731,4.6,68460544,555900928,25280512,175804416
1741,4.9,91586560,555900928,48381952,175804416
1751,4.5,70512640,555900928,27217920,175804416
1761,4.7,71294976,555900928,27996160,175804416
1771,4.6,72400896,555900928,29052928,175804416
1781,4.9,71688192,555900928,28254208,175804416
1791,4.6,76124160,555900928,32661504,175804416
1801,4.7,69853184,555900928,26484736,175804416
1811,4.6,75653120,555900928,32342016,175804416
1821,4.8,72499200,555900928,28999680,175804416
1831,4.5,68714496,555900928,25255936,175804416
1841,5.0,75116544,555900928,31686656,175804416
1851,4.5,75128832,555900928,31748096,175804416
1861,5.0,75091968,555900928,31662080,175804416
1871,4.4,75743232,555900928,32288768,175804416
1881,5.0,76673024,555900928,33288192,175804416
1891,4.6,76627968,555900928,33214464,175804416
1901,4.8,75296768,555900928,31809536,175804416
1911,4.5,75923456,555900928,32387072,175804416
1921,5.0,75501568,555900928,31997952,175804416
1931,4.8,75087872,555900928,31477760,175804416
1941,4.9,69947392,555900928,26316800,175804416
1951,4.8,78524416,555900928,34816000,175804416
1961,4.9,75149312,555900928,31522816,175804416
1971,4.7,71958528,555900928,28430336,175804416
1981,4.9,87359488,555900928,43610112,175804416
1991,4.8,72028160,555900928,28364800,175804416
2001,5.0,71122944,555900928,27422720,175804416
2011,4.6,74383360,555900928,30580736,175804416
2021,5.0,70647808,555900928,26877952,175804416
2031,4.6,69816320,555900928,26025984,175804416
2041,5.0,69357568,555900928,25513984,175804416
2051,4.6,74305536,555900928,30400512,175804416
2061,5.1,70619136,555900928,26787840,175804416
2071,4.7,70832128,555900928,27099136,175804416
2081,4.8,73838592,555900928,29937664,175804416
2091,4.7,73420800,555900928,29552640,175804416
2101,4.9,91131904,555900928,47194112,175804416
2111,4.8,74973184,555900928,31096832,175804416
2121,5.0,72470528,555900928,28504064,175804416
2131,4.8,70623232,555900928,26685440,175804416
2141,5.1,75587584,555900928,31637504,175804416
2151,4.7,76869632,555900928,32837632,175804416
2161,5.0,76238848,555900928,32157696,175804416
2171,4.7,75526144,555900928,31518720,175804416
2181,5.0,76677120,555900928,32673792,175804416
2191,4.7,78245888,555900928,34123776,175804416
2201,5.2,77557760,555900928,33497088,175804416
2211,4.7,77684736,555900928,33574912,175804416
2221,4.9,76824576,555900928,32669696,175804416
2231,4.8,78766080,555900928,34615296,175804416
2241,5.0,76873728,555900928,32829440,175804416
2251,4.6,78336000,555900928,34177024,175804416
2261,5.0,76894208,555900928,32739328,175804416
2271,4.8,71901184,555900928,27856896,175804416
2281,5.0,92872704,555900928,48754688,175804416
2291,4.7,73850880,555900928,29650944,175804416
2301,5.2,77373440,555900928,33206272,175804416
2311,4.8,73117696,555900928,29069312,175804416
2321,5.1,78630912,556949504,34377728,176852992
2331,5.1,75350016,556949504,31084544,176852992
2341,4.9,72830976,556949504,28606464,176852992
2351,5.0,74428416,556949504,30146560,176852992
2361,5.1,68702208,556949504,24432640,176852992
2371,5.1,73011200,556949504,28741632,176852992
2382,5.0,70758400,556949504,26443776,176852992
2392,5.0,75980800,556949504,31715328,176852992
2402,4.9,78225408,556949504,33894400,176852992
2412,4.9,77021184,556949504,32837632,176852992
2422,5.2,73990144,556949504,29728768,176852992
2432,4.7,75055104,556949504,30838784,176852992
2442,5.3,73101312,556949504,28905472,176852992
2452,5.0,74854400,556949504,30711808,176852992
2462,5.1,74452992,556949504,30334976,176852992
2472,5.2,76009472,556949504,31744000,176852992
2482,5.1,74313728,556949504,30064640,176852992
2492,5.1,73883648,556949504,29622272,176852992
2502,5.0,74944512,556949504,30666752,176852992
2512,5.1,72228864,556949504,27951104,176852992
2522,5.1,92430336,556949504,48062464,176852992
2532,5.1,77234176,556949504,32784384,176852992
2542,5.1,76517376,556949504,32088064,176852992
2552,5.2,77725696,556949504,33021952,176852992
2562,5.0,76095488,556949504,31358976,176852992
2572,5.2,79466496,556949504,34578432,176852992
2582,5.2,77406208,556949504,32518144,176852992
2592,5.2,73187328,556949504,28491776,176852992
2602,5.3,79474688,556949504,34672640,176852992
2612,5.3,76144640,556949504,31297536,176852992
2622,5.2,79081472,556949504,34304000,176852992
2632,5.2,75030528,556949504,30208000,176852992
2642,5.2,78340096,556949504,33329152,176852992
2652,5.3,79581184,556949504,34611200,176852992
2662,5.3,73474048,556949504,28495872,176852992
2672,5.2,77660160,556949504,32403456,176852992
2682,5.2,78712832,556949504,33419264,176852992
2692,5.1,76181504,557998080,30916608,177901568
2702,5.3,89362432,557998080,44097536,177901568
2712,5.3,73703424,557998080,28422144,177901568
2722,5.1,76365824,557998080,31125504,177901568
2732,5.2,73383936,557998080,28176384,177901568
2742,5.3,75350016,557998080,30154752,177901568
2752,5.2,71184384,557998080,25993216,177901568
2762,5.3,73003008,557998080,27779072,177901568
2772,5.2,74506240,557998080,29241344,177901568
2782,5.3,80392192,557998080,35123200,177901568
2792,5.4,78475264,557998080,33239040,177901568
2802,5.1,78450688,557998080,33161216,177901568
2812,5.5,76726272,557998080,31588352,177901568
2822,5.6,80764928,557998080,35508224,177901568
2832,5.3,79048704,557998080,33718272,177901568
2842,5.3,79912960,557998080,34557952,177901568
2852,5.5,75206656,557998080,29851648,177901568
2862,5.4,82210816,557998080,36839424,177901568
2872,5.4,78282752,557998080,32882688,177901568
2882,5.4,81145856,557998080,35598336,177901568
2892,5.5,78024704,557998080,32583680,177901568
2902,5.5,81616896,557998080,36184064,177901568
2912,5.2,80195584,557998080,34684928,177901568
2922,5.4,79486976,557998080,33906688,177901568
2932,5.4,81018880,557998080,35586048,177901568
2942,5.4,99491840,557998080,53927936,177901568
2952,5.3,79667200,557998080,34127872,177901568
2962,5.7,80318464,557998080,34840576,177901568
2972,5.2,84062208,557998080,38600704,177901568
2982,5.6,83447808,557998080,37978112,177901568
2992,5.0,79433728,557998080,33996800,177901568
