time,CPU_percent,memory_rss,memory_vms,memory_share,memory_data
0,0.0,79446016,168214528,21381120,46637056
10,77.7,183533568,428126208,27254784,294920192
20,92.8,222986240,467238912,27181056,334032896
30,83.1,240103424,483364864,28061696,350158848
40,60.6,245731328,489422848,28065792,356216832
50,58.6,257642496,501395456,27987968,368189440
60,47.1,258441216,502640640,27992064,369434624
70,34.9,273580032,517173248,27992064,383967232
80,40.3,275468288,518754304,27992064,385548288
90,36.4,276058112,520851456,28053504,387645440
100,38.8,279572480,524165120,28053504,390959104
110,39.1,287129600,531525632,28053504,398319616
120,31.5,288927744,533049344,28053504,399843328
130,36.4,289198080,533049344,28053504,399843328
140,42.9,294227968,538243072,28053504,405037056
150,34.6,294494208,538243072,28053504,405037056
160,34.5,295034880,538243072,28053504,405037056
170,33.5,295071744,540340224,28053504,407134208
180,32.4,295342080,540340224,28053504,407134208
190,40.2,295608320,540340224,28053504,407134208
200,35.9,295940096,540340224,28119040,407134208
210,31.3,296210432,540340224,28119040,407134208
220,41.6,298913792,542998528,28119040,409792512
230,36.0,299974656,543670272,28119040,410464256
240,43.2,302780416,546168832,28123136,412962816
250,42.2,305754112,549130240,28123136,415924224
260,39.9,306106368,549130240,28123136,415924224
270,36.4,306176000,549130240,28123136,415924224
280,39.0,305819648,549130240,28123136,415924224
290,39.8,305864704,549130240,28123136,415924224
300,43.1,306364416,549130240,28123136,415924224
310,40.1,306196480,549130240,28123136,415924224
320,36.6,306479104,549130240,28123136,415924224
330,39.8,307974144,550551552,28119040,417345536
340,39.6,309075968,551403520,28119040,418197504
350,38.2,308989952,551403520,28119040,418197504
360,35.6,308989952,551403520,28119040,418197504
370,34.8,309268480,551403520,28119040,418197504
380,39.5,313225216,555278336,28119040,422072320
390,36.1,317820928,559665152,28119040,426459136
400,37.5,323768320,565456896,28119040,432250880
410,39.9,323928064,565456896,28119040,432250880
420,39.3,324194304,565456896,28119040,432250880
430,38.6,324456448,565456896,28119040,432250880
440,35.3,324456448,565456896,28119040,432250880
450,27.7,324718592,565456896,28119040,432250880
460,37.0,324988928,565456896,28119040,432250880
470,33.5,325255168,565456896,28119040,432250880
480,36.7,325525504,567554048,28119040,434348032
490,31.7,325795840,567554048,28119040,434348032
500,32.9,326062080,567554048,28119040,434348032
510,32.9,326332416,567554048,28119040,434348032
520,37.7,326332416,567554048,28119040,434348032
530,35.9,326873088,568102912,28119040,434896896
540,47.9,328220672,568733696,28119040,435527680
550,35.7,329842688,572186624,28119040,438980608
560,32.6,338493440,580337664,28119040,447131648
570,32.4,338784256,580337664,28119040,447131648
580,30.6,339054592,580337664,28119040,447131648
