time,CPU_percent,memory_rss,memory_vms,memory_share,memory_data
1251,25.3,401117184,645058560,27971584,511852544
1261,27.3,401117184,645058560,27971584,511852544
1271,26.3,401117184,645058560,27971584,511852544
1281,30.2,401653760,645058560,27971584,511852544
1291,34.5,401653760,645058560,27971584,511852544
1301,30.7,401924096,645058560,27971584,511852544
1311,17.6,402194432,645058560,27971584,511852544
1321,27.9,402194432,645058560,27971584,511852544
1331,19.3,402194432,645058560,27971584,511852544
1341,24.5,402194432,645058560,27971584,511852544
1351,27.2,402489344,645058560,27971584,511852544
1361,25.2,402784256,645058560,27971584,511852544
1371,21.8,403701760,645058560,27971584,511852544
1381,28.0,404557824,645058560,27971584,511852544
1391,24.4,404811776,645058560,27963392,511852544
1401,26.9,404811776,645058560,27963392,511852544
1411,24.4,404811776,645058560,27963392,511852544
1421,30.1,405078016,645058560,27963392,511852544
1431,29.2,407932928,648404992,27963392,515198976
1441,19.5,408203264,648404992,27963392,515198976
1451,25.5,408203264,648404992,27963392,515198976
1461,26.9,406822912,648404992,27963392,515198976
1471,28.1,406822912,648404992,27963392,515198976
1481,24.0,406822912,648404992,27963392,515198976
1491,24.9,408711168,648404992,27963392,515198976
1501,31.0,408711168,648404992,27963392,515198976
1511,23.9,408375296,648404992,27963392,515198976
1521,21.2,408375296,648404992,27963392,515198976
1531,25.8,408428544,648404992,27963392,515198976
1541,24.5,408694784,648404992,27963392,515198976
1551,23.7,408719360,648601600,27963392,515395584
1561,23.6,409255936,648601600,27963392,515395584
1571,26.6,409255936,648601600,27963392,515395584
1581,31.3,409255936,648601600,27963392,515395584
1591,29.4,409255936,648601600,27963392,515395584
1601,35.2,409255936,648601600,27963392,515395584
1611,30.7,409255936,648601600,27963392,515395584
1621,27.3,409526272,648601600,27963392,515395584
1631,33.4,409526272,648601600,27963392,515395584
1641,20.3,409526272,648601600,27963392,515395584
1651,23.8,409526272,648601600,27963392,515395584
1661,23.5,409526272,648601600,27963392,515395584
1671,34.9,409526272,648601600,27963392,515395584
1681,28.9,409513984,648601600,27963392,515395584
1691,27.6,409784320,648601600,27963392,515395584
1701,29.7,409784320,648601600,27963392,515395584
1711,28.4,409784320,651747328,27963392,518541312
1721,29.1,409784320,651747328,27963392,518541312
1731,29.8,409784320,651747328,27963392,518541312
1741,33.5,409784320,651747328,27963392,518541312
1751,27.8,409784320,651747328,27963392,518541312
1761,28.9,409546752,651747328,27963392,518541312
1771,26.6,409812992,651747328,27963392,518541312
1781,26.0,410083328,651747328,27963392,518541312
1791,24.1,408809472,651747328,27963392,518541312
1801,37.2,409079808,651747328,27963392,518541312
1811,31.6,409620480,651747328,27963392,518541312
1821,28.5,409890816,651747328,27963392,518541312
1831,33.6,409567232,651747328,27963392,518541312
1841,23.3,409833472,651747328,27963392,518541312
1851,31.4,410103808,651747328,27963392,518541312
1861,32.3,410103808,651747328,27963392,518541312
1871,23.6,410103808,651747328,27963392,518541312
1881,29.1,410103808,651747328,27963392,518541312
1891,24.5,412737536,652181504,27963392,518975488
1901,26.0,412737536,652181504,27963392,518975488
1911,37.3,412737536,652181504,27963392,518975488
1921,31.6,412737536,652181504,27963392,518975488
1931,35.1,412737536,652181504,27963392,518975488
1941,26.1,412737536,652181504,27963392,518975488
1951,20.7,412737536,652181504,27963392,518975488
1961,26.9,412737536,652181504,27963392,518975488
1971,27.1,412737536,652181504,27963392,518975488
1981,22.7,413818880,653299712,27963392,520093696
1991,32.2,413462528,653299712,27963392,520093696
2001,26.5,413462528,653299712,27963392,520093696
2011,32.5,413728768,653299712,27963392,520093696
2021,26.0,413728768,653299712,27963392,520093696
2031,20.8,414269440,653574144,27963392,520368128
2041,30.6,413827072,653574144,27963392,520368128
2051,28.2,414093312,653574144,27963392,520368128
2061,28.9,420311040,659697664,27963392,526491648
2071,36.7,417726464,659697664,27963392,526491648
2081,26.1,418803712,659697664,27963392,526491648
2091,29.7,418803712,659697664,27963392,526491648
2101,31.7,419344384,659697664,27963392,526491648
2111,23.9,419713024,659697664,27963392,526491648
2121,23.3,419979264,659697664,27963392,526491648
2131,21.1,419786752,659697664,27963392,526491648
2141,24.4,420057088,659697664,27963392,526491648
2151,20.7,420057088,659697664,27963392,526491648
2161,30.4,420057088,659697664,27963392,526491648
2171,27.6,420057088,659697664,27963392,526491648
2181,27.6,420057088,659697664,27963392,526491648
2191,28.2,420057088,659697664,27963392,526491648
2201,29.1,420327424,659697664,27963392,526491648
2211,26.7,420327424,659697664,27963392,526491648
2221,27.5,420327424,659697664,27963392,526491648
2231,23.5,420331520,659697664,27963392,526491648
2241,28.1,420343808,659697664,27963392,526491648
2251,26.7,420958208,659697664,27963392,526491648
2261,27.6,420958208,659697664,27963392,526491648
2271,23.3,420958208,659697664,27963392,526491648
2281,25.0,420958208,659697664,27963392,526491648
2291,34.6,420958208,659697664,27963392,526491648
2301,28.9,420958208,659697664,27963392,526491648
2311,26.8,420958208,659697664,27963392,526491648
2321,26.4,420958208,659697664,27963392,526491648
2331,20.7,420958208,659697664,27963392,526491648
2341,24.4,420958208,659697664,27963392,526491648
2351,41.2,420958208,659697664,27963392,526491648
2361,29.5,420958208,659697664,27963392,526491648
2371,34.3,420958208,659697664,27963392,526491648
2381,26.0,420958208,659697664,27963392,526491648
2391,33.7,420958208,659697664,27963392,526491648
2401,23.4,422543360,661327872,27959296,528121856
2411,20.5,421556224,661327872,27959296,528121856
2421,26.8,421822464,661327872,27959296,528121856
2431,32.0,422342656,661327872,27959296,528121856
2441,27.7,422883328,661864448,27959296,528658432
2451,31.4,422117376,661864448,27959296,528658432
2461,21.3,422653952,661864448,27959296,528658432
2472,25.7,422653952,661864448,27959296,528658432
2482,24.8,422653952,661864448,27959296,528658432
2492,26.5,422653952,661864448,27959296,528658432
2502,32.5,422653952,661864448,27959296,528658432
2512,28.9,422924288,661864448,27959296,528658432
2522,30.1,422924288,661864448,27959296,528658432
2532,26.6,422924288,661864448,27959296,528658432
2542,25.6,422924288,661864448,27959296,528658432
2552,30.0,422924288,661864448,27959296,528658432
2562,29.0,422924288,661864448,27959296,528658432
2572,29.1,422924288,661864448,27959296,528658432
2582,27.0,422924288,661864448,27959296,528658432
2592,30.5,422924288,661864448,27959296,528658432
2602,31.0,422924288,661864448,27959296,528658432
2612,33.2,422924288,661864448,27959296,528658432
2622,25.5,422924288,661864448,27959296,528658432
2632,27.2,422924288,661864448,27959296,528658432
2642,26.2,422924288,661864448,27959296,528658432
2652,29.8,422924288,661864448,27959296,528658432
2662,24.4,422924288,661864448,27959296,528658432
2672,27.1,422924288,661864448,27959296,528658432
2682,23.4,422924288,661864448,27959296,528658432
2692,32.4,422924288,661864448,27959296,528658432
2702,24.0,422924288,661864448,27959296,528658432
2712,30.5,422924288,661864448,27959296,528658432
2722,28.5,422924288,661864448,27959296,528658432
2732,23.1,422924288,661864448,27959296,528658432
2742,25.6,422924288,661864448,27959296,528658432
2752,26.4,422924288,661864448,27959296,528658432
2762,31.1,422924288,661864448,27959296,528658432
2772,29.9,422924288,661864448,27959296,528658432
2782,24.2,422924288,661864448,27959296,528658432
2792,21.9,422924288,661864448,27959296,528658432
2802,32.5,422924288,661864448,27959296,528658432
2812,21.4,422924288,661864448,27959296,528658432
2822,24.9,422924288,661864448,27959296,528658432
2832,27.0,422924288,661864448,27959296,528658432
2842,22.6,422924288,661864448,27959296,528658432
2852,37.3,422924288,661864448,27959296,528658432
2862,25.8,422924288,661864448,27959296,528658432
2872,19.7,422924288,661864448,27959296,528658432
2882,27.0,422150144,661864448,27959296,528658432
2892,25.6,422416384,661864448,27959296,528658432
2902,26.1,422957056,661864448,27959296,528658432
2912,39.8,422957056,661864448,27959296,528658432
2922,18.2,422957056,661864448,27959296,528658432
2932,28.7,422957056,661864448,27959296,528658432
2942,26.1,422957056,661864448,27959296,528658432
2952,38.0,422957056,661864448,27959296,528658432
2962,25.4,422957056,661864448,27959296,528658432
2972,28.1,422957056,661864448,27959296,528658432
2982,27.7,422957056,661864448,27959296,528658432
2992,27.1,422957056,661864448,27959296,528658432
