obj_1,obj_2,obj_3,obj_4
36.1426666667,2605064901.97,3.00566666667,120231963.307
23.6753333333,3240931027.63,2.88866666667,119943372.8
27.258,3474996756.48,2.85266666667,121658763.947
24.439,2937012456.11,2.786,121248727.04

0.0,0.0,0.0,0.0
0.344947799461,-0.244088400704,0.0389264722191,0.00240028107942
0.245822112369,-0.333938649224,0.0509038482866,-0.0118670659678
0.323818570849,-0.127423909432,0.0730841743374,-0.0084566841077
