"","V1","V2","V3","V4"
"1",1,1,1,1
"2",3.08001447412031e-59,5.6870794424673e-17,0.081367375695811,1.13957761533368e-99
"3",1.04413959999825e-41,4.63983587267285e-23,0.0405304834940641,0.00344056302978516
"4",1.39167477670123e-53,1.62560957442877e-05,0.00233647550521828,0.0292948916367025
"5",0,0,0,0
"6",0,-1.45463791475139e-18,3.52329565985373e-18,2.59377299730949e-18
"7",0.765744444444444,-0.394977777777778,0.0821888888888889,0.999777777777778
"8",0.638333333333333,-0.466577777777778,0.0965888888888889,-0.138022222222222
"9",0.727066666666667,-0.2034,0.143522222222222,-0.102833333333333
