5.59211015701,5.58486509323,5.59321093559,5.58551597595,5.58644604683,5.58777999878,5.58365797997,5.58779788017,5.58561491966,5.58683300018,5.59117889404,5.58507704735,5.58621287346,5.58710598946,5.58684706688,5.58610296249,5.58712410927,5.58587193489,5.5874350071,5.58531093597,5.58604717255,5.58737492561,5.58573913574,5.58926582336,5.5865881443,5.58768105507,5.5857360363,5.58500790596,5.58696389198,5.58511686325,5.58750009537,5.58537507057,5.58690786362,5.588545084,5.58582901955,5.58896708488,5.58653497696,5.58601307869,5.58766102791,5.58443784714,5.58522486687,5.58614492416,5.58710002899,5.58618497849,5.58615708351,5.58647298813,5.58814001083,5.58617115021,5.58554983139,5.58861589432
5.60192084312,5.59514093399,5.59704995155,5.59404420853,5.59562587738,5.59653401375,5.59383416176,5.59789896011,5.59583687782,5.59527897835,5.5953810215,5.59519815445,5.59535884857,5.5948779583,5.59566903114,5.59550499916,5.59459090233,5.59325814247,5.59579992294,5.59545207024,5.59393787384,5.59685206413,5.59405303001,5.59544706345,5.59410786629,5.59691405296,5.59470510483,5.59410190582,5.59695410728,5.59476399422,5.59683704376,5.59466505051,5.59667110443,5.59688997269,5.60092401505,5.59513092041,5.59154415131,5.59194087982,5.59347987175,5.59142804146,5.59084010124,5.59354400635,5.59385800362,5.59267187119,5.59257102013,5.5905790329,5.59315419197,5.59150505066,5.59128904343,5.59370803833
5.59591007233,5.58787512779,5.5906689167,5.58861804008,5.58835315704,5.59002304077,5.586591959,5.59081888199,5.58601999283,5.58832001686,5.58920621872,5.58649802208,5.58581900597,5.58828783035,5.58758616447,5.5877969265,5.58829689026,5.58742189407,5.58900594711,5.58582186699,5.58759307861,5.59067106247,5.58801293373,5.58951401711,5.58623695374,5.58964896202,5.58649706841,5.58681082726,5.59061384201,5.58719110489,5.58821201324,5.58771109581,5.58871197701,5.59008193016,5.58663105965,5.59087991714,5.58678603172,5.58816218376,5.58820581436,5.58810806274,5.58720397949,5.58776783943,5.58928894997,5.58899593353,5.58797097206,5.58696389198,5.5893201828,5.58777403831,5.58550691605,5.58954405785
5.5927708149,5.58591198921,5.58762383461,5.58453202248,5.58614897728,5.5919649601,5.58736896515,5.60087394714,5.58860516548,5.59294295311,5.58964300156,5.58835697174,5.5877840519,5.58845996857,5.58973193169,5.58930492401,5.58884000778,5.58659482002,5.58984017372,5.58857703209,5.58756399155,5.59232497215,5.5892970562,5.58972787857,5.58872389793,5.58978796005,5.58762001991,5.58780002594,5.59459209442,5.58757591248,5.58986210823,5.58715701103,5.58845901489,5.58930110931,5.58865189552,5.59008002281,5.5878739357,5.58799886703,5.58900403976,5.5919649601,5.58967900276,5.58534193039,5.58993506432,5.58902907372,5.58906984329,5.58721899986,5.59032082558,5.5888979435,5.5880548954,5.59299302101
5.63474202156,5.60754609108,5.61045098305,5.5938129425,5.59386014938,5.59744501114,5.59805703163,5.59720993042,5.59642410278,5.59566092491,5.59697794914,5.59579181671,5.59671902657,5.59836983681,5.60184216499,5.5936088562,5.60871505737,5.60710692406,5.61061811447,5.60764503479,5.60875105858,5.61285185814,5.60758900642,5.60848093033,5.60824108124,5.60979008675,5.60871100426,5.60860395432,5.61757707596,5.60605788231,5.60641002655,5.64036297798,5.61728787422,5.61009907722,5.59981203079,5.60149097443,5.59482908249,5.59409785271,5.59250020981,5.60121297836,5.60347485542,5.60420084,5.59684514999,5.60205793381,5.603317976,5.60119009018,5.59505081177,5.59291815758,5.59457182884,5.59962701797
5.60940313339,5.59169793129,5.59487080574,5.59218001366,5.59257102013,5.59329104424,5.59097599983,5.59408116341,5.59262490273,5.59229803085,5.59436702728,5.59192204475,5.59254813194,5.59309792519,5.59393596649,5.59305000305,5.59380602837,5.59091687202,5.59404802322,5.59327197075,5.5926990509,5.59623098373,5.59245491028,5.59415602684,5.59332084656,5.59393310547,5.59217190742,5.59284305573,5.5988368988,5.59164118767,5.59445500374,5.59181690216,5.59311008453,5.59391522408,5.59213685989,5.59680199623,5.59251308441,5.59302997589,5.5944519043,5.59326100349,5.59258699417,5.59268903732,5.5957069397,5.59302711487,5.59360694885,5.59064602852,5.59418106079,5.59302687645,5.59230494499,5.59714508057
5.59694314003,5.58936691284,5.59193086624,5.58927106857,5.58790397644,5.58941102028,5.58857607841,5.59272503853,5.5917057991,5.59251594543,5.59030485153,5.58727002144,5.58906888962,5.58943009377,5.58917188644,5.59006118774,5.58914089203,5.58827996254,5.59104704857,5.58968496323,5.58939981461,5.59074211121,5.58780097961,5.58937692642,5.58724689484,5.59048104286,5.58855605125,5.58719706535,5.59138011932,5.58919405937,5.59198904037,5.58934283257,5.58926582336,5.5897898674,5.5882730484,5.59135699272,5.58918404579,5.58882403374,5.59115195274,5.58736610413,5.5882370472,5.58881998062,5.58965206146,5.58927416801,5.58914995193,5.58708405495,5.59084606171,5.58879804611,5.59124994278,5.59179902077
5.60046410561,5.59217905998,5.59519886971,5.59128403664,5.59203219414,5.59308791161,5.59079694748,5.59529209137,5.59139800072,5.59237504005,5.59355211258,5.59040188789,5.59211802483,5.59177398682,5.59272313118,5.59175491333,5.5925359726,5.59190797806,5.59218096733,5.59103798866,5.59102392197,5.59448695183,5.59116005898,5.59281802177,5.59124493599,5.59407496452,5.59220981598,5.59064388275,5.59444999695,5.59273290634,5.59421610832,5.59121203423,5.59377002716,5.59745001793,5.61133408546,5.59548091888,5.59209012985,5.59095907211,5.59359908104,5.59087896347,5.59079098701,5.59173297882,5.58850383759,5.59216213226,5.5922498703,5.59139180183,5.59316587448,5.59179210663,5.59183192253,5.59322810173
5.60558605194,5.59654188156,5.60037589073,5.59817099571,5.59718108177,5.59965801239,5.59691286087,5.60117888451,5.59817290306,5.59842896461,5.6003909111,5.59758806229,5.59827208519,5.59826302528,5.59986686707,5.59953117371,5.59879517555,5.59655284882,5.59974718094,5.5986199379,5.59784603119,5.6003279686,5.59881401062,5.5992910862,5.59805703163,5.60048794746,5.5993001461,5.59697079659,5.59940695763,5.5969350338,5.59774804115,5.59808897972,5.59715199471,5.59899687767,5.59660720825,5.59540987015,5.59837293625,5.59745407104,5.59783196449,5.59911513329,5.59787297249,5.59683489799,5.60091018677,5.5960149765,5.59870696068,5.59656214714,5.59951090813,5.59651684761,5.59738612175,5.59778094292
5.59557914734,5.58555197716,5.58899497986,5.58684492111,5.58610200882,5.58802199364,5.58899497986,5.59051895142,5.58841609955,5.58874201775,5.58788990974,5.58638215065,5.58501195908,5.58797097206,5.58753299713,5.58676600456,5.58650112152,5.58609700203,5.58719587326,5.58594202995,5.58542299271,5.58711910248,5.58705210686,5.58735203743,5.5862929821,5.58764505386,5.58625793457,5.58592796326,5.59058904648,5.58512210846,5.58755993843,5.58499288559,5.58641815186,5.58773398399,5.5843667984,5.59189796448,5.58456897736,5.58556199074,5.58613204956,5.58577609062,5.5860209465,5.5860619545,5.5863711834,5.58803105354,5.58718800545,5.58493304253,5.5884180069,5.58505702019,5.58607006073,5.58995509148
