Time, W_CPU, W_MEM, D_CPU, D_MEM
118,28.2,1251123200.0,0.1,64704512.0
119,31.3,1251135488.0,0.2,49987584.0
120,26.6,1251221504.0,0.3,49987584.0
121,33.0,1239355392.0,0.1,49987584.0
122,30.1,1239396352.0,0.3,64704512.0
123,29.5,1243742208.0,0.2,49987584.0
124,28.4,1243795456.0,0.2,64839680.0
125,31.9,1240494080.0,0.2,49987584.0
126,26.6,1240551424.0,0.3,64704512.0
127,31.4,1240252416.0,0.3,49987584.0
128,31.3,1247559680.0,0.2,49987584.0
129,26.0,1255100416.0,0.1,49987584.0
130,32.4,1252655104.0,0.2,49987584.0
131,26.6,1261690880.0,0.2,49987584.0
132,30.7,1267187712.0,0.2,49987584.0
133,29.4,1267462144.0,0.1,49987584.0
134,30.8,1271263232.0,0.3,49987584.0
135,29.0,1272131584.0,0.1,49987584.0
136,28.2,1272598528.0,0.2,49987584.0
137,31.1,1272926208.0,0.2,49987584.0
138,28.0,1273270272.0,0.3,49987584.0
139,31.3,1282953216.0,0.2,49987584.0
140,28.4,1283502080.0,0.4,49987584.0
141,30.3,1284083712.0,0.2,49987584.0
142,29.5,1297883136.0,0.2,49987584.0
143,30.6,1298337792.0,0.2,49991680.0
144,25.4,1298440192.0,0.2,49991680.0
145,31.3,1298509824.0,0.2,49991680.0
146,31.2,1298587648.0,0.3,49991680.0
147,24.7,1298591744.0,0.2,49991680.0
148,31.6,1289519104.0,0.2,49991680.0
149,28.9,1289691136.0,0.2,49991680.0
150,30.3,1290240000.0,0.2,49991680.0
151,27.5,1304559616.0,0.3,49991680.0
152,30.8,1304633344.0,0.2,49991680.0
153,29.9,1291198464.0,0.1,49991680.0
154,25.3,1291255808.0,0.3,49991680.0
155,31.0,1281900544.0,0.2,49991680.0
156,26.1,1281937408.0,0.1,49991680.0
157,31.5,1281982464.0,0.1,49991680.0
158,29.9,1282007040.0,0.3,49991680.0
159,28.9,1284059136.0,0.2,49991680.0
160,28.1,1284132864.0,0.3,49991680.0
161,29.8,1291300864.0,0.1,74936320.0
162,27.6,1282883584.0,0.4,91766784.0
163,30.1,1282904064.0,0.2,49991680.0
164,30.9,1285652480.0,0.1,49991680.0
165,26.1,1284595712.0,0.2,49991680.0
166,31.5,1284898816.0,0.2,49991680.0
167,26.7,1288019968.0,0.3,49991680.0
168,29.7,1288245248.0,0.1,62464000.0
169,28.6,1288503296.0,0.3,64090112.0
170,29.4,1288777728.0,0.2,64446464.0
171,30.3,1293275136.0,0.2,77332480.0
172,25.2,1299288064.0,0.3,64151552.0
173,27.9,1313820672.0,0.1,49991680.0
174,27.2,1314091008.0,0.1,49991680.0
175,30.7,1314365440.0,0.3,49991680.0
176,28.6,1314619392.0,0.1,49991680.0
177,30.5,1314947072.0,0.2,63610880.0
178,28.4,1315241984.0,0.3,63610880.0
179,28.8,1321840640.0,0.3,49991680.0
180,27.2,1313648640.0,0.1,64471040.0
181,29.4,1314496512.0,0.2,63545344.0
182,31.2,1314754560.0,0.2,49991680.0
183,27.0,1315024896.0,0.2,64536576.0
184,29.9,1315287040.0,0.1,64716800.0
185,28.7,1315553280.0,0.3,49991680.0
186,30.3,1322356736.0,0.2,49991680.0
187,25.4,1322622976.0,0.2,49991680.0
188,29.1,1322889216.0,0.2,49991680.0
189,30.8,1323200512.0,0.2,49991680.0
190,26.8,1323462656.0,0.3,49991680.0
191,28.0,1324466176.0,0.3,49991680.0
192,29.0,1324724224.0,0.1,49991680.0
193,30.3,1325002752.0,0.2,49991680.0
194,26.1,1325264896.0,0.1,49991680.0
195,30.8,1325531136.0,0.3,49991680.0
196,27.2,1325809664.0,0.2,49991680.0
197,28.8,1326071808.0,0.2,49991680.0
198,29.3,1315622912.0,0.1,49991680.0
199,28.0,1318580224.0,0.4,49991680.0
200,29.8,1322328064.0,0.1,49991680.0
201,28.0,1318981632.0,0.4,49991680.0
202,31.2,1319239680.0,0.1,49991680.0
203,26.2,1320140800.0,0.3,49991680.0
204,31.5,1321160704.0,0.2,49991680.0
205,27.8,1321472000.0,0.2,49991680.0
206,28.9,1328238592.0,0.1,49991680.0
207,30.0,1328484352.0,0.2,63946752.0
208,26.5,1328500736.0,0.3,64970752.0
209,28.8,1328504832.0,0.1,49991680.0
210,29.3,1328529408.0,0.2,64970752.0
211,28.7,1338298368.0,0.3,49991680.0
212,28.4,1338318848.0,0.3,64999424.0
213,28.5,1338347520.0,0.1,49991680.0
214,32.0,1338392576.0,0.1,79810560.0
215,23.4,1338425344.0,0.4,49991680.0
216,32.4,1338425344.0,0.3,64847872.0
217,24.9,1338851328.0,0.1,49991680.0
218,31.7,1339006976.0,0.2,49991680.0
219,26.9,1339015168.0,0.2,49991680.0
220,30.2,1339568128.0,0.3,49991680.0
221,25.4,1331159040.0,0.1,64991232.0
222,30.3,1345937408.0,0.2,49995776.0
223,27.8,1336672256.0,0.1,49995776.0
224,26.5,1336721408.0,0.2,49995776.0
225,31.5,1337212928.0,0.3,49995776.0
226,25.2,1337245696.0,0.1,49995776.0
227,27.7,1323057152.0,0.2,49995776.0
228,30.6,1323094016.0,0.3,49995776.0
229,27.9,1323106304.0,0.2,49995776.0
230,28.5,1334431744.0,0.4,49995776.0
231,27.7,1334431744.0,0.2,49995776.0
232,31.8,1334435840.0,0.1,49995776.0
233,22.9,1337384960.0,0.4,49995776.0
234,34.2,1321390080.0,0.1,49995776.0
235,26.7,1321619456.0,0.2,49995776.0
236,30.1,1321918464.0,0.3,49995776.0
237,28.4,1325674496.0,0.1,49995776.0
238,30.2,1325932544.0,0.1,49995776.0
239,24.1,1333833728.0,0.3,49995776.0
240,32.3,1325830144.0,0.2,49995776.0
241,25.7,1326092288.0,0.1,49995776.0
242,29.2,1327702016.0,0.3,49995776.0
243,29.4,1342955520.0,0.1,49995776.0
244,28.2,1332678656.0,0.4,49995776.0
245,27.2,1332957184.0,0.3,49995776.0
246,30.5,1333223424.0,0.1,49995776.0
247,25.9,1333473280.0,0.2,49995776.0
248,29.6,1333727232.0,0.1,49995776.0
249,28.2,1333997568.0,0.3,49995776.0
250,28.8,1335005184.0,0.1,49995776.0
251,25.4,1336614912.0,0.2,49995776.0
252,32.0,1336872960.0,0.3,49995776.0
253,25.2,1338613760.0,0.1,49995776.0
254,29.9,1341284352.0,0.4,49995776.0
255,27.1,1341554688.0,0.3,49995776.0
256,30.0,1348833280.0,0.2,49995776.0
257,25.7,1359044608.0,0.2,49999872.0
258,29.1,1349529600.0,0.1,49999872.0
259,27.3,1347194880.0,0.2,49999872.0
260,27.5,1348943872.0,0.3,49999872.0
261,28.3,1350053888.0,0.2,49999872.0
262,29.2,1349795840.0,0.3,49999872.0
263,26.9,1352163328.0,0.1,49999872.0
264,28.6,1352032256.0,0.2,49999872.0
265,28.5,1352007680.0,0.3,49999872.0
266,30.1,1353162752.0,0.2,87441408.0
267,27.9,1353326592.0,0.2,79732736.0
268,32.0,1353936896.0,0.3,64917504.0
269,22.3,1354199040.0,0.2,49999872.0
270,32.6,1354510336.0,0.2,49999872.0
271,23.9,1354842112.0,0.1,49999872.0
272,30.4,1355087872.0,0.2,49999872.0
273,27.4,1355345920.0,0.2,62480384.0
274,32.2,1356931072.0,0.2,77406208.0
275,24.3,1363660800.0,0.2,64221184.0
276,30.7,1363931136.0,0.2,64335872.0
277,26.7,1364209664.0,0.3,64929792.0
278,29.3,1355247616.0,0.1,49999872.0
279,29.2,1355517952.0,0.3,49999872.0
280,28.4,1355788288.0,0.3,49999872.0
281,27.2,1356050432.0,0.2,49999872.0
282,27.6,1356337152.0,0.2,63729664.0
283,28.5,1356664832.0,0.2,64540672.0
284,28.1,1356926976.0,0.3,62480384.0
285,28.9,1357897728.0,0.1,49999872.0
286,31.7,1358172160.0,0.2,65089536.0
287,23.5,1358405632.0,0.2,64921600.0
288,34.2,1347293184.0,0.3,49999872.0
289,25.2,1347551232.0,0.1,65089536.0
290,30.6,1348534272.0,0.2,49999872.0
291,22.8,1348808704.0,0.4,49999872.0
292,34.4,1354731520.0,0.2,49999872.0
293,24.7,1360683008.0,0.2,49999872.0
294,28.4,1365979136.0,0.2,49999872.0
295,28.6,1356881920.0,0.2,49999872.0
296,26.6,1358360576.0,0.2,49999872.0
297,30.5,1367019520.0,0.2,49999872.0
298,27.9,1367105536.0,0.1,49999872.0
299,17.9,1369927680.0,0.4,49999872.0
