Time, W_CPU, W_MEM, D_CPU, D_MEM
120,21.3,3254919168.0,0.2,114192384.0
121,21.8,3281072128.0,4.0,113627136.0
122,23.9,3287842816.0,3.9,115281920.0
123,14.1,3288387584.0,2.3,115929088.0
124,24.1,3319250944.0,1.7,115929088.0
125,27.0,3326013440.0,2.8,115929088.0
126,22.0,3326578688.0,4.2,115929088.0
127,24.1,3327422464.0,3.9,118124544.0
128,11.8,3327725568.0,2.1,118124544.0
129,26.0,3341025280.0,1.7,118124544.0
130,19.2,3342401536.0,2.8,118124544.0
131,22.3,3347501056.0,5.1,118923264.0
132,26.4,3387801600.0,3.5,118923264.0
133,14.1,3388620800.0,2.1,118923264.0
134,25.9,3389489152.0,1.7,119308288.0
135,18.9,3389550592.0,2.9,119308288.0
136,20.4,3389898752.0,4.5,119742464.0
137,23.6,3390271488.0,3.0,121327616.0
138,13.4,3402387456.0,1.7,121327616.0
139,24.5,3447803904.0,1.7,121327616.0
140,18.2,3447803904.0,3.6,121327616.0
141,19.1,3455373312.0,4.2,121327616.0
142,21.6,3475591168.0,3.4,121327616.0
143,13.8,3475742720.0,1.7,121327616.0
144,30.0,3490717696.0,2.1,121909248.0
145,18.5,3490717696.0,3.7,121909248.0
146,19.6,3490717696.0,3.9,121909248.0
147,16.4,3490717696.0,2.8,121909248.0
148,12.9,3490717696.0,1.6,122798080.0
149,26.1,3494768640.0,2.2,122798080.0
150,19.1,3494768640.0,4.2,122798080.0
151,18.2,3494768640.0,3.9,122798080.0
152,16.4,3513151488.0,2.7,122798080.0
153,20.6,3528839168.0,2.0,123265024.0
154,17.7,3531784192.0,2.0,123265024.0
155,26.0,3576664064.0,3.8,123265024.0
156,19.1,3576901632.0,3.7,123265024.0
157,11.1,3577159680.0,2.2,123265024.0
158,17.0,3579576320.0,1.5,123265024.0
159,18.9,3584466944.0,2.5,123265024.0
160,19.7,3584724992.0,4.4,123265024.0
161,29.5,3652026368.0,4.1,123265024.0
162,18.0,3660701696.0,2.1,123265024.0
163,19.8,3660959744.0,1.8,124596224.0
164,20.0,3661492224.0,2.5,124596224.0
165,18.1,3661787136.0,4.3,125894656.0
166,19.6,3662049280.0,3.2,126115840.0
167,17.5,3719344128.0,2.0,127336448.0
168,23.5,3720445952.0,2.0,127336448.0
169,17.5,3723071488.0,3.0,127336448.0
170,19.9,3724668928.0,4.2,127336448.0
171,19.4,3727392768.0,4.0,127336448.0
172,12.8,3760361472.0,2.2,127336448.0
173,28.9,3883999232.0,1.6,127700992.0
174,16.3,3895615488.0,2.7,127700992.0
175,19.3,3895906304.0,4.6,127700992.0
176,19.5,3913195520.0,3.2,127700992.0
177,11.7,3913723904.0,1.9,127700992.0
178,19.9,3923193856.0,1.7,127700992.0
179,15.8,3930763264.0,3.1,127700992.0
180,20.2,4040859648.0,0.1,117014528.0
181,27.6,4083326976.0,3.0,117481472.0
182,15.0,4083597312.0,1.6,117481472.0
183,17.7,4081795072.0,1.7,117481472.0
184,17.8,4082094080.0,3.6,117481472.0
185,18.6,4082356224.0,4.2,118448128.0
186,18.0,4082610176.0,3.0,119083008.0
187,11.1,4082872320.0,1.7,119083008.0
188,29.7,4083167232.0,2.3,119083008.0
189,18.0,4083417088.0,3.9,119083008.0
190,17.6,4094758912.0,4.0,119087104.0
191,22.0,4106366976.0,2.7,120487936.0
192,11.7,4106653696.0,1.8,120487936.0
193,19.5,4106883072.0,2.3,121606144.0
194,17.0,4106895360.0,3.7,121606144.0
195,19.6,4116373504.0,4.1,122175488.0
196,24.9,4134006784.0,2.6,122249216.0
197,14.3,4135706624.0,1.6,122662912.0
198,18.2,4135743488.0,2.2,122662912.0
199,17.4,4135743488.0,4.3,122662912.0
200,21.6,4136013824.0,4.2,122662912.0
201,18.7,4155748352.0,2.2,122662912.0
202,20.3,4169535488.0,1.4,123043840.0
203,23.0,4166709248.0,2.5,123043840.0
204,17.9,4166713344.0,4.0,123043840.0
205,19.5,4166987776.0,3.8,123678720.0
206,12.2,4167000064.0,2.2,123678720.0
207,17.9,4167000064.0,1.7,123678720.0
208,16.2,4167004160.0,2.9,123678720.0
209,19.9,4199174144.0,4.3,123678720.0
210,23.6,4299468800.0,3.9,124895232.0
211,21.8,4306972672.0,2.2,124895232.0
212,19.1,4320763904.0,1.8,124895232.0
213,15.9,4320763904.0,2.4,124895232.0
214,18.0,4320763904.0,4.2,124895232.0
215,21.6,4321034240.0,3.4,124895232.0
216,11.2,4321034240.0,2.2,124895232.0
217,21.6,4321292288.0,1.8,125259776.0
218,22.5,4321292288.0,2.9,125259776.0
219,19.3,4321316864.0,4.1,125259776.0
220,17.1,4321824768.0,3.5,125915136.0
221,12.1,4322066432.0,2.2,125915136.0
222,18.9,4322349056.0,1.6,125915136.0
223,18.2,4322861056.0,3.4,127348736.0
224,26.6,4332830720.0,4.8,127348736.0
225,16.8,4336857088.0,2.8,131534848.0
226,22.0,4371480576.0,2.2,131534848.0
227,19.8,4371746816.0,1.8,131534848.0
228,16.1,4374355968.0,3.4,131534848.0
229,19.1,4374609920.0,4.2,131534848.0
230,15.8,4375175168.0,2.9,131534848.0
231,13.0,4375433216.0,1.8,131534848.0
232,21.6,4375695360.0,2.4,131534848.0
233,28.1,4375646208.0,3.6,131534848.0
234,15.7,4375924736.0,3.6,131534848.0
235,16.2,4376186880.0,2.8,132067328.0
236,11.4,4381855744.0,1.7,132067328.0
237,21.8,4403474432.0,2.5,132067328.0
238,21.1,4440788992.0,4.0,132067328.0
239,19.3,4454297600.0,3.9,132067328.0
240,14.7,4494041088.0,0.1,117760000.0
241,23.4,4545126400.0,1.3,114397184.0
242,19.6,4545429504.0,2.2,116269056.0
243,14.9,4545744896.0,3.6,116269056.0
244,17.7,4548235264.0,4.0,119705600.0
245,13.3,4548534272.0,2.5,119705600.0
246,17.0,4548788224.0,1.6,120512512.0
247,15.2,4549107712.0,2.3,120713216.0
248,17.4,4549414912.0,4.2,120713216.0
249,27.6,4565164032.0,3.9,123211776.0
250,16.9,4630896640.0,2.5,123215872.0
251,25.8,4630708224.0,1.4,123547648.0
252,13.9,4631023616.0,2.6,124686336.0
253,18.8,4631310336.0,4.5,125329408.0
254,20.0,4631621632.0,3.9,125648896.0
255,11.8,4631879680.0,2.4,125648896.0
256,17.4,4632141824.0,1.7,125648896.0
257,14.3,4632481792.0,2.3,125648896.0
258,25.7,4634107904.0,4.2,125808640.0
259,21.5,4632580096.0,3.6,126660608.0
260,11.6,4639678464.0,2.0,126660608.0
261,20.6,4697837568.0,1.6,127021056.0
262,17.2,4698161152.0,2.8,127021056.0
263,18.1,4698480640.0,4.3,127021056.0
264,16.6,4698791936.0,3.4,127021056.0
265,10.9,4699082752.0,1.9,127021056.0
266,18.9,4704776192.0,2.0,127021056.0
267,23.1,4724547584.0,2.9,127021056.0
268,22.7,4724875264.0,4.6,127021056.0
