"","V1","V2","V3","V4"
"1",1,1,1,1
"2",9.04949618502947e-62,8.23122958788551e-94,0.000405610780069949,5.82428748202824e-96
"3",9.61945838616093e-54,2.56618251246997e-94,0.091266975538241,1.33513089611128e-05
"4",1.83227333588426e-64,1.20086385039129e-94,0.0278658864749945,0.000149910548645707
"5",0,0,0,0
"6",1.56667213924155e-18,5.43185288415238e-19,-1.53432677442907e-17,3.77880597183614e-18
"7",0.782444444444444,-0.9694,0.156588888888889,-0.980244444444444
"8",0.728188888888889,-0.972066666666667,0.0750888888888889,-0.205333333333333
"9",0.799833333333333,-0.9738,0.0974777777777778,-0.178788888888889
