time,CPU_percent,memory_rss,memory_vms,memory_share,memory_data
0,0.0,82800640,180363264,20942848,58785792
10,82.0,163520512,406433792,27000832,273227776
20,99.5,205787136,449150976,26959872,315944960
30,67.7,227303424,470937600,26959872,337731584
40,94.0,253931520,497061888,26857472,363855872
50,94.4,255205376,497061888,27738112,363855872
60,61.1,257216512,499159040,27865088,365953024
70,50.6,273698816,516321280,27865088,383115264
80,50.0,296124416,538415104,27865088,405209088
90,49.8,298524672,540270592,27865088,407064576
100,39.4,299421696,541319168,27865088,408113152
110,40.6,301301760,546254848,27865088,413048832
120,33.6,302489600,546254848,27865088,413048832
130,26.8,304910336,546816000,27865088,413609984
140,29.6,308842496,550506496,27865088,417300480
150,31.4,309112832,550506496,27865088,417300480
160,25.3,311005184,554221568,27865088,421015552
170,36.9,312627200,555720704,27865088,422514688
180,28.9,312897536,555720704,27865088,422514688
190,32.0,334794752,577654784,27865088,444448768
200,24.1,334577664,579469312,27865088,446263296
210,28.8,335654912,579469312,27865088,446263296
220,26.8,336179200,579469312,27869184,446263296
230,34.3,336715776,579469312,27869184,446263296
240,34.0,336982016,579469312,27869184,446263296
250,30.1,336998400,579469312,27869184,446263296
260,22.9,337321984,579469312,27873280,446263296
270,29.0,337616896,579469312,27873280,446263296
280,31.7,338501632,579469312,27873280,446263296
290,30.2,344809472,588488704,27873280,455282688
300,31.2,344436736,588488704,27873280,455282688
310,29.1,344465408,588488704,27873280,455282688
320,23.5,344498176,588488704,27873280,455282688
330,28.8,344526848,588488704,27873280,455282688
340,40.2,345071616,588488704,27873280,455282688
350,29.0,345354240,588488704,27873280,455282688
360,26.0,345354240,588488704,27873280,455282688
370,23.8,345387008,588488704,27873280,455282688
380,35.4,346198016,588488704,27873280,455282688
390,29.9,348995584,588488704,27873280,455282688
400,25.7,356261888,595845120,27873280,462639104
410,28.5,354983936,595845120,27873280,462639104
420,33.5,354983936,595845120,27873280,462639104
430,36.3,356061184,595845120,27873280,462639104
440,29.9,355774464,595845120,27873280,462639104
450,32.3,355774464,595845120,27873280,462639104
460,31.3,355774464,595845120,27873280,462639104
470,30.4,355774464,595845120,27873280,462639104
480,27.5,356040704,595845120,27873280,462639104
490,29.9,356040704,595845120,27873280,462639104
500,31.0,356581376,595845120,27873280,462639104
510,27.6,356581376,595845120,27873280,462639104
520,32.4,356343808,595845120,27873280,462639104
530,31.8,356880384,595845120,27873280,462639104
540,28.4,356880384,595845120,27873280,462639104
550,26.3,356880384,595845120,27873280,462639104
560,24.9,357150720,595845120,27873280,462639104
570,29.7,357150720,597942272,27873280,464736256
580,33.0,357421056,597942272,27873280,464736256
590,32.1,356401152,597942272,27873280,464736256
600,25.4,356401152,597942272,27873280,464736256
610,31.2,356667392,597942272,27873280,464736256
620,29.4,358019072,598102016,27873280,464896000
630,23.8,357089280,598102016,27873280,464896000
640,28.5,361951232,602312704,27873280,469106688
650,24.5,362516480,602931200,27873280,469725184
660,31.5,363057152,603353088,27873280,470147072
670,27.4,365219840,605040640,27873280,471834624
680,25.9,365219840,605040640,27873280,471834624
690,26.9,365490176,605040640,27873280,471834624
700,32.5,365510656,605040640,27873280,471834624
710,25.6,365510656,605040640,27873280,471834624
720,26.3,365510656,605040640,27873280,471834624
730,23.9,365510656,605040640,27873280,471834624
740,30.3,365510656,605040640,27873280,471834624
750,29.7,365780992,605192192,27873280,471986176
760,25.2,365604864,605192192,27873280,471986176
770,26.2,365875200,605192192,27873280,471986176
780,29.9,366686208,606232576,27873280,473026560
790,26.0,366485504,606232576,27873280,473026560
800,32.2,366755840,606232576,27873280,473026560
810,29.8,366755840,606232576,27873280,473026560
820,32.9,366755840,606232576,27873280,473026560
830,31.7,366755840,606232576,27873280,473026560
840,28.6,366755840,606232576,27873280,473026560
850,30.3,366755840,606232576,27873280,473026560
860,26.0,367566848,607105024,27873280,473899008
870,28.5,368918528,608227328,27873280,475021312
880,24.3,367857664,608227328,27873280,475021312
890,28.6,367792128,608227328,27873280,475021312
900,20.4,367792128,608227328,27873280,475021312
910,31.7,368332800,608227328,27873280,475021312
920,26.0,368332800,608227328,27873280,475021312
930,26.2,368332800,608227328,27873280,475021312
940,27.4,368332800,608227328,27873280,475021312
950,29.1,368332800,608227328,27873280,475021312
960,26.8,368332800,608227328,27873280,475021312
970,35.8,368603136,608227328,27873280,475021312
980,30.7,368603136,608227328,27873280,475021312
990,32.2,368603136,608227328,27873280,475021312
1000,20.9,368603136,608227328,27873280,475021312
1010,26.5,368603136,608227328,27873280,475021312
1020,31.8,368603136,608227328,27873280,475021312
1030,26.4,372912128,612134912,27873280,478928896
1040,25.8,372637696,612134912,27873280,478928896
1050,29.6,373448704,612491264,27873280,479285248
1060,32.9,373719040,612765696,27873280,479559680
1070,22.2,373719040,612765696,27873280,479559680
1080,24.9,373719040,612765696,27873280,479559680
1090,29.5,373719040,612765696,27873280,479559680
1100,19.7,373719040,612765696,27873280,479559680
1110,26.0,373719040,612765696,27873280,479559680
1120,24.8,373719040,612765696,27873280,479559680
1130,28.3,373719040,612765696,27873280,479559680
1140,32.3,373719040,612765696,27873280,479559680
1150,29.5,373719040,612765696,27873280,479559680
1160,27.6,373719040,612765696,27873280,479559680
1170,28.6,373719040,612765696,27873280,479559680
1180,26.0,373719040,612765696,27873280,479559680
1190,23.5,373989376,612765696,27873280,479559680
1201,28.7,373989376,612765696,27873280,479559680
1211,32.8,373989376,612765696,27873280,479559680
1221,29.7,373989376,612765696,27873280,479559680
1231,29.5,373989376,612765696,27873280,479559680
1241,25.2,373989376,612765696,27873280,479559680
1251,31.2,374001664,612765696,27873280,479559680
1261,29.7,374022144,612765696,27873280,479559680
1271,33.3,374034432,612765696,27873280,479559680
1281,27.1,374034432,612765696,27873280,479559680
1291,27.8,374034432,612765696,27873280,479559680
1301,31.8,374034432,612765696,27873280,479559680
1311,31.8,374034432,612765696,27873280,479559680
1321,28.6,374034432,612765696,27873280,479559680
1331,27.1,374558720,613392384,27873280,480186368
1341,21.2,374829056,613392384,27873280,480186368
1351,33.0,374829056,613392384,27873280,480186368
1361,23.0,374829056,613392384,27873280,480186368
1371,26.8,374829056,613392384,27873280,480186368
1381,23.5,375640064,614338560,27873280,481132544
1391,28.9,375558144,614338560,27873280,481132544
1401,30.4,375558144,614338560,27873280,481132544
1411,22.4,375828480,614338560,27873280,481132544
1421,25.0,380424192,619094016,27873280,485888000
1431,26.0,380424192,619094016,27873280,485888000
1441,28.3,380424192,619094016,27873280,485888000
1451,24.4,380424192,619094016,27873280,485888000
1461,30.0,380424192,619094016,27873280,485888000
1471,32.8,381775872,620371968,27873280,487165952
1481,34.5,382046208,620511232,27873280,487305216
1491,29.1,382046208,620511232,27873280,487305216
1501,28.1,383127552,621805568,27873280,488599552
1511,31.2,383127552,621805568,27873280,488599552
1521,30.4,383127552,621805568,27873280,488599552
1531,23.7,382853120,621805568,27873280,488599552
1541,24.6,383119360,621805568,27873280,488599552
1551,25.4,383119360,621805568,27873280,488599552
1561,27.8,383119360,621805568,27873280,488599552
1571,31.4,383119360,621805568,27873280,488599552
1581,26.3,383119360,621805568,27873280,488599552
1591,32.5,383119360,621805568,27873280,488599552
