obj_1,obj_2,obj_3,obj_4
6.45833333333,75888571.7333,28.9744444444,249276267.725
5.56666666667,71662523.7333,24.5141666667,397200224.392
5.04416666667,76603153.0667,24.1902777778,401555876.708
5.2275,77566020.2667,25.5125,403925742.55

0.0,0.0,0.0,0.0
0.138064516129,0.0556875416611,0.153938336465,-0.593413717305
0.218967741935,-0.00941619162164,0.165116769567,-0.610886910227
0.190580645161,-0.0221040994055,0.119482685892,-0.620393895642
