100001110000001010,5110,299,11.4,4055670784.0,0.8,131002368.0
110010000100000001,8596,299,8.6,4478578688.0,0.7,131477504.0
010001111110001010,5750,299,18.9,4065595392.0,0.8,132571136.0
111000010001110101,6942,299,15.7,4271222784.0,0.7,135118848.0
000001101010010110,1358,299,19.9,3966222336.0,0.7,129699840.0
111010110001110011,10178,299,8.5,4687818752.0,1.3,132304896.0
110111000001101011,12876,299,8.6,4594290688.0,1.7,130482176.0
110000010001110101,5834,299,17.1,4131540992.0,0.7,130760704.0
010001001001101010,5300,299,11.7,4256092160.0,0.7,130240512.0
100011010110110100,8223,299,22.6,4364165120.0,1.4,132874240.0
000100000100001100,3652,299,17.6,3969921024.0,0.7,132300800.0
110000101110011011,9418,299,7.8,4351922176.0,0.8,131166208.0
010001101001111010,6297,299,14.2,4443414528.0,0.9,134184960.0
110111001001111011,13703,299,10.2,4815806464.0,2.1,131854336.0
001010101110011001,6535,299,19.2,4110376960.0,1.0,133124096.0
110010000100011011,8893,299,6.5,4334452736.0,0.7,132018176.0
110010000101111011,10722,299,10.0,4630929408.0,1.6,132153344.0
110010000100111011,10503,299,9.8,4623228928.0,1.6,131194880.0
110111100001100101,7152,299,20.3,3961712640.0,1.2,132108288.0
101001011000001000,6777,299,10.0,4319281152.0,0.9,129163264.0
111101111000100101,7339,299,10.7,4023111680.0,0.6,133070848.0
101010011010100110,2820,299,19.0,4024078336.0,0.8,132247552.0
100010101001101010,7669,299,13.4,4470644736.0,1.0,131604480.0
011001111110000000,7254,299,18.9,4052729856.0,0.9,132042752.0
011010110011111000,8813,299,12.5,4974047232.0,1.7,132448256.0
101101111010000001,9099,299,13.3,4365897728.0,1.0,132857856.0
111011011011110101,7844,299,24.8,4200353792.0,1.6,132517888.0
110111110001101011,12803,299,8.6,4502155264.0,1.5,133025792.0
110000101000111000,10081,299,13.1,5382447104.0,2.0,130961408.0
101001011000101000,8620,299,9.1,4842987520.0,1.1,132554752.0
100001100101001001,7339,299,10.7,4226334720.0,0.7,133664768.0
001111010111011111,1368,299,124.5,3893215232.0,3.8,130252800.0
