Wed Feb 28 11:14:10 2018    ../cProfile_results/110100011011101101/cProfile.log

         358334954 function calls (346792878 primitive calls) in 914.792 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    17456    0.128    0.000    0.505    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/mixins.py:107(build_filters_and_sizers)
    13706    0.128    0.000    2.907    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/prices/__init__.py:348(apply)
   6223/4    0.128    0.000    0.000    0.000 {method 'send' of '_socket.socket' objects}
   153630    0.127    0.000    2.535    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/reverse_related.py:182(get_path_info)
   266279    0.127    0.000    0.127    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:440(getcontext)
    13108    0.127    0.000    0.204    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py:1716(add_extra)
    34855    0.126    0.000    3.384    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py:293(as_sql)
   289468    0.126    0.000    0.126    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:3895(Etiny)
    38476    0.125    0.000    0.140    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:5466(_normalize)
   179200    0.125    0.000    0.276    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py:231(add_errback)
    65102    0.124    0.000    0.669    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/postgresql/base.py:210(create_cursor)
   285826    0.124    0.000    0.124    0.000 {method 'copy' of 'set' objects}
    34555    0.124    0.000    0.496    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py:38(batch_process_rhs)
    15801    0.123    0.000    0.157    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/urls/resolvers.py:30(__init__)
    90811    0.122    0.000    1.004    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/urlparse.py:136(urlparse)
    67651    0.122    0.000    0.153    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:1353(get_current_to_attr)
     6599    0.121    0.000    0.457    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py:238(__init__)
   213300    0.121    0.000    0.165    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py:936(get_db_prep_value)
    33285    0.120    0.000    0.261    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py:475(release)
33678/32825    0.120    0.000   22.984    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/manager.py:84(manager_method)
   179300    0.120    0.000    0.480    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py:572(set)
   239800    0.119    0.000    0.158    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py:482(is_future)
     5729    0.118    0.000    0.328    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httputil.py:340(__init__)
68476/50881    0.118    0.000    0.222    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/smartif.py:196(expression)
    22481    0.118    0.000    0.281    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/safestring.py:97(_proxy_method)
    58400    0.117    0.000    0.268    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py:52(push)
   240296    0.117    0.000    0.277    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/html.py:105(<dictcomp>)
    74392    0.117    0.000    0.533    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py:65(process_lhs)
    88618    0.117    0.000    0.148    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/lru_cache.py:19(__init__)
   320824    0.115    0.000    0.152    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/encodings/hex_codec.py:13(hex_encode)
    23770    0.115    0.000    4.415    0.000 /home/seasun/jit_test/application/saleor/saleor/product/templatetags/product_images.py:46(get_thumbnail)
    65104    0.114    0.000    0.114    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/connection.py:869(_have_wait_callback)
   308268    0.114    0.000    0.525    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/pkg_resources/__init__.py:1523(_fn)
   115728    0.114    0.000    2.344    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py:153(__get__)
    15785    0.113    0.000    0.417    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py:450(__init__)
    67247    0.112    0.000    0.126    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/base.py:509(validate_thread_sharing)
    34459    0.112    0.000    0.177    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py:257(get_prep_lookup)
   115923    0.111    0.000   16.858    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/utils.py:99(inner)
   192969    0.111    0.000    0.257    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/__init__.py:189(get_language)
    74392    0.111    0.000    0.111    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/postgresql/operations.py:70(lookup_cast)
    27357    0.111    0.000    3.066    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_lookups.py:59(as_sql)
    61999    0.110    0.000    0.185    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py:754(deferred_to_columns)
   123154    0.110    0.000    0.146    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/timezone.py:282(template_localtime)
    62523    0.110    0.000    1.026    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/where.py:30(split_having)
    83772    0.110    0.000    0.386    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py:595(add_library)
8182/5639    0.110    0.000  131.993    0.023 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py:186(render)
   134743    0.110    0.000    0.201    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_prices/models.py:26(__set__)
112500/500    0.109    0.000   25.506    0.051 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py:296(then)
130841/125427    0.109    0.000    0.732    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/encoding.py:31(smart_text)
   146011    0.108    0.000    0.111    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py:65(_days_in_month)
    33606    0.108    0.000    1.514    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py:930(rel_db_type)
   159080    0.108    0.000    0.517    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/datastructures.py:103(relabeled_clone)
   153830    0.108    0.000    0.193    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py:585(reverse_related_fields)
   141628    0.107    0.000    0.139    0.000 <builtin>/2.7/_abcoll.py:386(__contains__)
   251992    0.107    0.000    0.107    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/utils.py:67(__enter__)
    92886    0.106    0.000    0.161    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:1350(get_current_prefetch_to)
    31680    0.105    0.000   82.544    0.003 /home/seasun/jit_test/application/saleor/saleor/discount/models.py:311(calculate_discounted_price)
    45494    0.105    0.000    1.385    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/webpack_loader/templatetags/webpack_loader.py:43(webpack_static)
   142261    0.105    0.000    0.122    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py:223(output_field)
61999/60458    0.105    0.000    0.143    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:1756(get_related_populators)
105156/4320    0.105    0.000    1.219    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/scanner.py:28(_scan_once)
    13955    0.104    0.000    0.251    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/forms.py:141(__getitem__)
   154103    0.104    0.000    0.219    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:1160(_add_hints)
    74392    0.104    0.000    0.596    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/datastructures.py:290(__init__)
   151231    0.103    0.000    8.541    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/widgets.py:556(render_option)
   191021    0.103    0.000    0.531    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py:597(get_local_related_value)
   220444    0.103    0.000    0.514    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/_os.py:24(abspathu)
    31680    0.102    0.000   82.741    0.003 /home/seasun/jit_test/application/saleor/saleor/product/models.py:240(get_price_per_item)
    28470    0.102    0.000    1.100    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/templatetags/static.py:118(handle_token)
    15249    0.102    0.000    0.309    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/mptt/models.py:119(update_mptt_cached_fields)
    93599    0.102    0.000    0.102    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py:678(get_lookup)
   198153    0.101    0.000    0.109    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/functional.py:162(__deepcopy__)
     9557    0.101    0.000    1.206    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py:305(do_include)
   115925    0.101    0.000   16.530    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py:39(check_no_tuples_)
   245970    0.101    0.000    0.116    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py:288(__exit__)
   156556    0.101    0.000    0.783    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py:1550(to_python)
   245970    0.100    0.000    0.121    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py:285(__enter__)
    19488    0.100    0.000    0.127    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:986(as_tuple)
   181194    0.100    0.000    0.104    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:3724(_dec_from_triple)
    15785    0.099    0.000   50.338    0.003 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py:214(compile_nodelist)
     6724    0.099    0.000   19.073    0.003 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py:225(bind_template)
   199693    0.099    0.000    0.152    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py:260(get_language)
    34122    0.099    0.000    0.885    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/http.py:52(urlquote)
  1101870    0.099    0.000    0.173    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py:187(release)
   305466    0.099    0.000    0.099    0.000 {_struct.pack}
   133903    0.098    0.000    2.089    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/typecasts.py:111(parse_decimal)
    41510    0.098    0.000    2.833    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/files/storage.py:412(url)
    16756    0.098    0.000    0.119    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/manager.py:184(__get__)
    13108    0.097    0.000    0.572    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py:608(__init__)
    78346    0.097    0.000    0.389    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/lru_cache.py:93(wrapper)
    15785    0.097    0.000   50.463    0.003 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py:172(__init__)
   202173    0.097    0.000    0.099    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:5444(__init__)
    38976    0.096    0.000    0.661    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:1081(__pos__)
   163600    0.096    0.000    0.099    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py:417(promisify)
    49936    0.096    0.000    0.096    0.000 {method '__setattr__' of 'object' objects}
   256027    0.095    0.000    0.095    0.000 {method 'groups' of 'SRE_Match' objects}
    65102    0.095    0.000    0.162    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/base.py:124(queries_logged)
    19488    0.095    0.000    1.263    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py:31(get_currency_name)
    47312    0.095    0.000    0.095    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/concurrent.py:168(__init__)
    19993    0.094    0.000    0.118    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py:1022(load_from_library)
39837/39537    0.094    0.000    0.457    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py:69(process_rhs)
   792408    0.094    0.000    0.094    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py:627(<genexpr>)
   224614    0.094    0.000    0.094    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:3899(Etop)
   222382    0.094    0.000    0.152    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py:859(<genexpr>)
    36212    0.094    0.000    1.767    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py:936(db_type)
    42500    0.094    0.000    0.156    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/utils/type_info.py:54(leave)
   150487    0.093    0.000    0.194    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/adapters.py:167(getquoted)
    10807    0.093    0.000    0.093    0.000 {_warnings.warn}
    20279    0.092    0.000    0.185    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/core.py:142(__init__)
    65102    0.092    0.000   46.843    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/debug/sql/tracking.py:153(execute)
   101887    0.092    0.000    0.093    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/encoder.py:220(__emit_indent)
     6615    0.092    0.000    0.293    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/request.py:375(__init__)
179300/300    0.092    0.000   25.545    0.085 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py:42(__init__)
  2482895    0.091    0.000    0.091    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py:64(_note)
    29003    0.091    0.000    0.480    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/synch.py:35(reader_enters)
    40074    0.091    0.000    0.838    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/functional.py:169(__wrapper__)
 2516/975    0.091    0.000    0.524    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py:624(get_related_selections)
   158568    0.091    0.000    0.091    0.000 {method 'issubset' of 'set' objects}
    65104    0.091    0.000    0.345    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/connection.py:643(_begin_transaction)
   111585    0.090    0.000    5.224    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/extras.py:717(parse_unicode)
   826029    0.090    0.000    0.090    0.000 {method 'acquire_lock' of 'thread.lock' objects}
   153630    0.090    0.000    2.408    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py:1443(get_reverse_path_info)
    65102    0.090    0.000    0.118    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/base.py:542(make_debug_cursor)
   317136    0.090    0.000    0.090    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py:1437(<genexpr>)
11190/8342    0.089    0.000  364.597    0.044 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/gen.py:282(wrapper)
    69128    0.089    0.000    0.185    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/logging/__init__.py:1158(debug)
42400/21600    0.089    0.000    3.516    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/visitor.py:224(leave)
   153830    0.087    0.000    0.492    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/reverse_related.py:146(get_joining_columns)
    99020    0.087    0.000    0.088    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/encoder.py:231(__emit_unindent)
   219403    0.086    0.000    0.086    0.000 {method 'find' of 'unicode' objects}
    13759    0.085    0.000    0.218    0.000 {time.localtime}
    64819    0.084    0.000    0.084    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py:185(close)
    39537    0.084    0.000    0.084    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py:161(get_rhs_op)
    23465    0.083    0.000    0.453    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/gen.py:1104(handle_yield)
    85653    0.083    0.000    0.090    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/_functools.py:14(__init__)
   195094    0.083    0.000    0.192    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py:114(RLock)
    37767    0.083    0.000    0.121    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/datastructures.py:134(getlist)
    21076    0.083    0.000    0.083    0.000 {_hashlib.openssl_sha1}
   211820    0.083    0.000    0.083    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/copy.py:198(_deepcopy_atomic)
    76737    0.083    0.000    0.168    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/re.py:192(compile)
     5729    0.082    0.000    0.450    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/maxminddb/reader.py:107(_find_address_in_tree)
    18796    0.082    0.000    5.286    0.000 /home/seasun/jit_test/application/saleor/saleor/product/templatetags/product_images.py:68(product_first_image)
   844250    0.082    0.000   22.131    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_countries/__init__.py:156(<genexpr>)
82611/82609    0.082    0.000    0.089    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/base.py:193(ensure_connection)
    17183    0.082    0.000    0.917    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:926(order_by)
   123480    0.082    0.000    0.085    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py:330(_check_tzinfo_arg)
     6223    0.082    0.000    0.295    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py:845(_handle_write)
18026/4834    0.081    0.000  229.021    0.047 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py:201(render)
    13888    0.081    0.000   34.630    0.002 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/satchless/item/__init__.py:28(get_price_range)
    74857    0.081    0.000    0.081    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/logging/__init__.py:1359(getEffectiveLevel)
    62523    0.080    0.000    0.080    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py:35(<genexpr>)
    75658    0.080    0.000    0.115    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py:116(contains_aggregate)
    25816    0.080    0.000    0.117    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/files.py:29(__set__)
   968630    0.079    0.000    0.079    0.000 {method 'append' of 'list' objects}
   542552    0.079    0.000    0.079    0.000 {method 'startswith' of 'str' objects}
    38159    0.079    0.000    0.118    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/contextlib.py:82(helper)
    31637    0.079    0.000    0.079    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/cache/backends/base.py:27(default_key_func)
  6923435    0.079    0.000    0.079    0.000 {ord}
   287244    0.078    0.000    0.259    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/weakref.py:383(get)
     5729    0.077    0.000  462.532    0.081 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/base.py:236(_legacy_get_response)
    52494    0.077    0.000    0.127    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/urls/resolvers.py:92(regex)
    54483    0.077    0.000    0.201    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httputil.py:177(parse_line)
   122493    0.077    0.000    0.251    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py:911(get_db_prep_value)
   221382    0.077    0.000    0.427    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py:853(target_field)
    65102    0.076    0.000    0.076    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/debug/sql/tracking.py:73(__init__)
    87075    0.076    0.000    0.171    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httputil.py:149(add)
    15249    0.076    0.000    0.778    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/mptt/models.py:387(__init__)
     1013    0.076    0.000    9.456    0.009 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/widgets.py:569(render_options)
   125978    0.076    0.000    1.645    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loaders/filesystem.py:31(get_template_sources)
     8110    0.076    0.000    0.138    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/http1connection.py:90(__init__)
    65612    0.076    0.000    0.107    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/operations.py:301(compiler)
    38878    0.076    0.000    0.118    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:1373(normalize_prefetch_lookups)
    27935    0.076    0.000    0.076    0.000 {__import__}
    19488    0.076    0.000    0.212    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py:700(__new__)
    14426    0.076    0.000    1.021    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py:562(<dictcomp>)
    13025    0.075    0.000   27.932    0.002 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:371(get)
    26272    0.075    0.000    0.339    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/response.py:140(__setitem__)
    69088    0.075    0.000    0.081    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/validators.py:14(validate_ppoi_tuple)
    62974    0.075    0.000    0.075    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py:595(deferred_to_data)
     7021    0.075    0.000    0.323    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/uuid.py:609(uuid5)
83849/82464    0.074    0.000   24.611    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py:1042(render)
    15400    0.074    0.000    0.074    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py:461(handle_success)
     5729    0.074    0.000    0.185    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py:774(parse_accept_lang_header)
142385/138218    0.074    0.000    0.466    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/where.py:156(<genexpr>)
    31218    0.074    0.000    0.074    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/weakref.py:355(__getitem__)
