Time, W_CPU, W_MEM, D_CPU, D_MEM
94,35.3,2076078080.0,1.9,119091200.0
95,34.9,2076315648.0,3.8,119091200.0
96,40.4,2076610560.0,3.8,119091200.0
97,32.6,2081730560.0,3.2,119844864.0
98,27.0,2106605568.0,2.1,119844864.0
99,38.7,2128494592.0,2.3,119844864.0
100,34.6,2128805888.0,4.1,119844864.0
101,39.9,2129125376.0,4.0,119844864.0
102,29.0,2129408000.0,2.8,119844864.0
103,25.1,2131148800.0,2.0,119844864.0
104,44.8,2144088064.0,2.6,120860672.0
105,38.2,2165542912.0,4.1,120860672.0
106,44.7,2166931456.0,4.6,120860672.0
107,29.0,2173689856.0,2.7,120860672.0
108,27.8,2214240256.0,1.5,120860672.0
109,34.8,2210721792.0,2.4,120860672.0
110,41.7,2216935424.0,4.4,120860672.0
111,44.9,2217472000.0,4.7,120860672.0
112,25.6,2217472000.0,2.3,121769984.0
113,35.5,2255548416.0,2.0,122781696.0
114,32.6,2255548416.0,2.6,122781696.0
115,40.9,2255626240.0,4.4,122781696.0
116,35.0,2255626240.0,3.8,122781696.0
117,28.7,2256162816.0,2.9,123645952.0
118,36.3,2305363968.0,1.7,124252160.0
119,32.4,2303909888.0,2.7,124252160.0
120,43.3,2304094208.0,0.0,109891584.0
121,39.3,2304098304.0,3.9,113160192.0
122,26.3,2304102400.0,2.2,113610752.0
123,34.7,2314129408.0,1.8,113610752.0
124,32.1,2328727552.0,2.9,115003392.0
125,39.5,2328739840.0,4.3,115003392.0
126,38.1,2328776704.0,3.9,115826688.0
127,25.8,2334740480.0,2.3,115826688.0
128,31.2,2369896448.0,1.7,115826688.0
129,36.8,2369945600.0,3.2,115826688.0
130,40.2,2369966080.0,4.5,115826688.0
131,36.9,2370142208.0,3.8,115826688.0
132,26.2,2370424832.0,2.3,115826688.0
133,32.2,2409807872.0,1.8,115826688.0
134,34.4,2414399488.0,3.0,115826688.0
135,45.9,2420633600.0,4.9,115826688.0
136,33.3,2421456896.0,3.4,115826688.0
137,24.7,2423361536.0,2.2,116678656.0
138,30.9,2454700032.0,2.1,116678656.0
139,42.4,2468646912.0,3.5,116678656.0
140,41.1,2468925440.0,4.5,117407744.0
141,29.4,2469457920.0,3.3,117440512.0
142,21.9,2469740544.0,2.0,117440512.0
143,40.0,2494881792.0,2.3,117440512.0
144,33.9,2529898496.0,4.1,118456320.0
145,42.9,2549092352.0,4.0,121339904.0
146,30.2,2549936128.0,3.1,122081280.0
147,22.7,2564997120.0,1.8,122081280.0
148,40.8,2582794240.0,2.5,122896384.0
149,37.2,2583900160.0,4.0,122896384.0
150,38.5,2584018944.0,4.3,123551744.0
151,29.8,2584154112.0,2.7,123551744.0
152,28.1,2584305664.0,1.9,123551744.0
153,34.1,2584432640.0,2.7,123555840.0
154,41.3,2586419200.0,4.4,123555840.0
155,43.4,2603454464.0,4.9,123555840.0
156,31.7,2603454464.0,2.9,123555840.0
157,27.5,2603724800.0,1.7,123555840.0
158,31.9,2603724800.0,2.9,123555840.0
159,40.1,2603724800.0,4.5,125251584.0
160,39.3,2620755968.0,4.0,125251584.0
161,30.2,2650492928.0,2.6,125960192.0
162,32.4,2669957120.0,1.9,125960192.0
163,29.3,2669961216.0,2.6,125960192.0
164,40.3,2670227456.0,4.9,125960192.0
165,41.2,2692669440.0,3.9,125960192.0
166,23.7,2692673536.0,2.3,125960192.0
167,30.6,2723766272.0,2.0,125960192.0
168,30.0,2752692224.0,2.7,125960192.0
169,43.2,2767020032.0,4.9,125960192.0
170,44.3,2781749248.0,4.2,126521344.0
171,24.5,2781986816.0,2.3,126521344.0
172,27.2,2782236672.0,1.8,126521344.0
173,33.8,2779455488.0,3.2,127352832.0
174,39.8,2800259072.0,4.6,128262144.0
175,38.0,2840530944.0,4.1,128823296.0
176,25.3,2852999168.0,2.3,128823296.0
177,29.8,2897080320.0,1.8,128823296.0
178,30.6,2897342464.0,3.0,129265664.0
179,44.9,2924412928.0,5.3,129265664.0
180,40.3,2934923264.0,0.0,114311168.0
181,21.6,2935218176.0,1.8,116645888.0
182,30.8,2936582144.0,1.8,116645888.0
183,35.0,2937647104.0,3.8,116649984.0
184,37.7,2987966464.0,4.2,119218176.0
185,28.9,3018792960.0,3.1,120549376.0
186,29.6,3020804096.0,1.9,120549376.0
187,38.2,3021094912.0,2.2,120549376.0
188,34.8,3021389824.0,4.1,120549376.0
189,38.1,3021684736.0,4.3,121139200.0
190,30.1,3021983744.0,2.9,122048512.0
191,22.5,3022258176.0,1.6,122048512.0
192,42.6,3053293568.0,2.6,122048512.0
193,33.6,3076567040.0,4.0,122048512.0
194,34.7,3090137088.0,3.9,122048512.0
195,30.2,3107164160.0,3.0,122048512.0
196,27.6,3117973504.0,1.5,122048512.0
197,32.5,3118264320.0,2.8,122048512.0
198,34.1,3150700544.0,4.1,122048512.0
199,46.8,3208261632.0,4.3,122048512.0
200,26.4,3208527872.0,2.6,122048512.0
201,24.2,3208871936.0,1.6,122048512.0
202,26.9,3209158656.0,2.5,122048512.0
203,36.1,3209482240.0,4.3,123908096.0
204,42.9,3210039296.0,4.3,124334080.0
205,27.1,3210293248.0,2.4,124334080.0
206,30.0,3210539008.0,1.7,124334080.0
207,27.1,3210833920.0,2.4,124334080.0
208,37.7,3211157504.0,4.6,124334080.0
209,34.3,3211460608.0,3.9,124334080.0
210,25.5,3211747328.0,2.3,124334080.0
211,28.4,3240652800.0,1.9,124334080.0
212,34.3,3244466176.0,2.6,124334080.0
213,34.9,3271520256.0,4.2,125108224.0
214,40.5,3301847040.0,4.1,125108224.0
215,23.3,3303256064.0,2.2,125108224.0
216,27.7,3303370752.0,1.9,125108224.0
217,28.6,3303378944.0,2.8,125108224.0
218,38.9,3303378944.0,4.6,125108224.0
219,38.8,3307974656.0,3.9,126099456.0
220,22.1,3323383808.0,2.1,126099456.0
221,33.2,3353124864.0,1.7,126099456.0
222,29.3,3353124864.0,3.0,126099456.0
223,38.5,3353124864.0,4.2,127033344.0
224,31.0,3353665536.0,3.4,127033344.0
225,22.9,3353677824.0,2.0,127033344.0
226,26.9,3366117376.0,1.8,127033344.0
227,37.8,3385315328.0,3.7,127033344.0
228,38.6,3399102464.0,4.4,127033344.0
229,34.3,3417485312.0,3.3,127033344.0
230,22.3,3449831424.0,2.0,127033344.0
231,38.0,3482275840.0,2.3,127033344.0
232,33.6,3482546176.0,4.0,127033344.0
233,36.9,3482546176.0,4.6,127033344.0
234,28.5,3487412224.0,3.1,129556480.0
235,19.9,3523096576.0,1.8,129556480.0
236,38.7,3561496576.0,2.4,129556480.0
237,37.8,3563413504.0,4.1,130048000.0
238,35.5,3564515328.0,4.1,130048000.0
239,33.5,3556847616.0,3.1,130048000.0
240,21.1,3557412864.0,0.0,103936000.0
241,33.4,3557683200.0,2.7,113074176.0
242,31.8,3559055360.0,4.1,113676288.0
243,37.9,3570941952.0,4.6,117817344.0
244,24.8,3586859008.0,2.5,119693312.0
245,33.9,3606110208.0,1.6,119693312.0
246,33.0,3606417408.0,2.5,119693312.0
247,33.8,3606716416.0,4.1,119693312.0
248,35.2,3607023616.0,3.9,119693312.0
249,24.2,3607552000.0,2.4,119693312.0
250,26.5,3607855104.0,1.8,119693312.0
251,26.8,3608166400.0,2.6,119693312.0
252,37.8,3615199232.0,4.5,120483840.0
253,38.0,3642482688.0,4.0,120483840.0
254,31.2,3654115328.0,2.6,120483840.0
255,31.0,3678208000.0,2.2,120483840.0
256,29.6,3678490624.0,2.9,120483840.0
257,37.0,3678777344.0,4.3,121913344.0
258,37.0,3679051776.0,4.0,123310080.0
259,23.9,3679305728.0,2.5,123310080.0
260,30.6,3699621888.0,1.7,123310080.0
261,24.9,3699871744.0,2.4,123310080.0
262,36.3,3715424256.0,4.3,123310080.0
263,34.3,3745730560.0,4.3,123932672.0
264,27.0,3756621824.0,2.4,123932672.0
265,27.7,3803693056.0,1.5,124633088.0
266,30.6,3804209152.0,3.0,124633088.0
267,38.6,3829129216.0,4.5,124633088.0
268,28.7,3848585216.0,3.5,125423616.0
269,21.9,3885428736.0,1.9,125423616.0
270,29.5,3914063872.0,2.1,125423616.0
271,36.3,3914326016.0,3.9,125423616.0
272,45.8,3915927552.0,4.7,125423616.0
273,30.5,3916185600.0,3.3,126951424.0
274,22.2,3916439552.0,1.9,126951424.0
275,37.0,3939790848.0,2.4,126951424.0
276,31.8,3940061184.0,3.8,126951424.0
277,33.0,3940319232.0,4.0,126951424.0
278,27.8,3940593664.0,3.1,126951424.0
279,21.0,3940851712.0,1.8,126951424.0
280,44.9,3960524800.0,2.4,126951424.0
281,32.1,3960782848.0,4.1,126951424.0
282,30.9,3961044992.0,3.9,126951424.0
283,27.8,3961315328.0,2.9,126951424.0
284,20.9,3962388480.0,1.7,127950848.0
285,35.3,4001316864.0,2.6,127954944.0
286,38.4,4008239104.0,4.2,127954944.0
287,40.9,4008513536.0,4.6,127954944.0
288,26.0,4018286592.0,2.8,127954944.0
289,25.6,4062601216.0,1.9,127954944.0
290,38.1,4082065408.0,2.7,127954944.0
291,38.3,4082327552.0,4.4,128856064.0
292,40.7,4082606080.0,4.6,130150400.0
293,26.6,4082864128.0,2.7,130150400.0
294,25.4,4099350528.0,1.7,130150400.0
295,33.9,4116688896.0,2.8,130150400.0
296,34.6,4118044672.0,4.3,130150400.0
297,33.4,4118323200.0,4.1,130789376.0
298,22.7,4118347776.0,2.4,131375104.0
299,8.8,4118347776.0,0.8,131375104.0
