obj_1,obj_2,obj_3,obj_4,obj_5
2141.97777778,2324.71,1926.32083333,226.124513619,199.908282379
1379.28888889,1326.37,1080.975,119.084491384,98.106785317
1428.96666667,1409.13,1143.9125,115.431111111,101.036687048
1366.06666667,1375.64,1100.95416667,117.18954975,98.1729699666

0.0,0.0,0.0,0.0,0.0
0.356067601075,0.429447113834,0.438839584095,0.473367617343,0.509241017183
0.332875120605,0.393846974461,0.406167196967,0.489524115436,0.494584787354
0.362240504622,0.408253072426,0.428467912709,0.481747697875,0.508909942108
