timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1519768552117,110,4219 /jsi18n/,200,OK,Returning User 1-5,text,true,,3371,10,10,110,0
1519768552097,154,4220 /cart/summary/,200,OK,Returning User 1-10,text,true,,1828,10,10,154,0
1519768551973,327,4220 /cart/summary/,200,OK,Returning User 1-4,text,true,,11078,10,10,327,0
1519768552441,80,4244 /account/logout/,200,OK,Returning User 1-1,text,true,,33100,10,10,21,0
1519768552583,25,4220 /cart/summary/,200,OK,Returning User 1-8,text,true,,1841,10,10,25,0
1519768552656,124,4221 /checkout/shipping-method/,200,OK,Returning User 1-6,text,true,,27889,10,10,31,0
1519768552693,126,4218 /checkout/shipping-method/,200,OK,Returning User 1-9,text,true,,9794,10,10,126,0
1519768552809,54,4218 /checkout/shipping-method/,200,OK,Returning User 1-3,text,true,,9795,10,10,54,0
1519768552807,107,4218 /checkout/shipping-method/,200,OK,Returning User 1-7,text,true,,9821,10,10,107,0
1519768552799,150,4226 /order/9f1d6816-408d-4562-989c-4cb24c34a7a7/payment/,200,OK,Returning User 1-2,text,true,,17764,10,10,150,0
1519768552974,144,4221 /checkout/shipping-method/,200,OK,Returning User 1-4,text,true,,27862,10,10,29,0
1519768553117,58,4220 /cart/summary/,200,OK,Returning User 1-5,text,true,,1839,10,10,58,0
1519768553097,137,4221 /checkout/shipping-method/,200,OK,Returning User 1-10,text,true,,24071,10,10,48,0
1519768553441,48,4245 /,200,OK,Returning User 1-1,text,true,,32370,10,10,48,0
1519768553582,86,4221 /checkout/shipping-method/,200,OK,Returning User 1-8,text,true,,24057,10,10,30,0
1519768553656,107,4222 /checkout/summary/,200,OK,Returning User 1-6,text,true,,27565,10,10,106,0
1519768553692,73,4219 /jsi18n/,200,OK,Returning User 1-9,text,true,,3371,10,10,73,0
1519768553799,3,4227 /jsi18n/,200,OK,Returning User 1-2,text,true,,3371,10,10,3,0
1519768553807,6,4219 /jsi18n/,200,OK,Returning User 1-7,text,true,,3371,10,10,6,0
1519768553809,8,4219 /jsi18n/,200,OK,Returning User 1-3,text,true,,3371,10,10,8,0
1519768553973,101,4222 /checkout/summary/,200,OK,Returning User 1-4,text,true,,27538,10,10,99,0
1519768554097,84,4222 /checkout/summary/,200,OK,Returning User 1-10,text,true,,23747,10,10,83,0
1519768554117,176,4221 /checkout/shipping-method/,200,OK,Returning User 1-5,text,true,,24056,10,10,111,0
1519768554442,16,4246 /jsi18n/,200,OK,Returning User 1-1,text,true,,3371,10,10,16,0
1519768554583,71,4222 /checkout/summary/,200,OK,Returning User 1-8,text,true,,23733,10,10,71,0
1519768554656,15,4223 /jsi18n/,200,OK,Returning User 1-6,text,true,,3371,10,10,15,0
1519768554692,25,4220 /cart/summary/,200,OK,Returning User 1-9,text,true,,1798,10,10,25,0
1519768554799,7,4228 /cart/summary/,200,OK,Returning User 1-2,text,true,,520,10,10,7,0
1519768554807,24,4220 /cart/summary/,200,OK,Returning User 1-7,text,true,,1820,10,10,24,0
1519768554809,51,4220 /cart/summary/,200,OK,Returning User 1-3,text,true,,1800,10,10,51,0
1519768554973,4,4223 /jsi18n/,200,OK,Returning User 1-4,text,true,,3371,10,10,4,0
1519768555098,27,4223 /jsi18n/,200,OK,Returning User 1-10,text,true,,3371,10,10,27,0
1519768555117,73,4222 /checkout/summary/,200,OK,Returning User 1-5,text,true,,23732,10,10,73,0
1519768555441,7,4247 /cart/summary/,200,OK,Returning User 1-1,text,true,,520,10,10,7,0
1519768555582,4,4223 /jsi18n/,200,OK,Returning User 1-8,text,true,,3371,10,10,4,0
1519768555656,68,4224 /cart/summary/,200,OK,Returning User 1-6,text,true,,11047,10,10,68,0
1519768555692,135,4221 /checkout/shipping-method/,200,OK,Returning User 1-9,text,true,,24039,10,10,79,0
1519768555800,139,4229 /order/9f1d6816-408d-4562-989c-4cb24c34a7a7/payment/,200,OK,Returning User 1-2,text,true,,15467,10,10,37,0
1519768555807,190,4221 /checkout/shipping-method/,200,OK,Returning User 1-7,text,true,,24066,10,10,63,0
1519768555809,246,4221 /checkout/shipping-method/,200,OK,Returning User 1-3,text,true,,24040,10,10,86,0
1519768555973,129,4224 /cart/summary/,200,OK,Returning User 1-4,text,true,,11078,10,10,129,0
