Time, W_CPU, W_MEM, D_CPU, D_MEM
134,47.7,3356733440.0,0.6,93212672.0
135,51.1,3382935552.0,0.5,93212672.0
136,52.7,3401125888.0,0.6,93212672.0
137,45.6,3406327808.0,0.7,93212672.0
138,55.4,3411722240.0,0.4,93212672.0
139,49.1,3422023680.0,0.6,93212672.0
140,43.4,3429818368.0,0.5,109375488.0
141,58.3,3405713408.0,0.7,93212672.0
142,48.6,3411427328.0,0.5,93212672.0
143,46.4,3411730432.0,0.6,93212672.0
144,51.0,3412058112.0,0.6,93212672.0
145,52.4,3411857408.0,0.6,97538048.0
146,41.9,3412463616.0,0.6,114413568.0
147,51.7,3421761536.0,0.5,97538048.0
148,53.9,3430752256.0,0.5,97538048.0
149,44.4,3433201664.0,0.7,97538048.0
150,57.4,3446067200.0,0.7,97538048.0
151,45.6,3446181888.0,0.5,97538048.0
152,49.7,3460853760.0,0.6,97538048.0
153,55.6,3473805312.0,0.6,97538048.0
154,45.2,3473907712.0,0.5,111124480.0
155,49.8,3478265856.0,0.8,114446336.0
156,48.1,3486957568.0,0.5,97538048.0
157,54.0,3497246720.0,0.8,97538048.0
158,46.6,3502972928.0,0.5,97538048.0
159,50.7,3506876416.0,0.5,97538048.0
160,47.3,3510059008.0,0.7,97538048.0
161,56.3,3510538240.0,0.6,97542144.0
162,46.0,3510951936.0,0.5,97542144.0
163,56.5,3511312384.0,0.6,97542144.0
164,42.8,3511508992.0,0.5,97542144.0
165,57.6,3526025216.0,0.6,97542144.0
166,45.6,3530448896.0,0.6,97542144.0
167,52.8,3532697600.0,0.6,97542144.0
168,48.9,3537911808.0,0.5,97542144.0
169,50.3,3540344832.0,0.5,113635328.0
170,46.4,3540701184.0,0.7,97542144.0
171,55.2,3541176320.0,0.6,111349760.0
172,53.9,3543613440.0,0.5,114774016.0
173,51.4,3544096768.0,0.6,111341568.0
174,50.0,3544449024.0,0.7,114814976.0
175,48.8,3544985600.0,0.6,113991680.0
176,51.3,3564662784.0,0.5,113201152.0
177,44.0,3564920832.0,0.6,114839552.0
178,48.7,3565219840.0,0.6,97542144.0
179,47.0,3565486080.0,0.6,97542144.0
180,50.8,3569348608.0,0.5,97542144.0
181,51.1,3575275520.0,0.7,111349760.0
182,44.9,3567104000.0,0.6,97542144.0
183,54.8,3567353856.0,0.4,97542144.0
184,42.6,3567648768.0,0.8,97542144.0
185,58.0,3579281408.0,0.4,97546240.0
186,50.8,3581243392.0,0.8,97546240.0
187,52.8,3621302272.0,0.5,97546240.0
188,46.7,3621744640.0,0.7,97546240.0
189,51.8,3622375424.0,0.6,97546240.0
190,39.7,3624853504.0,0.6,97546240.0
191,62.3,3626582016.0,0.6,97546240.0
192,45.3,3628785664.0,0.6,97546240.0
193,50.0,3629043712.0,0.6,97546240.0
194,54.8,3629297664.0,0.6,97546240.0
195,45.5,3629551616.0,0.5,97546240.0
196,46.9,3629416448.0,0.8,97546240.0
197,47.9,3630186496.0,0.5,113336320.0
198,48.6,3630006272.0,0.6,114225152.0
199,50.2,3648208896.0,0.6,114819072.0
200,54.4,3635613696.0,0.5,111357952.0
201,46.6,3636330496.0,0.8,113885184.0
202,48.3,3636830208.0,0.4,97546240.0
203,54.2,3637665792.0,0.6,113889280.0
204,47.4,3645349888.0,0.7,111357952.0
205,54.3,3657076736.0,0.6,130555904.0
206,43.0,3661664256.0,0.5,114720768.0
207,60.4,3662057472.0,0.6,113885184.0
208,45.7,3662860288.0,0.6,114339840.0
209,49.9,3663630336.0,0.7,97546240.0
210,50.2,3664154624.0,0.5,97546240.0
211,50.7,3664470016.0,0.6,97546240.0
212,46.7,3669598208.0,0.7,97546240.0
213,57.8,3657891840.0,0.6,97546240.0
214,40.2,3657998336.0,0.5,97546240.0
215,49.0,3688620032.0,0.7,97546240.0
216,46.7,3701800960.0,0.7,97546240.0
217,52.9,3704082432.0,0.7,114708480.0
218,43.1,3704143872.0,0.7,113340416.0
219,59.3,3702824960.0,0.6,114782208.0
220,39.9,3703795712.0,0.5,97546240.0
221,48.8,3706290176.0,0.7,97550336.0
222,41.7,3707371520.0,0.6,97550336.0
223,56.5,3715887104.0,0.6,113344512.0
224,46.7,3716579328.0,0.4,114790400.0
225,51.6,3704578048.0,0.7,111362048.0
226,44.9,3707572224.0,0.5,114794496.0
227,57.2,3707760640.0,0.6,97550336.0
228,45.1,3707834368.0,0.7,113344512.0
229,48.8,3707883520.0,0.6,130736128.0
230,53.1,3714981888.0,0.5,114487296.0
231,45.6,3715112960.0,0.6,132284416.0
232,55.5,3714707456.0,0.6,118816768.0
233,47.2,3727433728.0,0.5,101875712.0
234,49.2,3727994880.0,0.6,101875712.0
235,49.3,3728007168.0,0.5,119234560.0
236,42.2,3730112512.0,0.7,115757056.0
237,56.2,3735674880.0,0.6,115757056.0
238,41.4,3745767424.0,0.6,101875712.0
239,51.4,3736068096.0,0.6,115757056.0
240,41.1,3742081024.0,0.7,115757056.0
241,53.6,3742298112.0,0.5,101875712.0
242,45.5,3748102144.0,0.6,101875712.0
243,41.9,3748356096.0,0.5,117735424.0
244,48.2,3752910848.0,0.6,118611968.0
245,50.4,3753152512.0,0.8,118824960.0
246,46.9,3742142464.0,0.7,101875712.0
247,48.3,3742396416.0,0.5,101875712.0
248,42.3,3742650368.0,0.6,101875712.0
249,55.9,3754217472.0,0.5,115757056.0
250,42.9,3761741824.0,0.6,101875712.0
251,51.0,3753537536.0,0.7,118423552.0
252,48.5,3753816064.0,0.5,115761152.0
253,49.8,3754246144.0,0.5,101879808.0
254,42.1,3754627072.0,0.7,101879808.0
255,59.2,3754369024.0,0.6,101879808.0
256,43.4,3754835968.0,0.6,115761152.0
257,42.3,3755237376.0,0.6,101879808.0
258,55.2,3749986304.0,0.6,117985280.0
259,43.1,3750412288.0,0.6,101879808.0
260,52.0,3754160128.0,0.8,115761152.0
261,43.5,3754635264.0,0.6,101879808.0
262,52.1,3779014656.0,0.5,101879808.0
263,42.4,3779334144.0,0.6,101879808.0
264,46.0,3800416256.0,0.6,101879808.0
265,52.0,3800756224.0,0.5,101879808.0
266,41.6,3801137152.0,0.6,101879808.0
267,55.7,3811143680.0,0.6,101879808.0
268,42.4,3811627008.0,0.7,101879808.0
269,46.7,3817103360.0,0.6,101879808.0
270,52.9,3840802816.0,0.6,117981184.0
271,42.5,3842695168.0,0.5,101879808.0
272,53.3,3860807680.0,0.6,101879808.0
273,40.3,3861143552.0,0.6,101879808.0
274,46.1,3868631040.0,0.6,117796864.0
275,47.5,3868942336.0,0.7,115695616.0
276,46.5,3875078144.0,0.8,101879808.0
277,47.4,3875504128.0,0.7,118321152.0
278,44.8,3875946496.0,0.4,101879808.0
279,51.9,3876421632.0,0.5,101879808.0
280,46.2,3890892800.0,0.7,101879808.0
281,43.0,3912679424.0,0.5,101883904.0
282,54.1,3932946432.0,0.6,101883904.0
283,49.6,3921952768.0,0.7,101883904.0
284,46.2,3924701184.0,0.5,101883904.0
285,47.9,3925676032.0,0.6,101883904.0
286,41.2,3926294528.0,0.7,101883904.0
287,53.0,3928715264.0,0.4,101883904.0
288,49.7,3928973312.0,0.7,101883904.0
289,42.5,3929272320.0,0.6,101883904.0
290,55.6,3931598848.0,0.7,117805056.0
291,45.5,3898327040.0,0.6,101883904.0
292,41.9,3898609664.0,0.6,101883904.0
293,55.0,3898859520.0,0.6,101883904.0
294,46.3,3899129856.0,0.5,101883904.0
295,49.4,3899367424.0,0.6,115703808.0
296,47.7,3904598016.0,0.6,117075968.0
297,44.0,3904983040.0,0.6,117141504.0
298,57.2,3915407360.0,0.6,119238656.0
299,31.1,3915694080.0,0.4,101883904.0
