obj_1,obj_2,obj_3,obj_4
59.1813333333,1306878675.63,0.413666666667,56585830.4
46.1693333333,3499293504.85,0.404666666667,57468231.68
48.049,3953802594.99,0.401666666667,55427536.2133
44.2746666667,3371010785.28,0.399333333333,54695703.8933

0.0,0.0,0.0,0.0
0.219866624611,-1.67759629881,0.0217566478646,-0.0155940325301
0.188105483711,-2.02537845993,0.0290088638195,0.0204696861119
0.251881223809,-1.57943667469,0.0346494762288,0.0334028235215
