"","V1","V2","V3","V4"
"1",1,0,0,0
"2",0,1,3.56281662269241e-08,1.44615859788173e-06
"3",0,3.56281662269241e-08,1,0.438333946444667
"4",0,1.44615859788173e-06,0.438333946444667,1
"5",0,0,0,0
"6",3.56070063480448e-19,0.909896527777778,0.912893055555556,0.905339583333333
"7",-0.909896527777778,4.76552029897899e-18,0.129399305555556,0.113133333333333
"8",-0.912893055555556,-0.129399305555556,2.91379333855479e-18,-0.01816875
"9",-0.905339583333333,-0.113133333333333,0.01816875,-8.11841551739042e-18
